date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2005-12-20,6.74,7.96,,23.03,0.89
2005-12-21,6.75,7.97,,23.04,0.89
2005-12-22,6.75,7.97,,23.04,0.89
2005-12-23,6.75,7.97,,23.04,0.89
2005-12-28,6.74,7.96,,23.03,0.89
2005-12-29,6.88,8.12,,23.49,0.91
2005-12-30,6.74,7.96,,23.02,0.89
2006-01-04,6.68,7.88,,22.8,0.88
2006-01-05,6.74,7.96,,23.02,0.89
2006-01-06,6.88,8.12,,23.48,0.91
2006-01-09,7.01,8.28,,23.94,0.93
2006-01-10,6.88,8.12,,23.49,0.91
2006-01-11,6.88,8.12,,23.5,0.91
2006-01-12,7.01,8.28,,23.95,0.93
2006-01-13,7.42,8.76,,25.34,0.98
2006-01-16,7.82,9.24,,26.71,1.03
2006-01-17,7.82,9.23,,26.71,1.03
2006-01-19,7.96,9.39,,27.17,1.05
2006-01-23,8.09,9.55,,27.61,1.07
2006-01-25,8.22,9.7,,28.06,1.09
2006-01-26,8.08,9.54,,27.6,1.07
2006-01-27,7.95,9.38,,27.14,1.05
2006-02-01,8.08,9.54,,27.6,1.07
2006-02-03,8.49,10.02,,28.98,1.12
2006-02-07,9.15,10.8,,31.25,1.21
2006-02-10,9.41,11.11,,32.14,1.25
2006-02-17,8.74,10.32,,29.84,1.16
2006-02-24,9.14,10.79,,31.2,1.21
2010-09-28,24.07,30.91,5.3,47.13,11.56
2010-09-29,24.81,31.86,5.47,48.58,11.92
2010-09-30,24.81,31.86,5.47,48.58,11.92
2010-10-04,24.37,31.29,5.37,47.71,11.71
2010-10-05,24.14,31.01,5.32,47.28,11.6
2010-10-06,23.11,29.68,5.09,45.25,11.1
2010-10-07,22.22,28.53,4.9,43.51,10.67
2010-10-08,22.29,28.63,4.91,43.65,10.71
2010-10-11,23.85,30.63,5.25,46.7,11.46
2010-10-12,23.48,30.15,5.17,45.97,11.28
2010-10-13,24.29,31.2,5.35,47.57,11.67
2010-10-14,23.85,30.63,5.25,46.7,11.46
2010-10-15,24.44,31.39,5.38,47.86,11.74
2010-10-18,24.37,31.29,5.37,47.71,11.71
2010-10-19,24.66,31.67,5.43,48.29,11.85
2010-10-20,24.37,31.29,5.37,47.71,11.71
2010-10-21,23.92,30.72,5.27,46.84,11.49
2010-10-22,23.85,30.63,5.25,46.7,11.46
2010-10-25,23.63,30.34,5.21,46.26,11.35
2010-10-26,23.4,30.06,5.16,45.83,11.24
2010-10-27,22.59,29.01,4.98,44.23,10.85
2010-10-28,22.59,29.01,4.98,44.23,10.85
2010-10-29,22.14,28.44,4.88,43.36,10.64
2010-11-01,23.18,29.77,5.11,45.39,11.14
2010-11-02,22.96,29.49,5.06,44.96,11.03
2010-11-03,23.25,29.87,5.12,45.54,11.17
2010-11-04,22.88,29.39,5.04,44.81,10.99
2010-11-05,22.88,29.39,5.04,44.81,10.99
2010-11-08,23.25,29.87,5.12,45.54,11.17
2010-11-09,22.96,29.49,5.06,44.96,11.03
2010-11-10,22.96,29.49,5.06,44.96,11.03
2010-11-11,22.66,29.11,4.99,44.38,10.89
2010-11-12,22.37,28.72,4.93,43.8,10.75
2010-11-15,21.85,28.06,4.81,42.78,10.5
2010-11-16,21.7,27.87,4.78,42.49,10.42
2010-11-17,21.03,27.01,4.63,41.19,10.1
2010-11-18,21.77,27.96,4.8,42.64,10.46
2010-11-19,21.7,27.87,4.78,42.49,10.42
2010-11-22,21.18,27.2,4.67,41.48,10.18
2010-11-23,21.11,27.11,4.65,41.33,10.14
2010-11-24,21.4,27.49,4.72,41.91,10.28
2010-11-25,22.59,29.01,4.98,44.23,10.85
2010-11-26,21.85,28.06,4.81,42.78,10.5
2010-11-29,22.22,28.53,4.9,43.51,10.67
2010-11-30,21.48,27.58,4.73,42.06,10.32
2010-12-01,22.22,28.53,4.9,43.51,10.67
2010-12-02,22.74,29.2,5.01,44.52,10.92
2010-12-03,22.59,29.01,4.98,44.23,10.85
2010-12-06,22.14,28.44,4.88,43.36,10.64
2010-12-07,22.14,28.44,4.88,43.36,10.64
2010-12-08,22.22,28.53,4.9,43.51,10.67
2010-12-09,22.14,28.44,4.88,43.36,10.64
2010-12-10,21.7,27.87,4.78,42.49,10.42
2010-12-13,21.85,28.06,4.81,42.78,10.5
2010-12-14,22.44,28.82,4.94,43.94,10.78
2010-12-15,22.07,28.34,4.86,43.22,10.6
2010-12-16,21.92,28.15,4.83,42.93,10.53
2010-12-17,21.85,28.06,4.81,42.78,10.5
2010-12-20,21.18,27.2,4.67,41.48,10.18
2010-12-21,21.18,27.2,4.67,41.48,10.18
2010-12-22,21.18,27.2,4.67,41.48,10.18
2010-12-23,21.18,27.2,4.67,41.48,10.18
2010-12-24,20.96,26.92,4.62,41.04,10.07
2010-12-28,20.66,26.54,4.55,40.46,9.93
2010-12-29,20.74,26.63,4.57,40.61,9.96
2010-12-30,22.14,28.44,4.88,43.36,10.64
2010-12-31,22.14,28.44,4.88,43.36,10.64
2011-01-03,21.77,27.96,4.8,42.64,10.46
2011-01-04,21.92,28.15,4.83,42.93,10.53
2011-01-05,21.85,28.06,4.81,42.78,10.5
2011-01-06,22.51,28.91,4.96,44.09,10.82
2011-01-07,22.51,28.91,4.96,44.09,10.82
2011-01-10,23.25,29.87,5.12,45.54,11.17
2011-01-11,23.18,29.77,5.11,45.39,11.14
2011-01-12,22.81,29.3,5.03,44.67,10.96
2011-01-13,22.59,29.01,4.98,44.23,10.85
2011-01-14,22.59,29.01,4.98,44.23,10.85
2011-01-17,22.44,28.82,4.94,43.94,10.78
2011-01-18,21.92,28.15,4.83,42.93,10.53
2011-01-19,22.14,28.44,4.88,43.36,10.64
2011-01-20,21.48,27.58,4.73,42.06,10.32
2011-01-21,21.33,27.39,4.7,41.77,10.25
2011-01-24,21.18,27.2,4.67,41.48,10.18
2011-01-25,21.03,27.01,4.63,41.19,10.1
2011-01-26,20.88,26.82,4.6,40.9,10.03
2011-01-27,21.11,27.11,4.65,41.33,10.14
2011-01-28,20.81,26.73,4.59,40.75,10.0
2011-01-31,23.22,29.82,5.12,45.47,11.15
2011-02-01,22.18,28.49,4.89,43.43,10.66
2011-02-02,21.48,27.58,4.73,42.06,10.32
2011-02-07,21.48,27.58,4.73,42.06,10.32
2011-02-08,20.92,26.87,4.61,40.97,10.05
2011-02-09,20.37,26.16,4.49,39.88,9.78
2011-02-10,20.44,26.25,4.5,40.03,9.82
2011-02-11,20.14,25.87,4.44,39.45,9.68
2011-02-14,20.22,25.97,4.45,39.59,9.71
2011-02-15,20.0,25.68,4.41,39.16,9.61
2011-02-16,19.63,25.21,4.32,38.43,9.43
2011-02-17,19.55,25.11,4.31,38.29,9.39
2011-02-18,20.0,25.68,4.41,39.16,9.61
2011-02-21,20.0,25.68,4.41,39.16,9.61
2011-02-22,19.77,25.4,4.36,38.72,9.5
2011-02-23,20.74,26.63,4.57,40.61,9.96
2011-02-24,19.96,25.63,4.4,39.08,9.59
2011-02-25,19.48,25.02,4.29,38.14,9.36
2011-02-28,20.44,26.25,4.5,40.03,9.82
2011-03-01,20.7,26.58,4.56,40.53,9.94
2011-03-02,20.63,26.49,4.54,40.39,9.91
2011-03-03,20.7,26.58,4.56,40.53,9.94
2011-03-04,20.66,26.54,4.55,40.46,9.93
2011-03-07,20.44,26.25,4.5,40.03,9.82
2011-03-08,20.7,26.58,4.56,40.53,9.94
2011-03-09,20.4,26.2,4.5,39.95,9.8
2011-03-10,20.33,26.11,4.48,39.81,9.77
2011-03-11,19.96,25.63,4.4,39.08,9.59
2011-03-14,19.63,25.21,4.32,38.43,9.43
2011-03-15,19.55,25.11,4.31,38.29,9.39
2011-03-16,19.37,24.87,4.27,37.92,9.3
2011-03-17,19.11,24.54,4.21,37.42,9.18
2011-03-18,19.7,25.3,4.34,38.58,9.46
2011-03-21,20.0,25.68,4.41,39.16,9.61
2011-03-22,19.96,25.63,4.4,39.08,9.59
2011-03-23,19.63,25.21,4.32,38.43,9.43
2011-03-24,19.55,25.11,4.31,38.29,9.39
2011-03-25,19.26,24.73,4.24,37.71,9.25
2011-03-28,19.22,24.68,4.23,37.63,9.23
2011-03-29,18.52,23.78,4.08,36.26,8.9
2011-03-30,18.22,23.4,4.01,35.68,8.75
2011-03-31,18.66,23.97,4.11,36.55,8.97
2011-04-01,18.89,24.25,4.16,36.98,9.07
2011-04-04,19.4,24.92,4.28,38.0,9.32
2011-04-06,19.92,25.59,4.39,39.01,9.57
2011-04-07,19.92,25.59,4.39,39.01,9.57
2011-04-08,19.85,25.49,4.37,38.87,9.54
2011-04-11,19.48,25.02,4.29,38.14,9.36
2011-04-12,19.22,24.68,4.23,37.63,9.23
2011-04-13,19.26,24.73,4.24,37.71,9.25
2011-04-14,19.26,24.73,4.24,37.71,9.25
2011-04-15,19.33,24.82,4.26,37.85,9.29
2011-04-18,19.26,24.73,4.24,37.71,9.25
2011-04-19,19.18,24.63,4.23,37.56,9.22
2011-04-20,17.37,17.37,3.64,14.74,9.02
2011-04-21,17.81,17.81,3.73,15.12,9.25
2011-04-26,17.61,17.61,3.69,14.95,9.14
2011-04-27,17.85,17.85,3.74,15.15,9.27
2011-04-28,17.88,17.88,3.75,15.18,9.29
2011-04-29,18.12,18.12,3.8,15.38,9.41
2011-05-03,17.81,17.81,3.73,15.12,9.25
2011-05-04,17.61,17.61,3.69,14.95,9.14
2011-05-05,17.81,17.81,3.73,15.12,9.25
2011-05-06,17.98,17.98,3.77,15.27,9.34
2011-05-09,17.81,17.81,3.73,15.12,9.25
2011-05-11,17.74,17.74,3.72,15.06,9.22
2011-05-12,17.67,17.67,3.7,15.0,9.18
2011-05-13,17.81,17.81,3.73,15.12,9.25
2011-05-16,17.81,17.81,3.73,15.12,9.25
2011-05-17,17.81,17.81,3.73,15.12,9.25
2011-05-18,17.61,17.61,3.69,14.95,9.14
2011-05-19,17.64,17.64,3.7,14.98,9.16
2011-05-20,17.5,17.5,3.67,14.86,9.09
2011-05-23,17.43,17.43,3.65,14.8,9.06
2011-05-24,17.37,17.37,3.64,14.74,9.02
2011-05-25,17.33,17.33,3.63,14.71,9.0
2011-05-26,17.02,17.02,3.57,14.45,8.84
2011-05-27,16.99,16.99,3.56,14.42,8.82
2011-05-30,17.81,17.81,3.73,15.12,9.25
2011-05-31,20.42,20.42,4.28,17.33,10.6
2011-06-01,19.87,19.87,4.16,16.87,10.32
2011-06-02,20.0,20.0,4.19,16.98,10.39
2011-06-03,20.28,20.28,4.25,17.21,10.53
2011-06-07,20.14,20.14,4.22,17.1,10.46
2011-06-08,19.63,19.63,4.11,16.66,10.19
2011-06-09,18.77,18.77,3.93,15.93,9.75
2011-06-10,18.22,18.22,3.82,15.47,9.46
2011-06-13,17.67,17.67,3.7,15.0,9.18
2011-06-14,17.67,17.67,3.7,15.0,9.18
2011-06-15,17.74,17.74,3.72,15.06,9.22
2011-06-16,17.2,17.2,3.6,14.6,8.93
2011-06-17,17.13,17.13,3.59,14.54,8.9
2011-06-20,16.82,16.82,3.53,14.28,8.73
2011-06-21,16.58,16.58,3.47,14.07,8.61
2011-06-22,17.13,17.13,3.59,14.54,8.9
2011-06-23,17.5,17.5,3.67,14.86,9.09
2011-06-24,18.36,18.36,3.85,15.59,9.54
2011-06-27,19.52,19.52,4.09,16.57,10.14
2011-06-28,20.83,20.83,4.37,17.68,10.82
2011-06-29,20.55,20.55,4.31,17.45,10.67
2011-06-30,20.38,20.38,4.27,17.3,10.59
2011-07-04,20.28,20.28,4.25,17.21,10.53
2011-07-05,20.04,20.04,4.2,17.01,10.41
2011-07-06,19.87,19.87,4.16,16.87,10.32
2011-07-07,19.87,19.87,4.16,16.87,10.32
2011-07-08,20.38,20.38,4.27,17.3,10.59
2011-07-11,20.38,20.38,4.27,17.3,10.59
2011-07-12,20.52,20.52,4.3,17.42,10.66
2011-07-13,20.55,20.55,4.31,17.45,10.67
2011-07-14,20.31,20.31,4.26,17.24,10.55
2011-07-15,20.55,20.55,4.31,17.45,10.67
2011-07-18,20.28,20.28,4.25,17.21,10.53
2011-07-19,20.35,20.35,4.26,17.27,10.57
2011-07-20,20.42,20.42,4.28,17.33,10.6
2011-07-21,20.59,20.59,4.31,17.48,10.69
2011-07-22,20.89,20.89,4.38,17.74,10.85
2011-07-25,20.55,20.55,4.31,17.45,10.67
2011-07-26,20.69,20.69,4.34,17.56,10.75
2011-07-27,20.59,20.59,4.31,17.48,10.69
2011-07-28,20.59,20.59,4.31,17.48,10.69
2011-07-29,20.55,20.55,4.31,17.45,10.67
2011-08-01,20.55,20.55,4.31,17.45,10.67
2011-08-02,20.62,20.62,4.32,17.5,10.71
2011-08-03,20.18,20.18,4.23,17.13,10.48
2011-08-04,20.48,20.48,4.29,17.39,10.64
2011-08-05,19.73,19.73,4.14,16.75,10.25
2011-08-08,18.7,18.7,3.92,15.88,9.71
2011-08-09,17.81,17.81,3.73,15.12,9.25
2011-08-10,18.05,18.05,3.78,15.32,9.38
2011-08-11,17.88,17.88,3.75,15.18,9.29
2011-08-12,18.19,18.19,3.81,15.44,9.45
2011-08-15,18.12,18.12,3.8,15.38,9.41
2011-08-16,18.98,18.98,3.98,16.11,9.86
2011-08-17,18.7,18.7,3.92,15.88,9.71
2011-08-18,18.91,18.91,3.96,16.05,9.82
2011-08-19,17.81,17.81,3.73,15.12,9.25
2011-08-22,17.33,17.33,3.63,14.71,9.0
2011-08-23,17.47,17.47,3.66,14.83,9.07
2011-08-24,17.81,17.81,3.73,15.12,9.25
2011-08-25,17.67,17.67,3.7,15.0,9.18
2011-08-26,14.7,17.43,3.16,14.8,9.06
2011-08-29,14.56,17.26,3.12,14.66,8.97
2011-08-30,14.61,17.33,3.14,14.71,9.0
2011-08-31,15.02,17.81,3.22,15.12,9.25
2011-09-01,14.9,17.67,3.2,15.0,9.18
2011-09-02,15.02,17.81,3.22,15.12,9.25
2011-09-05,14.59,17.3,3.13,14.68,8.98
2011-09-06,14.44,17.13,3.1,14.54,8.9
2011-09-07,14.44,17.13,3.1,14.54,8.9
2011-09-08,15.02,17.81,3.22,15.12,9.25
2011-09-09,15.22,18.05,3.27,15.32,9.38
2011-09-12,14.73,17.47,3.16,14.83,9.07
2011-09-14,14.59,17.3,3.13,14.68,8.98
2011-09-15,14.76,17.5,3.17,14.86,9.09
2011-09-16,14.76,17.5,3.17,14.86,9.09
2011-09-19,14.76,17.5,3.17,14.86,9.09
2011-09-20,14.79,17.54,3.17,14.89,9.11
2011-09-21,14.79,17.54,3.17,14.89,9.11
2011-09-22,13.95,16.54,2.99,14.04,8.59
2011-09-23,13.6,16.13,2.92,13.7,8.38
2011-09-26,13.57,16.1,2.91,13.67,8.36
2011-09-27,14.33,16.99,3.07,14.42,8.82
2011-09-28,14.33,16.99,3.07,14.42,8.82
2011-09-30,14.33,16.99,3.07,14.42,8.82
2011-10-03,13.29,15.76,2.85,13.38,8.18
2011-10-04,13.11,15.55,2.81,13.2,8.08
2011-10-06,13.17,15.62,2.83,13.26,8.11
2011-10-07,12.94,15.35,2.78,13.03,7.97
2011-10-10,13.2,15.65,2.83,13.29,8.13
2011-10-11,13.72,16.27,2.94,13.81,8.45
2011-10-12,13.75,16.3,2.95,13.84,8.47
2011-10-13,14.53,17.23,3.12,14.63,8.95
2011-10-14,14.53,17.23,3.12,14.63,8.95
2011-10-17,14.7,17.43,3.16,14.8,9.06
2011-10-18,14.73,17.47,3.16,14.83,9.07
2011-10-19,14.67,17.4,3.15,14.77,9.04
2011-10-20,13.92,16.51,2.99,14.02,8.57
2011-10-21,13.86,16.44,2.98,13.96,8.54
2011-10-24,14.33,16.99,3.07,14.42,8.82
2011-10-25,14.33,16.99,3.07,14.42,8.82
2011-10-26,14.33,16.99,3.07,14.42,8.82
2011-10-27,14.53,17.23,3.12,14.63,8.95
2011-10-28,14.56,17.26,3.12,14.66,8.97
2011-10-31,15.48,18.36,3.32,15.59,9.54
2011-11-01,15.19,18.02,3.26,15.29,9.36
2011-11-02,14.96,17.74,3.21,15.06,9.22
2011-11-03,14.76,17.5,3.17,14.86,9.09
2011-11-04,14.5,17.2,3.11,14.6,8.93
2011-11-07,14.44,17.13,3.1,14.54,8.9
2011-11-08,14.96,17.74,3.21,15.06,9.22
2011-11-09,14.87,17.64,3.19,14.98,9.16
2011-11-10,14.56,17.26,3.12,14.66,8.97
2011-11-11,14.53,17.23,3.12,14.63,8.95
2011-11-14,14.9,17.67,3.2,15.0,9.18
2011-11-15,14.7,17.43,3.16,14.8,9.06
2011-11-16,14.79,17.54,3.17,14.89,9.11
2011-11-17,14.44,17.13,3.1,14.54,8.9
