date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2005-12-20,39.69,46.6,5.93,46.26,58.46
2005-12-21,39.34,46.19,5.87,45.86,57.95
2005-12-22,38.99,45.78,5.82,45.45,57.43
2005-12-23,38.65,45.37,5.77,45.04,56.92
2005-12-28,37.95,44.56,5.67,44.23,55.9
2005-12-29,37.6,44.15,5.61,43.83,55.38
2005-12-30,38.3,44.97,5.72,44.64,56.41
2006-01-03,37.6,44.15,5.61,43.83,55.38
2006-01-04,40.04,47.01,5.98,46.67,58.97
2006-01-05,39.34,46.19,5.87,45.86,57.95
2006-01-06,38.99,45.78,5.82,45.45,57.43
2006-01-09,37.6,44.15,5.61,43.83,55.38
2006-01-10,37.25,43.74,5.56,43.42,54.87
2006-01-11,38.65,45.37,5.77,45.04,56.92
2006-01-12,40.39,47.42,6.03,47.07,59.49
2006-01-13,40.74,47.83,6.08,47.48,60.0
2006-01-16,40.74,47.83,6.08,47.48,60.0
2006-01-17,40.74,47.83,6.08,47.48,60.0
2006-01-18,41.08,48.24,6.13,47.89,60.51
2006-01-19,41.08,48.24,6.13,47.89,60.51
2006-01-20,40.39,47.42,6.03,47.07,59.49
2006-01-23,42.48,49.87,6.34,49.51,62.56
2006-01-24,44.22,51.92,6.6,51.54,65.13
2006-01-25,44.57,52.32,6.65,51.94,65.64
2006-01-26,45.26,53.14,6.76,52.76,66.67
2006-01-27,45.26,53.14,6.76,52.76,66.67
2006-02-01,45.65,53.59,6.82,53.2,67.23
2006-02-02,49.83,58.5,7.44,58.08,73.39
2006-02-03,51.57,60.55,7.7,60.11,75.96
2006-02-06,49.83,58.5,7.44,58.08,73.39
2006-02-07,51.57,60.55,7.7,60.11,75.96
2006-02-08,51.22,60.14,7.65,59.7,75.44
2006-02-09,51.22,60.14,7.65,59.7,75.44
2006-02-10,51.57,60.55,7.7,60.11,75.96
2006-02-13,53.31,62.59,7.96,62.14,78.52
2006-02-14,54.01,63.41,8.06,62.95,79.55
2006-02-15,52.61,61.78,7.86,61.33,77.5
2006-02-16,50.87,59.73,7.6,59.3,74.93
2006-02-17,50.87,59.73,7.6,59.3,74.93
2006-02-20,51.22,60.14,7.65,59.7,75.44
2006-02-21,51.92,60.96,7.75,60.51,76.47
2006-02-22,52.96,62.18,7.91,61.73,78.01
2006-02-23,51.22,60.14,7.65,59.7,75.44
2006-02-24,50.87,59.73,7.6,59.3,74.93
2006-02-27,49.13,57.68,7.34,57.26,72.36
2006-02-28,46.35,54.42,6.92,54.02,68.27
2006-03-01,47.74,56.06,7.13,55.65,70.32
2006-03-02,50.18,58.92,7.49,58.49,73.91
2006-03-03,50.18,58.92,7.49,58.49,73.91
2006-03-06,50.18,58.92,7.49,58.49,73.91
2006-03-07,50.18,58.92,7.49,58.49,73.91
2006-03-08,46.0,54.01,6.87,53.62,67.75
2006-03-09,47.74,56.06,7.13,55.65,70.32
2006-03-10,47.39,55.65,7.08,55.24,69.81
2006-03-13,47.74,56.06,7.13,55.65,70.32
2006-03-14,46.0,54.01,6.87,53.62,67.75
2006-03-15,46.35,54.42,6.92,54.02,68.27
2006-03-16,47.74,56.06,7.13,55.65,70.32
2006-03-17,48.79,57.28,7.28,56.87,71.86
2006-03-20,50.53,59.33,7.54,58.9,74.43
2006-03-21,50.53,59.33,7.54,58.9,74.43
2006-03-22,50.88,59.74,7.6,59.3,74.94
2006-03-23,41.16,41.16,7.49,58.49,73.91
2006-03-24,41.16,41.16,7.49,58.49,73.91
2006-03-27,41.73,41.73,7.6,59.3,74.94
2006-03-28,42.31,42.31,7.7,60.12,75.97
2006-03-29,42.02,42.02,7.65,59.71,75.45
2006-03-30,42.31,42.31,7.7,60.12,75.97
2006-03-31,42.59,42.59,7.75,60.52,76.48
2006-04-03,44.59,44.59,8.12,63.37,80.07
2006-04-04,47.45,47.45,8.64,67.43,85.21
2006-04-06,52.31,52.31,9.52,74.33,93.93
2006-04-07,49.45,49.45,9.0,70.27,88.8
2006-04-10,48.88,48.88,8.9,69.46,87.77
2006-04-11,48.02,48.02,8.74,68.24,86.23
2006-04-12,44.59,44.59,8.12,63.37,80.07
2006-04-13,45.17,45.17,7.27,60.87,81.1
2006-04-18,48.6,48.6,7.82,65.49,87.26
2006-04-19,48.02,48.02,7.73,64.72,86.23
2006-04-20,50.6,50.6,8.14,68.19,90.85
2006-04-21,48.31,48.31,7.77,65.11,86.75
2006-04-24,47.17,47.17,7.59,63.57,84.69
2006-04-25,47.74,47.74,7.68,64.34,85.72
2006-04-26,48.88,48.88,7.87,65.88,87.77
2006-04-27,50.02,50.02,8.05,67.42,89.83
2006-04-28,49.74,49.74,8.0,67.03,89.31
2006-05-02,50.33,50.33,8.1,67.83,90.37
2006-05-03,50.04,50.04,8.05,67.44,89.86
2006-05-04,49.76,49.76,8.01,67.06,89.34
2006-05-08,48.61,48.61,7.82,65.52,87.29
2006-05-09,48.9,48.9,7.87,65.9,87.8
2006-05-10,48.9,48.9,7.87,65.9,87.8
2006-05-11,48.04,48.04,7.73,64.75,86.26
2006-05-12,48.33,48.33,7.78,65.13,86.78
2006-05-15,46.04,46.04,7.41,62.05,82.67
2006-05-16,43.47,43.47,6.99,58.58,78.05
2006-05-17,47.18,47.18,7.59,63.59,84.72
2006-05-18,46.9,46.9,7.55,63.2,84.21
2006-05-19,45.47,45.47,7.32,61.28,81.64
2006-05-22,45.75,45.75,7.36,61.66,82.16
2006-05-23,44.32,44.32,7.13,59.74,79.59
2006-05-24,44.04,44.04,7.09,59.35,79.08
2006-05-25,41.75,41.75,6.72,56.27,74.97
2006-05-26,41.75,41.75,6.72,56.27,74.97
2006-05-29,42.89,42.89,6.9,57.81,77.02
2006-05-30,44.9,44.9,7.22,60.51,80.62
