date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2005-12-20,17.5,15.04,6.27,26.62,32.75
2005-12-21,17.41,14.96,6.24,26.48,32.57
2005-12-22,17.32,14.88,6.2,26.34,32.4
2005-12-23,17.41,14.96,6.24,26.48,32.57
2005-12-28,17.23,14.8,6.17,26.2,32.23
2005-12-29,17.14,14.72,6.14,26.07,32.06
2005-12-30,17.14,14.72,6.14,26.07,32.06
2006-01-03,17.23,14.8,6.17,26.2,32.23
2006-01-04,17.69,15.2,6.33,26.9,33.09
2006-01-05,17.96,15.43,6.43,27.32,33.6
2006-01-06,17.87,15.35,6.4,27.18,33.43
2006-01-09,17.87,15.35,6.4,27.18,33.43
2006-01-10,17.78,15.28,6.37,27.04,33.26
2006-01-11,17.96,15.43,6.43,27.32,33.6
2006-01-12,17.96,15.43,6.43,27.32,33.6
2006-01-13,17.87,15.35,6.4,27.18,33.43
2006-01-16,17.87,15.35,6.4,27.18,33.43
2006-01-17,18.56,15.95,6.65,28.23,34.72
2006-01-18,19.7,16.93,7.06,29.97,36.86
2006-01-19,21.31,18.31,7.63,32.41,39.86
2006-01-20,20.16,17.32,7.22,30.67,37.72
2006-01-23,20.39,17.52,7.3,31.01,38.15
2006-01-24,20.39,17.52,7.3,31.01,38.15
2006-01-25,20.85,17.91,7.47,31.71,39.0
2006-01-26,21.99,18.9,7.88,33.45,41.15
2006-01-27,21.76,18.7,7.8,33.1,40.72
2006-02-01,22.22,19.1,7.96,33.8,41.58
2006-02-02,21.53,18.5,7.71,32.76,40.29
2006-02-03,20.62,17.72,7.38,31.36,38.57
2006-02-06,21.76,18.7,7.8,33.1,40.72
2006-02-07,21.76,18.7,7.8,33.1,40.72
2006-02-08,21.31,18.31,7.63,32.41,39.86
2006-02-09,20.62,17.72,7.38,31.36,38.57
2006-02-10,21.08,18.11,7.55,32.06,39.43
2006-02-13,20.39,17.52,7.3,31.01,38.15
2006-02-14,20.39,17.52,7.3,31.01,38.15
2006-02-15,20.85,17.91,7.47,31.71,39.0
2006-02-16,20.39,17.52,7.3,31.01,38.15
2006-02-17,20.39,17.52,7.3,31.01,38.15
2006-02-20,20.39,17.52,7.3,31.01,38.15
2006-02-21,20.16,17.32,7.22,30.67,37.72
2006-02-22,20.85,17.91,7.47,31.71,39.0
2006-02-23,20.62,17.72,7.38,31.36,38.57
2006-02-24,21.31,18.31,7.63,32.41,39.86
2006-02-27,23.14,19.88,8.29,35.2,43.29
2006-02-28,22.91,19.69,8.21,34.85,42.86
2006-03-01,22.91,19.69,8.21,34.85,42.86
2006-03-02,22.91,19.69,8.21,34.85,42.86
2006-03-03,22.91,19.69,8.21,34.85,42.86
2006-03-06,23.83,20.47,8.53,36.24,44.58
2006-03-07,22.91,19.69,8.21,34.85,42.86
2006-03-08,21.99,18.9,7.88,33.45,41.15
2006-03-09,22.45,19.29,8.04,34.15,42.0
2006-03-10,23.6,20.28,8.45,35.89,44.15
2006-03-13,23.14,19.88,8.29,35.2,43.29
2006-03-14,22.68,19.49,8.12,34.5,42.43
2006-03-15,23.83,20.47,8.53,36.24,44.58
2006-03-16,24.97,21.46,8.94,37.98,46.72
2006-03-17,26.57,22.84,9.52,40.42,49.72
2006-03-20,26.12,22.44,9.35,39.73,48.86
2006-03-21,27.72,23.82,9.93,42.16,51.86
2006-03-22,26.57,22.84,9.52,40.42,49.72
2006-03-23,26.12,22.44,9.35,39.73,48.86
2006-03-24,26.8,23.03,9.6,40.77,50.15
2006-03-27,27.26,23.43,9.76,41.47,51.0
2006-03-28,27.72,23.82,9.93,42.16,51.86
2006-03-29,26.57,22.84,9.52,40.42,49.72
2006-03-30,27.03,23.23,9.68,41.12,50.58
2006-03-31,24.28,20.87,8.7,36.94,45.43
2006-04-03,25.0,25.0,8.7,36.94,45.43
2006-04-04,25.94,25.94,9.03,38.33,47.15
2006-04-06,26.18,26.18,9.11,38.68,47.58
2006-04-07,25.71,25.71,8.94,37.98,46.72
2006-04-10,25.94,25.94,9.03,38.33,47.15
2006-04-11,25.47,25.47,8.86,37.63,46.29
2006-04-12,24.05,24.05,8.37,35.54,43.72
2006-04-13,24.53,24.53,8.53,36.24,44.58
2006-04-18,25.71,25.71,8.94,37.98,46.72
2006-04-19,25.0,25.0,1.47,-14.42,45.43
2006-04-20,26.65,26.65,1.57,-15.37,48.43
2006-04-21,26.18,26.18,1.54,-15.1,47.58
2006-04-24,26.18,26.18,1.54,-15.1,47.58
2006-04-25,25.0,25.0,1.47,-14.42,45.43
2006-04-26,23.82,23.82,1.41,-13.74,43.29
2006-04-27,23.11,23.11,1.36,-13.33,42.0
2006-04-28,21.93,21.93,1.29,-12.65,39.86
2006-05-02,22.64,22.64,1.34,-13.06,41.15
2006-05-03,23.11,23.11,1.36,-13.33,42.0
2006-05-04,22.88,22.88,1.35,-13.19,41.58
2006-05-08,23.35,23.35,1.38,-13.47,42.43
2006-05-09,22.17,22.17,1.31,-12.79,40.29
2006-05-10,22.64,22.64,1.34,-13.06,41.15
2006-05-11,23.35,23.35,1.38,-13.47,42.43
2006-05-12,23.35,23.35,1.38,-13.47,42.43
2006-05-15,22.4,22.4,1.32,-12.92,40.72
2006-05-16,21.7,21.7,1.28,-12.51,39.43
2006-05-17,22.4,22.4,1.32,-12.92,40.72
2006-05-18,21.7,21.7,1.28,-12.51,39.43
2006-05-19,21.22,21.22,1.25,-12.24,38.57
2006-05-22,18.87,18.87,1.11,-10.88,34.29
2006-05-23,19.34,19.34,1.14,-11.15,35.15
2006-05-24,18.77,18.77,1.11,-10.83,34.12
2006-05-25,18.58,18.58,1.1,-10.72,33.77
2006-05-26,18.87,18.87,1.11,-10.88,34.29
2006-05-29,18.87,18.87,1.11,-10.88,34.29
2006-05-30,18.77,18.77,1.11,-10.83,34.12
2006-06-01,17.83,17.83,1.05,-10.28,32.4
2006-06-02,18.49,18.49,1.09,-10.66,33.6
2006-06-05,18.49,18.49,1.09,-10.66,33.6
2006-06-06,18.3,18.3,1.08,-10.55,33.26
2006-06-07,18.11,18.11,1.07,-10.45,32.92
2006-06-08,16.98,16.98,1.0,-9.79,30.86
2006-06-09,16.98,16.98,1.0,-9.79,30.86
2006-06-12,17.07,17.07,1.01,-9.85,31.03
2006-06-13,16.23,16.23,0.96,-9.36,29.49
2006-06-14,16.13,16.13,0.95,-9.3,29.32
2006-06-15,16.32,16.32,0.96,-9.41,29.66
2006-06-16,16.89,16.89,1.0,-9.74,30.69
2006-06-19,17.17,17.17,1.01,-9.9,31.2
2006-06-20,17.45,17.45,1.03,-10.07,31.72
2006-06-21,18.11,18.11,1.07,-10.45,32.92
2006-06-22,18.49,18.49,1.09,-10.66,33.6
2006-06-23,19.57,19.57,1.15,-11.29,35.57
2006-06-26,19.81,19.81,1.17,-11.43,36.0
2006-06-27,20.05,20.05,1.18,-11.56,36.43
2006-06-28,19.81,19.81,1.17,-11.43,36.0
2006-06-29,20.52,20.52,1.21,-11.83,37.29
2006-06-30,20.75,20.75,1.22,-11.97,37.72
2006-07-03,20.75,20.75,1.22,-11.97,37.72
2006-07-04,20.99,20.99,1.24,-12.11,38.15
2006-07-05,20.99,20.99,1.24,-12.11,38.15
2006-07-06,21.22,21.22,1.25,-12.24,38.57
2006-07-07,20.99,20.99,1.24,-12.11,38.15
2006-07-10,20.99,20.99,1.24,-12.11,38.15
2006-07-11,20.99,20.99,1.24,-12.11,38.15
2006-07-12,20.99,20.99,1.24,-12.11,38.15
2006-07-13,20.52,20.52,1.21,-11.83,37.29
2006-07-14,20.75,20.75,1.22,-11.97,37.72
2006-07-17,20.05,20.05,1.18,-11.56,36.43
2006-07-18,19.81,19.81,1.17,-11.43,36.0
2006-07-19,20.28,20.28,1.2,-11.7,36.86
2006-07-20,20.05,20.05,1.18,-11.56,36.43
