date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2014-10-16,19.37,23.84,1.35,8.0,114.35
2014-10-17,19.61,24.14,1.37,8.11,115.79
2014-10-20,19.58,24.1,1.37,8.09,115.59
2014-10-21,19.23,23.67,1.34,7.95,113.52
2014-10-22,19.4,23.88,1.35,8.02,114.55
2014-10-23,19.37,23.84,1.35,8.0,114.35
2014-10-24,19.3,23.76,1.35,7.97,113.93
2014-10-27,19.12,23.54,1.33,7.9,112.9
2014-10-28,19.19,23.63,1.34,7.93,113.31
2014-10-29,19.19,23.63,1.34,7.93,113.31
2014-10-30,18.63,22.94,1.3,7.7,110.0
2014-10-31,19.05,23.45,1.33,7.87,112.49
2014-11-03,19.16,23.58,1.34,7.92,113.11
2014-11-04,18.98,23.37,1.32,7.84,112.07
2014-11-05,14.93,22.42,1.24,7.53,107.52
2014-11-06,15.07,22.63,1.25,7.6,108.56
2014-11-07,15.71,23.58,1.3,7.92,113.11
2014-11-10,15.5,23.28,1.28,7.82,111.66
2014-11-11,15.3,22.98,1.27,7.71,110.21
2014-11-12,15.19,22.81,1.26,7.66,109.38
2014-11-13,14.67,22.03,1.21,7.4,105.66
2014-11-14,13.5,20.26,1.12,6.8,97.18
2014-11-17,14.47,21.73,1.2,7.29,104.21
2014-11-18,15.36,23.07,1.27,7.74,110.62
2014-11-19,15.36,23.07,1.27,7.74,110.62
2014-11-20,16.05,24.1,1.33,8.09,115.59
2014-11-21,16.19,24.32,1.34,8.16,116.62
2014-11-24,16.54,24.83,1.37,8.34,119.1
2014-11-25,16.45,24.7,1.36,8.29,118.48
2014-11-26,16.08,24.14,1.33,8.11,115.79
2014-11-27,15.65,23.5,1.3,7.89,112.69
2014-11-28,16.17,24.27,1.34,8.15,116.41
2014-12-01,15.42,23.15,1.28,7.77,111.04
2014-12-02,15.07,22.63,1.25,7.6,108.56
2014-12-03,14.44,21.69,1.2,7.28,104.01
2014-12-04,14.67,22.03,1.21,7.4,105.66
2014-12-05,15.71,23.58,1.3,7.92,113.11
2014-12-08,15.65,23.5,1.3,7.89,112.69
2014-12-09,15.42,23.15,1.28,7.77,111.04
2014-12-10,14.93,22.42,1.24,7.53,107.52
2014-12-11,14.76,22.16,1.22,7.44,106.28
2014-12-12,14.41,21.64,1.19,7.27,103.8
2014-12-15,14.41,21.64,1.19,7.27,103.8
2014-12-16,13.64,20.48,1.13,6.87,98.22
2014-12-17,13.01,19.53,1.08,6.56,93.67
2014-12-18,12.78,19.19,1.06,6.44,92.01
2014-12-19,13.22,19.85,1.09,6.67,95.22
2014-12-22,13.55,20.35,1.12,6.83,97.6
2014-12-23,13.81,20.74,1.14,6.96,99.46
2014-12-24,13.74,20.63,1.14,6.93,98.94
2014-12-29,13.84,20.78,1.15,6.98,99.67
2014-12-30,14.0,21.02,1.16,7.06,100.8
2014-12-31,14.7,22.07,1.22,7.41,105.87
2015-01-02,14.1,21.17,1.17,7.11,101.53
2015-01-05,13.91,20.89,1.15,7.01,100.18
2015-01-06,14.28,21.45,1.18,7.2,102.87
2015-01-07,14.14,21.23,1.17,7.13,101.84
2015-01-08,14.21,21.34,1.18,7.16,102.35
2015-01-09,13.9,20.87,1.15,7.01,100.08
2015-01-12,13.97,20.97,1.16,7.04,100.6
2015-01-13,14.01,21.04,1.16,7.06,100.91
2015-01-14,14.1,21.17,1.17,7.11,101.53
2015-01-15,14.07,21.13,1.17,7.09,101.32
2015-01-16,13.51,20.28,1.12,6.81,97.29
2015-01-19,13.42,20.16,1.11,6.77,96.67
2015-01-20,13.71,20.59,1.14,6.91,98.73
2015-01-21,13.5,20.26,1.12,6.8,97.18
2015-01-22,13.57,20.37,1.12,6.84,97.7
2015-01-23,13.61,20.44,1.13,6.86,98.01
2015-01-26,13.48,20.24,1.12,6.8,97.08
2015-01-27,13.44,20.18,1.11,6.77,96.77
2015-01-28,13.12,19.7,1.09,6.61,94.5
2015-01-29,13.18,19.79,1.09,6.64,94.91
2015-01-30,12.95,19.44,1.07,6.53,93.26
