date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2005-12-20,24.09,29.71,3.08,2.69,359.49
2005-12-21,24.27,29.92,3.1,2.71,362.05
2005-12-22,24.01,29.61,3.07,2.68,358.21
2005-12-23,24.18,29.82,3.09,2.7,360.77
2005-12-28,24.27,29.92,3.1,2.71,362.05
2005-12-29,24.78,30.56,3.17,2.77,369.72
2005-12-30,24.52,30.24,3.13,2.74,365.89
2006-01-03,25.64,31.62,3.28,2.87,382.52
2006-01-04,26.92,33.2,3.44,3.01,401.71
2006-01-05,26.49,32.67,3.38,2.96,395.31
2006-01-06,27.18,33.52,3.47,3.04,405.55
2006-01-09,27.87,34.37,3.56,3.12,415.78
2006-01-10,28.21,34.79,3.6,3.15,420.9
2006-01-11,27.95,34.47,3.57,3.13,417.06
2006-01-12,27.7,34.15,3.54,3.1,413.22
2006-01-13,27.95,34.47,3.57,3.13,417.06
2006-01-16,27.78,34.26,3.55,3.11,414.5
2006-01-17,27.35,33.73,3.49,3.06,408.1
2006-01-18,27.44,33.84,3.51,3.07,409.38
2006-01-19,28.9,35.63,3.69,3.23,431.13
2006-01-20,27.95,34.47,3.57,3.13,417.06
2006-01-23,28.21,34.79,3.6,3.15,420.9
2006-01-24,28.98,35.74,3.7,3.24,432.41
2006-01-25,28.81,35.53,3.68,3.22,429.85
2006-01-26,28.55,35.21,3.65,3.19,426.01
2006-01-27,29.41,36.27,3.76,3.29,438.81
2006-02-01,29.67,36.59,3.79,3.32,442.65
2006-02-02,29.5,36.37,3.77,3.3,440.09
2006-02-03,28.21,34.79,3.6,3.15,420.9
2006-02-06,29.15,35.95,3.72,3.26,434.97
2006-02-07,29.32,36.16,3.75,3.28,437.53
2006-02-08,28.64,35.32,3.66,3.2,427.29
2006-02-09,29.24,36.06,3.74,3.27,436.25
2006-02-10,29.41,36.27,3.76,3.29,438.81
2006-02-13,29.92,36.9,3.82,3.35,446.48
2006-02-14,30.78,37.96,3.93,3.44,459.28
2006-02-15,30.87,38.07,3.94,3.45,460.56
2006-02-16,30.18,37.22,3.86,3.37,450.32
2006-02-17,30.18,37.22,3.86,3.37,450.32
2006-02-20,31.12,38.38,3.98,3.48,464.39
2006-02-21,31.9,39.34,4.07,3.57,475.91
2006-02-22,32.67,40.29,4.17,3.65,487.42
2006-02-23,32.67,40.29,4.17,3.65,487.42
2006-02-24,31.38,38.7,4.01,3.51,468.23
2006-02-27,32.15,39.65,4.11,3.59,479.75
2006-02-28,31.04,38.28,3.97,3.47,463.11
2006-03-01,31.47,38.81,4.02,3.52,469.51
2006-03-02,30.95,38.17,3.95,3.46,461.84
2006-03-03,29.24,36.06,3.74,3.27,436.25
2006-03-06,30.35,37.43,3.88,3.39,452.88
2006-03-07,29.75,36.69,3.8,3.33,443.92
2006-03-08,29.41,36.27,3.76,3.29,438.81
2006-03-09,30.1,37.11,3.84,3.36,449.04
2006-03-10,29.67,36.59,3.79,3.32,442.65
2006-03-13,30.61,37.75,3.91,3.42,456.72
2006-03-14,31.38,38.7,4.01,3.51,468.23
2006-03-15,31.73,39.12,4.05,3.55,473.35
2006-03-16,31.64,39.02,4.04,3.54,472.07
2006-03-17,31.73,39.12,4.05,3.55,473.35
2006-03-20,31.98,39.44,4.09,3.58,477.19
2006-03-21,33.35,41.13,4.26,3.73,497.66
2006-03-22,33.44,41.24,4.27,3.74,498.94
2006-03-23,33.27,41.03,4.25,3.72,496.38
2006-03-24,33.35,41.13,4.26,3.73,497.66
2006-03-27,35.15,43.35,4.49,3.93,524.52
2006-03-28,34.38,42.4,4.39,3.84,513.01
2006-03-29,33.61,41.45,4.29,3.76,501.49
2006-03-30,30.88,30.88,3.96,3.88,518.13
2006-03-31,30.5,30.5,3.91,3.83,511.73
2006-04-03,30.65,30.65,3.93,3.85,514.29
2006-04-04,32.03,32.03,4.1,4.03,537.32
2006-04-06,33.63,33.63,4.31,4.23,564.18
2006-04-07,35.15,35.15,4.5,4.67,589.77
2006-04-10,35.0,35.0,4.48,4.65,587.21
2006-04-11,34.31,34.31,4.39,4.56,575.69
2006-04-12,32.56,32.56,4.17,4.33,546.27
2006-04-13,33.09,33.09,4.24,4.4,555.23
2006-04-18,35.08,35.08,4.49,4.66,588.49
2006-04-19,35.23,35.23,4.51,4.68,591.05
2006-04-20,36.22,36.22,4.64,4.81,607.68
2006-04-21,34.47,34.47,4.41,4.58,578.25
2006-04-24,32.56,32.56,4.17,4.33,546.27
2006-04-25,31.72,31.72,4.06,4.21,532.2
2006-04-26,32.71,32.71,4.19,4.35,548.83
2006-04-27,32.1,32.1,4.11,4.26,538.59
2006-04-28,32.56,32.56,4.17,4.33,546.27
2006-05-02,33.55,33.55,4.3,4.46,562.9
2006-05-03,34.16,34.16,4.38,4.54,573.14
2006-05-04,34.47,34.47,4.41,4.58,578.25
2006-05-08,36.37,36.37,4.66,4.83,610.24
2006-05-09,36.45,36.45,4.67,4.84,611.52
2006-05-10,36.22,36.22,4.64,4.81,607.68
2006-05-11,36.37,36.37,4.66,4.83,610.24
2006-05-12,36.22,36.22,4.64,4.81,607.68
