date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2018-02-12,50.88,76.31,8.49,35.65,44.55
2018-02-13,53.45,80.17,8.92,37.46,46.8
2018-02-14,58.01,87.0,9.68,40.65,50.79
2018-02-15,56.32,84.48,9.39,39.47,49.31
2018-02-20,56.62,84.92,9.44,39.68,49.57
2018-02-21,56.62,84.92,9.44,39.68,49.57
2018-02-22,58.3,87.44,9.72,40.86,51.05
2018-02-23,60.28,90.41,10.05,42.24,52.78
2018-02-26,60.38,90.56,10.07,42.31,52.87
2018-02-27,56.72,85.07,9.46,39.75,49.66
2018-02-28,57.41,86.11,9.58,40.23,50.27
2018-03-01,56.82,85.22,9.48,39.82,49.75
2018-03-02,53.75,80.62,8.97,37.67,47.06
2018-03-05,52.66,78.98,8.78,36.9,46.11
2018-03-06,54.84,82.25,9.15,38.43,48.01
2018-03-07,53.16,79.72,8.87,37.25,46.54
2018-03-08,52.66,78.98,8.78,36.9,46.11
2018-03-09,51.77,77.65,8.63,36.28,45.33
2018-03-12,52.07,78.09,8.68,36.49,45.59
2018-03-13,52.36,78.54,8.73,36.69,45.85
2018-03-14,55.43,83.14,9.25,38.84,48.53
2018-03-15,55.53,83.29,9.26,38.91,48.62
2018-03-16,60.78,91.16,10.14,42.59,53.21
2018-03-19,61.37,92.05,10.24,43.01,53.73
2018-03-20,46.86,46.86,9.22,42.24,52.78
2018-03-21,44.47,44.47,8.75,40.09,50.09
2018-03-22,45.62,45.62,8.98,41.13,51.39
2018-03-23,43.09,43.09,8.48,38.84,48.53
2018-03-26,43.16,43.16,8.5,38.91,48.62
2018-03-27,43.78,43.78,8.62,39.47,49.31
2018-03-28,43.39,43.39,8.54,39.12,48.88
2018-03-29,43.93,43.93,8.65,39.61,49.49
2018-04-03,43.85,43.85,8.63,39.54,49.4
2018-04-04,43.47,43.47,8.56,39.19,48.97
2018-04-06,43.09,43.09,8.48,38.84,48.53
2018-04-09,42.93,42.93,8.45,38.71,48.36
2018-04-10,43.85,43.85,8.63,39.54,49.4
2018-04-11,43.39,43.39,8.54,43.76,48.88
2018-04-12,43.24,43.24,8.51,43.6,48.71
2018-04-13,43.47,43.47,8.56,43.84,48.97
2018-04-16,43.24,43.24,8.51,43.6,48.71
2018-04-17,42.7,42.7,8.4,43.06,48.1
2018-04-18,41.93,41.93,8.25,42.29,47.23
2018-04-19,42.16,42.16,8.3,42.52,47.49
2018-04-20,41.93,41.93,8.25,42.29,47.23
2018-04-23,41.32,41.32,8.13,41.66,46.54
2018-04-24,42.47,42.47,8.36,42.83,47.84
2018-04-25,42.32,42.32,8.33,42.67,47.67
2018-04-26,41.24,41.24,8.12,41.59,46.45
2018-04-27,40.85,40.85,8.04,41.2,46.02
2018-04-30,40.85,40.85,8.04,41.2,46.02
2018-05-02,40.85,40.85,8.04,41.2,46.02
2018-05-03,41.16,41.16,8.1,41.51,46.37
2018-05-04,41.01,41.01,8.07,41.35,46.19
2018-05-07,42.16,42.16,8.3,42.52,47.49
2018-05-08,42.32,42.32,8.33,42.67,47.67
2018-05-09,41.93,41.93,8.25,42.29,47.23
2018-05-10,42.7,42.7,8.4,43.06,48.1
2018-05-11,42.7,42.7,8.4,43.06,48.1
2018-05-14,44.32,44.32,8.72,44.69,49.92
2018-05-15,45.93,45.93,9.04,46.32,51.74
2018-05-16,45.93,45.93,9.04,46.32,51.74
2018-05-17,46.7,46.7,9.19,47.1,52.61
2018-05-18,46.09,46.09,9.07,46.48,51.91
2018-05-21,45.85,45.85,9.03,46.24,51.65
2018-05-23,46.16,46.16,9.09,46.55,52.0
2018-05-24,48.01,48.01,9.45,48.41,54.08
2018-05-25,49.16,49.16,9.68,49.58,55.38
2018-05-28,52.32,52.32,10.3,52.76,58.93
2018-05-29,51.47,51.47,10.13,51.91,57.98
2018-05-30,53.47,53.47,10.52,53.92,60.23
2018-05-31,57.16,57.16,11.25,57.65,64.39
2018-06-01,55.55,55.55,10.93,56.02,62.57
2018-06-04,56.4,56.4,11.1,56.87,63.53
2018-06-05,57.78,57.78,11.37,58.27,65.09
2018-06-06,57.16,57.16,11.25,57.65,64.39
2018-06-07,56.09,56.09,11.04,56.56,63.18
2018-06-08,57.24,57.24,11.27,57.73,64.48
2018-06-11,58.4,58.4,11.49,58.89,65.78
2018-06-12,61.17,61.17,12.04,61.68,68.9
2018-06-13,60.4,60.4,11.89,60.91,68.03
2018-06-14,61.55,61.55,12.12,62.07,69.33
2018-06-15,60.86,60.86,11.98,61.37,68.55
2018-06-19,57.7,57.7,11.36,58.19,65.0
2018-06-20,58.55,58.55,11.52,59.04,65.95
2018-06-21,57.55,57.55,11.33,58.04,64.83
2018-06-22,59.4,59.4,11.69,59.9,66.91
2018-06-25,56.16,56.16,11.06,56.64,63.27
2018-06-26,56.32,56.32,11.09,56.79,63.44
2018-06-27,55.55,55.55,10.93,56.02,62.57
2018-06-28,53.55,53.55,10.54,54.0,60.32
2018-06-29,55.32,55.32,10.89,55.79,62.31
2018-07-03,54.93,54.93,10.81,55.4,61.88
2018-07-04,53.16,53.16,10.46,53.61,59.89
2018-07-05,51.16,51.16,10.07,51.6,57.63
2018-07-06,50.63,50.63,9.96,51.05,57.03
2018-07-09,53.47,53.47,10.52,53.92,60.23
2018-07-10,54.63,54.63,10.75,55.09,61.53
2018-07-11,55.4,55.4,10.9,55.86,62.4
