date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2005-12-20,8.77,8.76,1.46,3.71,395.51
2005-12-21,8.77,8.76,1.46,3.71,395.51
2005-12-22,8.77,8.76,1.46,3.71,395.51
2005-12-23,8.69,8.68,1.45,3.68,392.04
2005-12-28,8.62,8.6,1.43,3.65,388.57
2005-12-29,8.62,8.6,1.43,3.65,388.57
2005-12-30,8.77,8.76,1.46,3.71,395.51
2006-01-03,8.85,8.83,1.47,3.75,398.98
2006-01-04,9.0,8.99,1.5,3.81,405.91
2006-01-05,9.15,9.14,1.52,3.88,412.85
2006-01-06,9.15,9.14,1.52,3.88,412.85
2006-01-09,9.31,9.29,1.55,3.94,419.79
2006-01-10,9.23,9.22,1.54,3.91,416.32
2006-01-11,9.31,9.29,1.55,3.94,419.79
2006-01-12,9.31,9.29,1.55,3.94,419.79
2006-01-13,9.46,9.45,1.57,4.01,426.73
2006-01-16,9.54,9.52,1.59,4.04,430.2
2006-01-17,9.15,9.14,1.52,3.88,412.85
2006-01-18,9.23,9.22,1.54,3.91,416.32
2006-01-19,9.31,9.29,1.55,3.94,419.79
2006-01-20,9.15,9.14,1.52,3.88,412.85
2006-01-23,9.0,8.99,1.5,3.81,405.91
2006-01-24,8.92,8.91,1.49,3.78,402.44
2006-01-25,8.92,8.91,1.49,3.78,402.44
2006-01-26,8.85,8.83,1.47,3.75,398.98
2006-01-27,9.0,8.99,1.5,3.81,405.91
2006-02-01,9.08,9.06,1.51,3.84,409.38
2006-02-02,9.31,9.29,1.55,3.94,419.79
2006-02-03,9.23,9.22,1.54,3.91,416.32
2006-02-06,9.23,9.22,1.54,3.91,416.32
2006-02-07,9.15,9.14,1.52,3.88,412.85
2006-02-08,9.08,9.06,1.51,3.84,409.38
2006-02-09,9.08,9.06,1.51,3.84,409.38
2006-02-10,8.85,8.83,1.47,3.75,398.98
2006-02-13,8.85,8.83,1.47,3.75,398.98
2006-02-14,9.15,9.14,1.52,3.88,412.85
2006-02-15,9.08,9.06,1.51,3.84,409.38
2006-02-16,8.92,8.91,1.49,3.78,402.44
2006-02-17,8.92,8.91,1.49,3.78,402.44
2006-02-20,8.85,8.83,1.47,3.75,398.98
2006-02-21,9.0,8.99,1.5,3.81,405.91
2006-02-22,8.92,8.91,1.49,3.78,402.44
2006-02-23,8.92,8.91,1.49,3.78,402.44
2006-02-24,8.85,8.83,1.47,3.75,398.98
2006-02-27,8.92,8.91,1.49,3.78,402.44
2006-02-28,8.77,8.76,1.46,3.71,395.51
2006-03-01,8.77,8.76,1.46,3.71,395.51
2006-03-02,8.69,8.68,1.45,3.68,392.04
2006-03-03,8.69,8.68,1.45,3.68,392.04
2006-03-06,8.62,8.6,1.43,3.65,388.57
2006-03-07,8.54,8.52,1.42,3.62,385.1
2006-03-08,8.46,8.45,1.41,3.58,381.63
2006-03-09,8.31,8.29,1.38,3.52,374.69
2006-03-10,8.38,8.37,1.4,3.55,378.16
2006-03-13,8.38,8.37,1.4,3.55,378.16
2006-03-14,8.38,8.37,1.4,3.55,378.16
2006-03-15,8.54,8.52,1.42,3.62,385.1
2006-03-16,8.46,8.45,1.41,3.58,381.63
2006-03-17,8.62,8.6,1.43,3.65,388.57
2006-03-20,8.54,8.52,1.42,3.62,385.1
2006-03-21,8.69,8.68,1.45,3.68,392.04
2006-03-22,8.3,8.3,1.41,3.58,381.63
2006-03-23,8.14,8.14,1.38,3.52,374.69
2006-03-24,8.22,8.22,1.4,3.55,378.16
2006-03-27,8.14,8.14,1.38,3.52,374.69
2006-03-28,8.14,8.14,1.38,3.52,374.69
2006-03-29,8.14,8.14,1.38,3.52,374.69
2006-03-30,8.14,8.14,1.38,3.52,374.69
2006-03-31,8.3,8.3,1.41,3.58,381.63
2006-04-03,8.3,8.3,1.41,3.58,381.63
2006-04-04,8.37,8.37,1.42,3.62,385.1
2006-04-06,8.45,8.45,1.3,3.45,388.57
2006-04-07,8.45,8.45,1.3,3.45,388.57
2006-04-10,8.45,8.45,1.3,3.45,388.57
2006-04-11,8.52,8.52,1.31,3.48,392.04
2006-04-12,8.52,8.52,1.31,3.48,392.04
2006-04-13,8.52,8.52,1.31,3.48,392.04
2006-04-18,8.6,8.6,1.32,3.51,395.51
2006-04-19,8.75,8.75,1.35,3.57,402.44
2006-04-20,8.45,8.45,1.3,3.45,388.57
2006-04-21,8.67,8.67,1.33,3.54,398.98
2006-04-24,8.37,8.37,1.29,3.42,385.1
2006-04-25,8.3,8.3,1.28,3.39,381.63
2006-04-26,8.22,8.22,1.26,3.36,378.16
2006-04-27,8.3,8.3,1.28,3.39,381.63
2006-04-28,8.14,8.14,1.25,3.33,374.69
2006-05-02,8.45,8.45,1.3,3.45,388.57
2006-05-03,8.52,8.52,1.31,3.48,392.04
2006-05-04,8.37,8.37,1.29,3.42,385.1
2006-05-08,8.52,8.52,1.31,3.48,392.04
2006-05-09,8.52,8.52,1.31,3.48,392.04
2006-05-10,8.37,8.37,1.29,3.42,385.1
2006-05-11,8.52,8.52,1.31,3.48,392.04
2006-05-12,8.45,8.45,1.3,3.45,388.57
2006-05-15,8.14,8.14,1.25,3.33,374.69
2006-05-16,8.14,8.14,1.25,3.33,374.69
2006-05-17,8.07,8.07,1.24,3.29,371.22
2006-05-18,7.99,7.99,1.23,3.26,367.75
2006-05-19,7.92,7.92,1.22,3.23,364.28
2006-05-22,7.62,7.62,1.17,3.11,350.4
2006-05-23,7.69,7.69,1.18,3.14,353.87
2006-05-24,7.77,7.77,1.19,3.17,357.34
2006-05-25,7.69,7.69,1.18,3.14,353.87
2006-05-26,7.62,7.62,1.17,3.11,350.4
2006-05-29,7.77,7.77,1.19,3.17,357.34
2006-05-30,7.62,7.62,1.17,3.11,350.4
2006-06-01,7.54,7.54,1.16,3.08,346.94
2006-06-02,7.77,7.77,1.19,3.17,357.34
2006-06-05,7.69,7.69,1.18,3.14,353.87
2006-06-06,7.77,7.77,1.19,3.17,357.34
2006-06-07,7.62,7.62,1.17,3.11,350.4
2006-06-08,7.47,7.47,1.15,3.05,343.47
2006-06-09,7.39,7.39,1.14,3.02,340.0
2006-06-12,7.39,7.39,1.14,3.02,340.0
2006-06-13,7.09,7.09,1.09,2.89,326.12
2006-06-14,7.16,7.16,1.1,2.93,329.59
2006-06-15,7.24,7.24,1.11,2.96,333.06
2006-06-16,7.47,7.47,1.15,3.05,343.47
2006-06-19,7.31,7.31,1.12,2.99,336.53
2006-06-20,7.16,7.16,1.1,2.93,329.59
2006-06-21,7.31,7.31,1.12,2.99,336.53
2006-06-22,7.47,7.47,1.15,3.05,343.47
2006-06-23,7.31,7.31,1.12,2.99,336.53
2006-06-26,7.24,7.24,1.11,2.96,333.06
2006-06-27,7.39,7.39,1.14,3.02,340.0
2006-06-28,7.31,7.31,1.12,2.99,336.53
2006-06-29,7.39,7.39,1.14,3.02,340.0
2006-06-30,7.54,7.54,1.16,3.08,346.94
2006-07-03,7.47,7.47,1.15,3.05,343.47
2006-07-04,7.54,7.54,1.16,3.08,346.94
2006-07-05,7.47,7.47,1.15,3.05,343.47
2006-07-06,7.54,7.54,1.16,3.08,346.94
2006-07-07,7.62,7.62,1.17,3.11,350.4
2006-07-10,7.77,7.77,1.19,3.17,357.34
2006-07-11,7.69,7.69,1.18,3.14,353.87
2006-07-12,7.62,7.62,1.17,3.11,350.4
2006-07-13,7.54,7.54,1.16,3.08,346.94
2006-07-14,7.39,7.39,1.14,3.02,340.0
2006-07-17,7.31,7.31,1.12,2.99,336.53
2006-07-18,7.39,7.39,1.14,3.02,340.0
2006-07-19,7.31,7.31,1.12,2.99,336.53
2006-07-20,7.54,7.54,1.16,3.08,346.94
2006-07-21,7.54,7.54,1.16,3.08,346.94
2006-07-24,7.57,7.57,1.16,3.09,348.32
2006-07-25,7.54,7.54,1.16,3.08,346.94
2006-07-26,7.6,7.6,1.17,3.1,349.71
2006-07-27,7.72,7.72,1.19,3.15,355.26
2006-07-28,7.75,7.75,1.19,3.17,356.65
2006-07-31,7.72,7.72,1.19,3.15,355.26
2006-08-01,7.72,7.72,1.19,3.15,355.26
2006-08-02,7.78,7.78,1.2,3.18,358.04
2006-08-03,7.96,7.96,1.22,3.25,366.36
2006-08-04,7.87,7.87,1.21,3.21,362.2
2006-08-07,7.96,7.96,1.22,3.25,366.36
2006-08-08,7.93,7.93,1.22,3.24,364.98
2006-08-09,8.3,8.3,1.28,3.39,381.63
2006-08-10,8.33,8.33,1.28,3.4,383.02
2006-08-11,8.33,8.33,1.28,3.4,383.02
2006-08-14,8.27,8.27,1.27,3.37,380.24
2006-08-15,8.27,8.27,1.27,3.37,380.24
2006-08-16,8.36,8.36,1.28,3.41,384.4
2006-08-17,8.33,8.33,1.28,3.4,383.02
2006-08-18,8.3,8.3,1.28,3.39,381.63
2006-08-21,8.27,8.27,1.27,3.37,380.24
2006-08-22,8.23,8.23,1.27,3.36,378.85
2006-08-23,8.17,8.17,1.26,3.34,376.08
2006-08-24,8.02,8.02,1.23,3.28,369.14
2006-08-25,7.99,7.99,1.23,3.26,367.75
2006-08-28,7.99,7.99,1.23,3.26,367.75
2006-08-29,8.02,8.02,1.23,3.28,369.14
2006-08-30,8.12,8.02,1.23,3.28,369.14
2006-08-31,8.0,7.9,1.22,3.23,363.59
2006-09-01,8.09,7.99,1.23,3.26,367.75
2006-09-04,8.15,8.05,1.24,3.29,370.53
2006-09-05,8.18,8.08,1.24,3.3,371.91
2006-09-06,8.18,8.08,1.24,3.3,371.91
2006-09-07,8.09,7.99,1.23,3.26,367.75
2006-09-08,8.09,7.99,1.23,3.26,367.75
2006-09-11,8.09,7.99,1.23,3.26,367.75
2006-09-12,8.12,8.02,1.23,3.28,369.14
2006-09-13,8.15,8.05,1.24,3.29,370.53
2006-09-14,8.18,8.08,1.24,3.3,371.91
2006-09-15,8.15,8.05,1.24,3.29,370.53
2006-09-18,8.21,8.11,1.18,3.31,373.3
2006-09-19,8.27,8.17,1.19,3.34,376.08
2006-09-20,8.3,8.2,1.2,3.35,377.47
2006-09-21,8.33,8.23,1.2,3.36,378.85
2006-09-22,8.3,8.2,1.2,3.35,377.47
2006-09-25,8.45,8.36,1.22,3.41,384.4
2006-09-26,8.45,8.36,1.22,3.41,384.4
2006-09-27,8.51,8.42,1.23,3.44,387.18
2006-09-28,8.58,8.48,1.24,3.46,389.96
2006-09-29,8.61,8.51,1.24,3.47,391.34
2006-10-03,8.61,8.51,1.24,3.47,391.34
2006-10-04,8.58,8.48,1.24,3.46,389.96
2006-10-05,8.67,8.57,1.25,3.5,394.12
2006-10-06,8.58,8.48,1.24,3.46,389.96
2006-10-09,8.51,8.42,1.23,3.44,387.18
2006-10-10,8.51,8.42,1.23,3.44,387.18
2006-10-11,8.58,8.48,1.24,3.46,389.96
2006-10-12,8.73,8.63,1.26,3.52,396.89
2006-10-13,8.76,8.66,1.26,3.53,398.28
2006-10-16,8.85,8.75,1.28,3.57,402.44
2006-10-17,8.85,8.75,1.28,3.57,402.44
2006-10-18,8.88,8.78,1.28,3.58,403.83
2006-10-19,8.82,8.72,1.27,3.56,401.06
2006-10-20,8.73,8.63,1.26,3.52,396.89
2006-10-23,8.64,8.54,1.25,3.49,392.73
2006-10-24,8.67,8.57,1.25,3.5,394.12
2006-10-25,8.76,8.66,1.26,3.53,398.28
2006-10-26,8.82,8.72,1.27,3.56,401.06
2006-10-27,8.82,8.72,1.27,3.56,401.06
2006-10-31,8.94,8.84,1.29,3.61,406.61
2006-11-01,9.03,8.93,1.3,3.65,410.77
2006-11-02,9.06,8.96,1.31,3.66,412.16
2006-11-03,9.09,8.99,1.31,3.67,413.55
2006-11-06,9.49,9.38,1.37,3.83,431.59
2006-11-07,10.13,10.01,1.46,4.09,460.73
2006-11-08,10.04,9.92,1.45,4.05,456.57
2006-11-09,10.41,10.29,1.5,4.2,473.22
2006-11-10,10.41,10.29,1.5,4.2,473.22
2006-11-13,10.53,10.41,1.52,4.25,478.77
2006-11-14,10.47,10.35,1.51,4.22,476.0
2006-11-15,10.53,10.41,1.52,4.25,478.77
2006-11-16,11.41,11.28,1.65,4.61,519.02
2006-11-17,11.11,10.98,1.6,4.48,505.14
2006-11-20,10.62,10.5,1.53,4.29,482.93
2006-11-21,10.59,10.47,1.53,4.27,481.55
2006-11-22,10.99,10.86,1.58,4.43,499.59
2006-11-23,10.93,10.8,1.58,4.41,496.81
2006-11-24,10.89,10.77,1.57,4.4,495.42
2006-11-27,10.47,10.35,1.51,4.22,476.0
2006-11-28,10.13,10.01,1.46,4.09,460.73
2006-11-29,10.62,10.5,1.53,4.29,482.93
2006-11-30,10.93,10.8,1.58,4.41,496.81
2006-12-01,10.86,10.74,1.57,4.38,494.04
2006-12-04,10.59,10.47,1.53,4.27,481.55
2006-12-05,12.24,12.1,1.76,4.94,556.48
