date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2015-12-24,5.55,6.79,1.34,0.57,54.38
2015-12-28,5.5,6.72,1.33,0.56,53.86
2015-12-29,5.54,6.77,1.34,0.57,54.25
2015-12-30,5.58,6.82,1.35,0.57,54.65
2015-12-31,5.74,7.02,1.39,0.59,56.23
2016-01-04,5.51,6.74,1.33,0.56,53.99
2016-01-05,5.48,6.7,1.33,0.56,53.72
2016-01-06,5.56,6.8,1.35,0.57,54.52
2016-01-07,5.52,6.75,1.34,0.56,54.12
2016-01-08,5.54,6.77,1.34,0.57,54.25
2016-01-11,5.48,6.7,1.33,0.56,53.72
2016-01-12,5.52,6.75,1.34,0.56,54.12
2016-01-13,5.51,6.74,1.33,0.56,53.99
2016-01-14,5.54,6.77,1.34,0.57,54.25
2016-01-15,5.52,6.75,1.34,0.56,54.12
2016-01-18,5.5,6.72,1.33,0.56,53.86
2016-01-19,5.52,6.75,1.34,0.56,54.12
2016-01-20,5.68,6.94,1.37,0.58,61.78
2016-01-21,5.69,6.95,1.38,0.58,61.93
2016-01-22,5.8,7.09,1.4,0.59,63.15
2016-01-25,5.86,7.16,1.42,0.6,63.76
2016-01-26,5.72,6.99,1.38,0.58,62.24
2016-01-27,5.98,7.31,1.45,0.61,65.12
2016-01-28,5.86,7.16,1.42,0.6,63.76
2016-01-29,5.88,7.19,1.42,0.6,64.06
2016-02-01,5.95,7.28,1.44,0.61,64.82
2016-02-02,5.93,7.24,1.43,0.61,64.52
2016-02-03,5.94,7.26,1.44,0.61,64.67
2016-02-04,5.97,7.3,1.44,0.61,64.97
2016-02-05,6.0,7.33,1.45,0.61,65.27
2016-02-11,6.0,7.33,1.45,0.61,65.27
2016-02-12,6.0,7.33,1.45,0.61,65.27
2016-02-15,6.07,7.41,1.47,0.62,66.03
2016-02-16,6.09,7.45,1.47,0.62,66.34
2016-02-17,6.18,7.55,1.49,0.63,67.25
2016-02-18,6.23,7.62,1.51,0.64,67.85
2016-02-19,6.18,7.55,1.49,0.63,67.25
2016-02-22,6.21,7.59,1.5,0.63,67.55
2016-02-23,6.21,7.59,1.5,0.63,67.55
2016-02-24,6.19,7.57,1.5,0.63,67.4
2016-02-25,6.21,7.59,1.5,0.63,67.55
2016-02-26,6.29,7.69,1.52,0.64,68.46
2016-02-29,6.29,7.69,1.52,0.64,68.46
2016-03-01,6.18,7.55,1.49,0.63,67.25
2016-03-02,6.28,7.67,1.52,0.64,68.31
2016-03-03,6.21,7.59,1.5,0.63,67.55
2016-03-04,6.21,7.59,1.5,0.63,67.55
2016-03-07,6.18,7.55,1.49,0.63,67.25
2016-03-08,6.34,7.76,1.53,0.65,69.07
2016-03-09,6.28,7.67,1.52,0.64,68.31
2016-03-10,6.29,7.69,1.52,0.64,68.46
2016-03-11,6.26,7.65,1.51,0.64,68.16
2016-03-14,6.37,7.79,1.54,0.65,69.37
2016-03-15,6.41,7.84,1.55,0.66,69.83
2016-03-16,6.39,7.81,1.54,0.65,69.52
2016-03-17,6.44,7.87,1.56,0.66,70.13
2016-03-18,6.28,7.67,1.52,0.64,68.31
2016-03-21,6.28,7.67,1.52,0.64,68.31
2016-03-22,6.34,7.76,1.53,0.65,69.07
2016-03-23,6.41,7.84,1.55,0.66,69.83
2016-03-24,6.28,7.67,1.52,0.64,68.31
2016-03-29,6.02,6.02,1.14,0.65,68.77
2016-03-30,6.04,6.04,1.14,0.65,69.07
2016-03-31,6.1,6.1,1.15,0.65,69.68
2016-04-01,5.85,5.85,1.1,0.63,66.79
2016-04-05,5.95,5.95,1.12,0.64,68.01
2016-04-06,5.69,5.69,1.07,0.61,64.97
2016-04-07,5.91,5.91,1.12,0.63,67.55
2016-04-08,5.85,5.85,1.1,0.63,66.79
2016-04-11,5.77,5.77,1.09,0.62,65.88
2016-04-12,5.59,5.59,1.05,0.6,63.91
2016-04-13,5.59,5.59,1.05,0.6,63.91
2016-04-14,5.58,5.58,1.05,0.6,63.76
2016-04-15,5.82,5.82,1.1,0.62,66.49
2016-04-18,5.82,5.82,1.1,0.62,66.49
2016-04-19,5.82,5.82,1.1,0.62,66.49
2016-04-20,5.82,5.82,1.1,0.62,66.49
2016-04-21,5.81,5.81,1.09,0.62,66.34
2016-04-22,5.7,5.7,1.07,0.61,65.12
2016-04-25,5.71,5.71,1.08,0.61,65.27
2016-04-26,5.43,5.43,1.02,0.58,62.09
2016-04-27,5.55,5.55,1.05,0.6,63.45
2016-04-28,5.51,5.51,1.04,0.59,63.0
2016-04-29,5.73,5.73,1.08,2.49,65.43
2016-05-03,5.81,5.81,1.09,2.52,66.34
2016-05-04,5.83,5.83,1.1,2.54,66.64
2016-05-05,5.88,5.88,1.11,2.56,67.25
2016-05-06,5.87,5.87,1.11,2.55,67.1
2016-05-09,5.85,5.85,1.1,2.54,66.79
2016-05-10,5.85,5.85,1.1,2.54,66.79
2016-05-11,6.11,6.11,1.15,2.66,69.83
2016-05-12,6.06,6.06,1.14,2.63,69.22
2016-05-13,6.02,6.02,1.14,2.62,68.77
