date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2005-12-20,12.81,17.77,3.37,8.38,280.38
2005-12-21,12.89,17.87,3.39,8.44,282.08
2005-12-22,12.97,17.98,3.41,8.49,283.78
2005-12-23,13.05,18.09,3.43,8.54,285.48
2005-12-28,13.12,18.2,3.45,8.59,287.18
2005-12-29,13.28,18.41,3.49,8.69,290.58
2005-12-30,13.28,18.41,3.49,8.69,290.58
2006-01-03,13.28,18.41,3.49,8.69,290.58
2006-01-04,13.51,18.74,3.56,8.84,295.68
2006-01-05,13.9,19.27,3.66,9.1,304.17
2006-01-06,14.13,19.6,3.72,9.25,309.27
2006-01-09,14.52,20.14,3.82,9.5,317.77
2006-01-10,14.37,19.92,3.78,9.4,314.37
2006-01-11,14.13,19.6,3.72,9.25,309.27
2006-01-12,14.44,20.03,3.8,9.45,316.07
2006-01-13,14.75,20.46,3.88,9.65,322.87
2006-01-16,14.91,20.67,3.92,9.76,326.26
2006-01-17,14.68,20.35,3.86,9.6,321.17
2006-01-18,15.14,21.0,3.99,9.91,331.36
2006-01-19,15.53,21.54,4.09,10.16,339.86
2006-01-20,15.45,21.43,4.07,10.11,338.16
2006-01-23,15.22,21.1,4.01,9.96,333.06
2006-01-24,15.37,21.32,4.05,10.06,336.46
2006-01-25,15.3,21.21,4.03,10.01,334.76
2006-01-26,15.37,21.32,4.05,10.06,336.46
2006-01-27,16.0,22.18,4.21,10.47,350.05
2006-02-01,16.38,22.72,4.31,10.72,358.55
2006-02-02,16.85,23.37,4.43,11.03,368.75
2006-02-03,16.62,23.04,4.37,10.87,363.65
2006-02-06,16.54,22.94,4.35,10.82,361.95
2006-02-07,17.78,24.66,4.68,11.64,389.14
2006-02-08,16.77,23.26,4.41,10.98,367.05
2006-02-09,16.69,23.15,4.39,10.92,365.35
2006-02-10,17.39,24.12,4.58,11.38,380.64
2006-02-13,17.94,24.87,4.72,11.74,392.54
2006-02-14,17.7,24.55,4.66,11.59,387.44
2006-02-15,17.94,24.87,4.72,11.74,392.54
2006-02-16,17.55,24.34,4.62,11.48,384.04
2006-02-17,17.32,24.01,4.56,11.33,378.94
2006-02-20,17.39,24.12,4.58,11.38,380.64
2006-02-21,17.24,23.9,4.54,11.28,377.24
2006-02-22,17.63,24.44,4.64,11.53,385.74
2006-02-23,17.63,24.44,4.64,11.53,385.74
2006-02-24,17.63,24.44,4.64,11.53,385.74
2006-02-27,17.39,24.12,4.58,11.38,380.64
2006-02-28,18.33,25.41,4.82,11.99,401.03
2006-03-01,18.17,25.2,4.78,11.89,397.63
2006-03-02,18.79,26.06,4.95,12.3,411.23
2006-03-03,19.8,27.46,5.21,12.96,433.32
2006-03-06,20.11,27.89,5.29,13.16,440.12
2006-03-07,19.88,27.57,5.23,13.01,435.02
2006-03-08,19.02,26.38,5.01,12.45,416.33
2006-03-09,18.79,26.06,4.95,12.3,411.23
2006-03-10,18.56,25.73,4.88,12.14,406.13
2006-03-13,14.75,14.75,5.01,12.45,416.33
2006-03-14,15.53,15.53,5.27,13.11,438.42
2006-03-15,15.53,15.53,5.27,13.11,438.42
2006-03-16,15.05,15.05,5.11,12.7,424.82
2006-03-17,14.81,14.81,5.03,12.5,418.03
2006-03-20,14.99,14.99,5.09,12.65,423.12
2006-03-21,14.75,14.75,5.01,12.45,416.33
2006-03-22,14.69,14.69,4.99,12.4,414.63
2006-03-23,15.17,15.17,5.15,12.8,428.22
2006-03-24,15.47,15.47,5.25,13.06,436.72
2006-03-27,16.07,16.07,4.38,10.43,453.71
2006-03-28,15.77,15.77,4.3,10.23,445.21
2006-03-29,16.07,16.07,4.38,10.43,453.71
2006-03-30,16.49,16.49,4.49,10.7,465.61
2006-03-31,16.43,16.43,4.48,10.66,463.91
2006-04-03,16.97,16.97,4.62,11.02,479.2
2006-04-04,16.79,16.79,4.58,10.9,474.1
2006-04-06,16.91,16.91,4.61,10.98,477.5
2006-04-07,16.43,16.43,4.48,10.66,463.91
2006-04-10,16.37,16.37,4.46,10.62,462.21
2006-04-11,16.25,16.25,4.43,10.55,458.81
2006-04-12,16.13,16.13,4.39,10.47,455.41
2006-04-13,15.89,15.89,4.33,10.31,448.61
