date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2021-05-31,-51.53,-51.53,-41.43,20.88,2531.06
2021-06-01,-56.8,-56.8,-45.67,23.02,2789.96
2021-06-02,-56.3,-56.3,-45.27,22.82,2765.59
2021-06-03,-58.29,-58.29,-46.87,23.62,2863.06
2021-06-04,-58.23,-58.23,-46.82,23.6,2860.01
2021-06-07,-56.92,-56.92,-45.77,23.07,2796.05
2021-06-08,-56.18,-56.18,-45.17,22.77,2759.5
2021-06-09,-55.37,-55.37,-44.52,22.44,2719.9
2021-06-10,-54.44,-54.44,-43.77,22.06,2674.22
2021-06-11,-53.02,-53.02,-42.63,21.49,2604.16
2021-06-15,-52.09,-52.09,-41.88,21.11,2558.48
2021-06-16,-51.59,-51.59,-41.48,20.91,2534.11
2021-06-17,-52.09,-52.09,-41.88,21.11,2558.48
2021-06-18,-51.96,-51.96,-41.78,21.06,2552.38
2021-06-21,-50.85,-50.85,-40.88,20.61,2497.56
2021-06-22,-50.91,-50.91,-40.93,20.63,2500.6
2021-06-23,-51.48,-51.48,-41.39,20.86,2528.84
2021-06-24,-51.42,-51.42,-41.34,20.84,2525.75
2021-06-25,-51.99,-51.99,-41.8,21.07,2553.57
2021-06-28,-52.87,-52.87,-42.51,21.43,2596.85
2021-06-29,-52.93,-52.93,-42.56,21.45,2599.94
2021-06-30,-53.25,-53.25,-42.81,21.58,2615.4
2021-07-02,-52.11,-52.11,-41.9,21.12,2559.75
2021-07-05,-50.98,-50.98,-40.99,20.66,2504.11
2021-07-06,-49.09,-49.09,-39.47,19.89,2411.36
2021-07-07,-49.41,-49.41,-39.72,20.02,2426.82
2021-07-08,-48.15,-48.15,-38.71,19.51,2364.99
2021-07-09,-48.72,-48.72,-39.17,19.74,2392.81
2021-07-12,-48.59,-48.59,-39.07,19.69,2386.63
2021-07-13,-49.85,-49.85,-40.08,20.2,2448.46
2021-07-14,-49.28,-49.28,-39.62,19.97,2420.64
2021-07-15,-49.09,-49.09,-39.47,19.89,2411.36
2021-07-16,-47.83,-47.83,-38.46,19.38,2349.53
2021-07-19,-46.76,-46.76,-37.6,18.95,2296.98
2021-07-20,-46.07,-46.07,-37.04,18.67,2262.97
2021-07-21,-43.49,-43.49,-34.97,17.62,2136.22
2021-07-22,-43.81,-43.81,-35.22,17.75,2151.68
2021-07-23,-43.05,-43.05,-34.61,17.45,2114.58
2021-07-26,-37.89,-37.89,-30.46,15.35,1861.08
2021-07-27,-33.74,-33.74,-27.12,13.67,1657.04
2021-07-28,-34.49,-34.49,-27.73,13.98,1694.14
2021-07-29,-36.82,-36.82,-29.6,14.92,1808.52
2021-07-30,-35.31,-35.31,-28.39,14.31,1734.33
2021-08-02,-36.76,-36.76,-29.55,14.9,1805.43
2021-08-03,-35.62,-35.62,-28.64,14.44,1749.78
2021-08-04,-37.01,-37.01,-29.76,15.0,1817.8
2021-08-05,-36.25,-36.25,-29.15,14.69,1780.7
2021-08-06,-36.06,-36.06,-29.0,14.62,1771.42
2021-08-09,-36.25,-36.25,-29.15,14.69,1780.7
2021-08-10,-37.95,-37.95,-30.51,15.38,1864.17
2021-08-11,-39.09,-39.09,-31.43,15.84,1919.82
2021-08-12,-36.95,-36.95,-29.7,14.97,1814.71
2021-08-13,-35.81,-35.81,-28.79,14.51,1759.06
2021-08-16,-34.37,-34.37,-27.63,13.93,1687.95
2021-08-17,-34.05,-34.05,-27.38,13.8,1672.5
2021-08-18,-34.37,-34.37,-27.63,13.93,1687.95
2021-08-19,-33.48,-33.48,-26.92,13.57,1644.67
2021-08-20,-31.53,-31.53,-25.35,12.78,1548.84
2021-08-23,-6.37,-31.41,3.38,12.73,1542.65
2021-08-24,-6.83,-33.67,3.62,13.65,1653.95
2021-08-25,-7.24,-35.69,3.84,14.46,1752.88
2021-08-26,-7.39,-36.44,3.92,14.77,1789.97
2021-08-27,-7.81,-38.52,4.14,15.61,1891.99
2021-08-30,-8.47,-41.73,4.49,16.91,2049.66
2021-08-31,-8.58,-42.3,4.55,17.14,2077.48
2021-09-01,-8.48,-41.79,4.49,16.94,2052.75
2021-09-02,-8.68,-42.8,4.6,17.34,2102.21
2021-09-03,-8.64,-42.61,4.58,17.27,2092.94
2021-09-06,-8.94,-44.06,4.74,17.85,2164.04
2021-09-07,-8.94,-44.06,4.74,17.85,2164.04
2021-09-08,-8.87,-43.74,4.7,17.73,2148.59
2021-09-09,-8.56,-42.17,4.53,17.09,2071.3
2021-09-10,-9.12,-44.94,4.83,18.21,2207.32
2021-09-13,-8.76,-43.18,4.64,17.5,2120.76
2021-09-14,-8.35,-41.16,4.43,16.68,2021.84
2021-09-15,-8.12,-40.03,4.3,16.22,1966.19
2021-09-16,-8.15,-40.16,4.32,16.27,1972.37
2021-09-17,-8.16,-40.22,4.32,16.3,1975.46
2021-09-20,-8.31,-40.97,4.41,16.6,2012.56
2021-09-21,-8.17,-40.28,4.33,16.32,1978.55
2021-09-23,-7.98,-39.34,4.23,15.94,1932.18
2021-09-24,-8.08,-39.84,4.28,16.15,1956.91
2021-09-27,-8.13,-40.09,4.31,16.25,1969.28
2021-09-28,-7.99,-39.4,4.24,15.97,1935.27
2021-09-29,-8.08,-39.84,4.28,16.15,1956.91
2021-09-30,-8.27,-40.78,4.39,16.53,2003.29
2021-10-04,-8.2,-40.41,4.35,16.38,1984.74
2021-10-05,-8.1,-39.9,4.29,16.17,1960.01
2021-10-06,-7.98,-39.34,4.23,15.94,1932.18
2021-10-07,-8.15,-40.16,4.32,16.27,1972.37
2021-10-08,-7.85,-38.71,4.16,15.69,1901.27
2021-10-11,-7.92,-39.02,4.2,15.81,1916.72
2021-10-12,-7.74,-38.14,4.1,15.46,1873.44
2021-10-15,-7.64,-37.64,4.05,15.25,1848.71
2021-10-18,-7.6,-37.45,4.03,15.18,1839.44
2021-10-19,-7.76,-38.27,4.12,15.51,1879.63
2021-10-20,-7.93,-39.09,4.2,15.84,1919.82
2021-10-21,-8.15,-40.16,4.32,16.27,1972.37
2021-10-22,-8.33,-41.04,4.41,16.63,2015.65
2021-10-25,-8.2,-40.41,4.35,16.38,1984.74
2021-10-26,-8.34,-41.1,4.42,16.66,2018.74
2021-10-27,-8.1,-39.9,4.29,16.17,1960.01
2021-10-28,-7.89,-38.9,4.18,15.76,1910.54
2021-10-29,-7.85,-38.71,4.16,15.69,1901.27
2021-11-01,-7.81,-38.52,4.14,15.61,1891.99
2021-11-02,-7.99,-39.4,4.24,15.97,1935.27
2021-11-03,-7.8,-38.46,4.14,15.58,1888.9
2021-11-04,-8.31,-40.97,4.41,16.6,2012.56
2021-11-05,-8.17,-40.28,4.33,16.32,1978.55
2021-11-08,-8.12,-40.03,4.3,16.22,1966.19
2021-11-09,-8.4,-41.41,4.45,16.78,2034.2
2021-11-10,-8.36,-41.23,4.43,16.71,2024.93
2021-11-11,-8.53,-42.04,4.52,17.04,2065.12
2021-11-12,-8.19,-40.34,4.34,16.35,1981.65
2021-11-15,-7.69,-37.89,4.07,15.35,1861.08
2021-11-16,-7.8,-38.46,4.14,15.58,1888.9
2021-11-17,-7.94,-39.15,4.21,15.86,1922.91
2021-11-18,-7.84,-38.65,4.16,15.66,1898.18
2021-11-19,-8.04,-39.65,4.26,16.07,1947.64
2021-11-22,-7.64,-37.64,4.05,15.25,1848.71
2021-11-23,-7.23,-35.62,3.83,14.44,1749.78
2021-11-24,-7.06,-34.81,3.74,14.11,1709.59
2021-11-25,-6.97,-34.37,3.7,13.93,1687.95
2021-11-26,-6.68,-32.92,3.54,13.34,1616.85
2021-11-29,-6.38,-31.47,3.38,12.75,1545.75
2021-11-30,-6.32,-31.16,3.35,12.63,1530.29
2021-12-01,-6.36,-31.34,3.37,12.7,1539.56
2021-12-02,-6.72,-33.11,3.56,13.42,1626.12
2021-12-03,-6.58,-32.41,3.49,13.14,1592.12
2021-12-06,-6.42,-31.66,3.4,12.83,1555.02
2021-12-07,-6.87,-33.86,3.64,13.72,1663.22
2021-12-08,-6.95,-34.24,3.68,13.88,1681.77
2021-12-09,-7.23,-35.62,3.83,14.44,1749.78
2021-12-10,-7.15,-35.25,3.79,14.28,1731.23
2021-12-13,-7.3,-36.0,3.87,14.59,1768.33
2021-12-14,-7.01,-34.55,3.72,14.0,1697.23
2021-12-15,-6.88,-33.92,3.65,13.75,1666.31
2021-12-16,-7.1,-35.0,3.76,14.18,1718.95
2021-12-17,-6.91,-34.05,3.66,13.8,1672.58
2021-12-20,-6.63,-32.67,3.51,13.24,1604.56
2021-12-21,-6.65,-32.79,3.53,13.29,1610.74
2021-12-22,-6.76,-33.3,3.58,13.49,1635.48
2021-12-23,-6.73,-33.17,3.57,13.44,1629.29
2021-12-24,-6.88,-33.93,3.65,13.75,1666.39
2021-12-28,-6.78,-33.42,3.59,13.54,1641.66
2021-12-29,-6.86,-33.8,3.63,13.7,1660.21
2021-12-30,-6.76,-33.3,3.58,13.49,1635.48
2021-12-31,-6.76,-33.3,3.58,13.49,1635.48
2022-01-03,-6.82,-33.61,3.61,13.62,1650.94
2022-01-04,-6.67,-32.86,3.53,13.31,1613.84
2022-01-05,-6.46,-31.85,3.42,12.91,1564.37
2022-01-06,-6.09,-30.02,3.23,12.17,1474.71
2022-01-07,-6.16,-30.34,3.26,12.29,1490.17
2022-01-10,-6.39,-31.47,3.38,12.75,1545.82
2022-01-11,-6.55,-32.29,3.47,13.09,1586.01
2022-01-12,-6.9,-33.99,3.66,13.77,1669.49
2022-01-13,-6.78,-33.42,3.59,13.54,1641.66
2022-01-14,-6.86,-33.8,3.63,13.7,1660.21
2022-01-17,-6.7,-33.04,3.55,13.39,1623.11
2022-01-18,-7.0,-34.49,3.71,13.98,1694.22
2022-01-19,-6.84,-33.74,3.63,13.67,1657.12
2022-01-20,-6.93,-34.18,3.68,13.85,1678.76
2022-01-21,-6.83,-33.67,3.62,13.65,1654.03
2022-01-24,-6.72,-33.11,3.56,13.42,1626.2
2022-01-25,-6.49,-31.97,3.44,12.96,1570.55
2022-01-26,-6.4,-31.53,3.39,12.78,1548.91
2022-01-27,-6.21,-30.59,3.29,12.4,1502.54
2022-01-28,-5.91,-29.14,3.13,11.81,1431.43
2022-01-31,-5.91,-29.14,3.13,11.81,1431.43
2022-02-04,-6.08,-29.96,3.22,12.14,1471.62
2022-02-07,-6.16,-30.34,3.26,12.29,1490.17
2022-02-08,-6.19,-30.53,3.28,12.37,1499.45
2022-02-09,-6.3,-31.03,3.34,12.58,1524.18
2022-02-10,-6.39,-31.47,3.38,12.75,1545.82
2022-02-11,-6.19,-30.53,3.28,12.37,1499.45
2022-02-14,-6.07,-29.9,3.22,12.12,1468.53
2022-02-15,-6.26,-30.84,3.32,12.5,1514.9
2022-02-16,-6.33,-31.22,3.36,12.65,1533.45
2022-02-17,-6.33,-31.22,3.36,12.65,1533.45
2022-02-18,-6.28,-30.97,3.33,12.55,1521.09
2022-02-21,-6.82,-33.61,3.61,13.62,1650.94
2022-02-22,-6.54,-32.23,3.47,13.06,1582.92
2022-02-23,-6.53,-32.16,3.46,13.03,1579.83
2022-02-24,-6.33,-31.22,3.36,12.65,1533.45
