date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2019-10-02,49.85,51.55,5.38,29.33,3868.62
2019-10-03,49.68,51.38,5.36,29.23,3855.59
2019-10-04,51.19,52.94,5.52,30.12,3972.82
2019-10-08,53.04,54.85,5.72,31.2,4116.1
2019-10-09,54.55,56.41,5.88,32.09,4233.33
2019-10-10,52.87,54.68,5.7,31.11,4103.08
2019-10-11,53.33,55.15,5.75,31.38,4138.56
2019-10-14,54.69,56.56,5.9,32.18,4244.51
2019-10-15,54.61,56.48,5.89,32.13,4237.89
2019-10-16,52.56,54.36,5.67,30.92,4078.97
2019-10-17,53.58,55.42,5.78,31.53,4158.43
2019-10-18,51.45,53.21,5.55,30.27,3992.88
2019-10-21,53.67,55.5,5.79,31.58,4165.05
2019-10-22,53.67,55.5,5.79,31.58,4165.05
2019-10-23,52.99,54.8,5.71,31.17,4112.07
2019-10-24,52.05,53.83,5.61,30.62,4039.24
2019-10-25,55.0,52.42,5.47,29.82,3933.29
2019-10-28,52.78,50.3,5.25,28.61,3774.37
2019-10-29,51.48,49.06,5.12,27.91,3681.66
2019-10-30,53.06,50.56,5.27,28.76,3794.23
2019-10-31,53.06,50.56,5.27,28.76,3794.23
2019-11-01,53.43,50.92,5.31,28.97,3820.72
2019-11-04,54.26,51.71,5.39,29.42,3880.32
2019-11-05,54.35,51.8,5.4,29.47,3886.94
2019-11-06,54.17,51.62,5.38,29.37,3873.69
2019-11-07,54.26,51.71,5.39,29.42,3880.32
2019-11-08,52.87,50.39,5.25,28.66,3780.99
2019-11-11,52.22,49.77,5.19,28.31,3734.64
2019-11-12,53.24,50.74,5.29,28.87,3807.48
2019-11-13,52.96,50.48,5.26,28.71,3787.61
2019-11-14,52.78,50.3,5.25,28.61,3774.37
2019-11-15,54.91,52.33,5.46,29.77,3926.67
2019-11-18,54.35,51.8,5.4,29.47,3886.94
2019-11-19,54.91,52.33,5.46,29.77,3926.67
2019-11-20,54.26,51.71,5.39,29.42,3880.32
2019-11-21,54.08,51.53,5.37,29.32,3867.07
2019-11-22,54.26,51.71,5.39,29.42,3880.32
2019-11-25,53.71,51.18,5.34,29.12,3840.59
2019-11-26,53.89,51.36,5.36,29.22,3853.83
2019-11-27,52.96,50.48,5.26,28.71,3787.61
2019-11-28,52.32,49.86,5.2,28.36,3741.26
2019-11-29,51.67,49.24,5.14,28.01,3694.91
2019-12-02,52.22,49.77,5.19,28.31,3734.64
2019-12-03,53.24,50.74,5.29,28.87,3807.48
2019-12-04,52.22,49.77,5.19,28.31,3734.64
2019-12-05,52.32,49.86,5.2,28.36,3741.26
2019-12-06,53.52,51.0,5.32,29.02,3827.34
2019-12-09,53.24,50.74,5.29,28.87,3807.48
2019-12-10,52.78,50.3,5.25,28.61,3774.37
2019-12-11,52.59,50.12,5.23,28.51,3761.12
2019-12-12,51.85,49.42,5.15,28.11,3708.15
2019-12-13,51.85,49.42,5.15,28.11,3708.15
2019-12-16,51.3,48.89,5.1,27.81,3668.42
2019-12-17,51.85,49.42,5.15,28.11,3708.15
2019-12-18,51.02,48.62,5.07,27.66,3648.56
2019-12-19,51.85,49.42,5.15,28.11,3708.15
2019-12-20,51.21,48.8,5.09,27.76,3661.8
2019-12-23,51.21,48.8,5.09,27.76,3661.8
2019-12-24,50.74,48.36,5.04,27.51,3628.69
2019-12-27,50.93,48.53,5.06,27.61,3641.93
2019-12-30,50.65,48.27,5.03,27.46,3622.07
2019-12-31,48.71,46.42,4.84,26.41,3483.01
2020-01-02,49.08,46.77,4.88,26.61,3509.5
2020-01-03,49.63,47.3,4.93,26.91,3549.23
2020-01-06,48.71,46.42,4.84,26.41,3483.01
2020-01-07,49.35,47.03,4.91,26.76,3529.37
2020-01-08,48.8,46.5,4.85,26.46,3489.64
2020-01-09,48.71,46.42,4.84,26.41,3483.01
2020-01-10,47.32,45.09,4.7,25.65,3383.69
2020-01-13,45.56,43.42,4.53,24.7,3257.88
2020-01-14,48.52,46.24,4.82,26.3,3469.77
2020-01-15,48.33,46.06,4.8,26.2,3456.53
2020-01-16,47.5,45.27,4.72,25.75,3396.93
2020-01-17,47.96,45.71,4.77,26.0,3430.04
2020-01-20,48.24,45.97,4.79,26.15,3449.9
2020-01-21,46.02,43.86,4.57,24.95,3290.98
2020-01-22,46.95,44.74,4.67,25.45,3357.2
2020-01-23,46.11,43.95,4.58,25.0,3297.61
2020-01-24,45.74,43.59,4.55,24.8,3271.12
