date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2005-12-20,20.71,19.66,1.13,3.62,811.01
2005-12-21,20.87,19.82,1.13,3.65,817.3
2005-12-22,21.03,19.97,1.14,3.68,823.58
2005-12-23,21.35,20.27,1.16,3.73,836.16
2005-12-28,21.19,20.12,1.15,3.71,829.87
2005-12-29,20.87,19.82,1.13,3.65,817.3
2005-12-30,20.23,19.21,1.1,3.54,792.15
2006-01-03,20.87,19.82,1.13,3.65,817.3
2006-01-04,21.19,20.12,1.15,3.71,829.87
2006-01-05,21.35,20.27,1.16,3.73,836.16
2006-01-06,22.0,20.88,1.2,3.85,861.31
2006-01-09,22.48,21.34,1.22,3.93,880.17
2006-01-10,22.32,21.19,1.21,3.9,873.88
2006-01-11,22.32,21.19,1.21,3.9,873.88
2006-01-12,22.0,20.88,1.2,3.85,861.31
2006-01-13,22.16,21.04,1.2,3.87,867.59
2006-01-16,21.68,20.58,1.18,3.79,848.73
2006-01-17,21.35,20.27,1.16,3.73,836.16
2006-01-18,21.03,19.97,1.14,3.68,823.58
2006-01-19,21.84,20.73,1.19,3.82,855.02
2006-01-20,22.16,21.04,1.2,3.87,867.59
2006-01-23,21.35,20.27,1.16,3.73,836.16
2006-01-24,21.51,20.43,1.17,3.76,842.45
2006-01-25,21.51,20.43,1.17,3.76,842.45
2006-01-26,21.68,20.58,1.18,3.79,848.73
2006-01-27,22.16,21.04,1.2,3.87,867.59
2006-02-01,22.0,20.89,1.2,3.85,861.52
2006-02-02,21.36,20.28,1.16,3.74,836.37
2006-02-03,20.88,19.82,1.13,3.65,817.51
2006-02-06,21.04,19.97,1.14,3.68,823.79
2006-02-07,21.04,19.97,1.14,3.68,823.79
2006-02-08,20.4,19.36,1.11,3.57,798.64
2006-02-09,20.56,19.52,1.12,3.59,804.93
2006-02-10,20.4,19.36,1.11,3.57,798.64
2006-02-13,20.07,19.06,1.09,3.51,786.06
2006-02-14,20.24,19.21,1.1,3.54,792.35
2006-02-15,20.4,19.36,1.11,3.57,798.64
2006-02-16,20.56,19.52,1.12,3.59,804.93
2006-02-17,20.56,19.52,1.12,3.59,804.93
2006-02-20,20.72,19.67,1.13,3.62,811.22
2006-02-21,21.04,19.97,1.14,3.68,823.79
2006-02-22,21.2,20.13,1.15,3.71,830.08
2006-02-23,21.52,20.43,1.17,3.76,842.66
2006-02-24,21.52,20.43,1.17,3.76,842.66
2006-02-27,21.68,20.58,1.18,3.79,848.95
2006-02-28,21.52,20.43,1.17,3.76,842.67
2006-03-01,21.2,20.13,1.15,3.71,830.1
2006-03-02,21.68,20.58,1.18,3.79,848.96
