date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2022-12-28,-8.4,-3.39,-2.19,-20.36,154.89
2022-12-29,-7.76,-3.13,-2.02,-18.82,143.14
2022-12-30,-7.73,-3.12,-2.01,-18.74,142.53
2023-01-03,-7.7,-3.1,-2.0,-18.66,141.92
2023-01-04,-7.7,-3.1,-2.0,-18.66,141.92
2023-01-05,-7.72,-3.11,-2.01,-18.72,142.38
2023-01-06,-7.7,-3.1,-2.0,-18.66,141.92
2023-01-09,-8.48,-3.42,-2.21,-20.56,156.42
2023-01-10,-7.7,-3.1,-2.0,-18.66,141.92
2023-01-11,-7.71,-3.11,-2.0,-18.68,142.08
2023-01-12,-7.76,-3.13,-2.02,-18.8,142.99
2023-01-13,-7.76,-3.13,-2.02,-18.82,143.14
2023-01-16,-7.99,-3.22,-2.08,-19.36,147.26
2023-01-17,-8.18,-3.3,-2.13,-19.82,150.77
2023-01-18,-9.1,-3.67,-2.37,-22.07,167.87
2023-01-19,-9.25,-3.73,-2.41,-22.42,170.54
2023-01-20,-9.1,-3.67,-2.37,-22.07,167.87
2023-01-26,-8.69,-3.5,-2.26,-21.07,160.24
2023-01-27,-9.29,-3.74,-2.42,-22.52,171.3
2023-01-30,-8.9,-3.59,-2.31,-21.57,164.05
2023-01-31,-8.27,-3.33,-2.15,-20.04,152.45
2023-02-01,-7.95,-3.2,-2.07,-19.26,146.5
2023-02-02,-8.26,-3.33,-2.15,-20.02,152.3
2023-02-03,-8.2,-3.31,-2.13,-19.88,151.23
2023-02-06,-8.55,-3.44,-2.22,-20.71,157.56
2023-02-07,-8.28,-3.34,-2.15,-20.06,152.61
2023-02-08,-8.27,-3.33,-2.15,-20.04,152.45
2023-02-09,-8.48,-3.42,-2.21,-20.56,156.42
2023-02-10,-8.42,-3.39,-2.19,-20.41,155.28
2023-02-13,-9.52,-3.84,-2.48,-23.07,175.5
2023-02-14,-9.42,-3.79,-2.45,-22.82,173.59
2023-02-15,-8.9,-3.59,-2.31,-21.57,164.05
2023-02-16,-8.73,-3.52,-2.27,-21.17,161.0
2023-02-17,-8.55,-3.44,-2.22,-20.71,157.56
2023-02-20,-8.3,-3.34,-2.16,-20.11,152.99
2023-02-21,-9.25,-3.73,-2.41,-22.42,170.54
2023-02-22,-8.94,-3.6,-2.33,-21.67,164.81
2023-02-23,-9.25,-3.73,-2.41,-22.42,170.54
2023-02-24,-9.1,-3.67,-2.37,-22.07,167.87
2023-02-27,-9.25,-3.73,-2.41,-22.42,170.54
2023-02-28,-9.52,-3.84,-2.48,-23.07,175.5
2023-03-01,-9.48,-3.82,-2.47,-22.97,174.73
2023-03-02,-9.52,-3.84,-2.48,-23.07,175.5
2023-03-03,-9.17,-3.69,-2.38,-22.22,169.01
2023-03-06,-9.27,-3.74,-2.41,-22.47,170.92
2023-03-07,-9.31,-3.75,-2.42,-22.57,171.68
2023-03-08,-9.29,-3.74,-2.42,-22.52,171.3
2023-03-09,-8.79,-3.54,-2.29,-21.32,162.14
2023-03-10,-8.48,-3.42,-2.21,-20.56,156.42
2023-03-13,-9.37,-3.78,-2.44,-22.72,172.83
2023-03-14,-9.79,-3.94,-2.55,-23.72,180.46
2023-03-15,-12.28,-12.28,9.17,-24.78,188.47
2023-03-16,-10.84,-10.84,8.09,-21.87,166.34
2023-03-17,-11.11,-11.11,8.29,-22.42,170.54
2023-03-20,-11.69,-11.69,8.72,-23.57,179.31
2023-03-21,-11.49,-11.49,8.57,-23.17,176.26
2023-03-22,-11.41,-11.41,8.52,-23.02,175.11
2023-03-23,-12.16,-12.16,9.07,-24.53,186.56
