date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2011-03-31,24.15,24.15,5.08,-6.06,195.02
2011-04-01,25.06,25.06,5.27,-6.29,202.37
2011-04-04,26.34,26.34,5.54,-6.61,212.7
2011-04-06,26.75,26.75,5.63,-6.71,216.02
2011-04-07,27.77,27.77,5.84,-6.97,224.27
2011-04-08,27.03,27.03,5.69,-6.78,218.3
2011-04-11,25.94,25.94,5.46,-6.51,209.48
2011-04-12,26.05,26.05,5.48,-6.53,210.34
2011-04-13,27.03,27.03,5.69,-6.78,218.3
2011-04-14,26.86,26.86,5.65,-6.74,216.88
2011-04-15,27.42,27.42,5.77,-6.88,221.42
2011-04-18,28.79,28.79,6.06,-7.22,232.51
2011-04-19,29.25,29.25,6.16,-7.34,236.2
2011-04-20,29.22,29.22,6.15,-7.33,235.92
2011-04-21,28.48,28.48,5.99,-7.14,229.95
2011-04-26,28.94,28.94,6.09,-7.26,233.65
2011-04-27,28.55,28.55,6.01,-7.16,230.52
2011-04-28,30.34,30.34,6.39,-7.61,245.01
2011-04-29,30.77,30.77,6.06,-2.55,248.43
2011-05-03,31.58,31.58,6.22,-2.62,254.96
2011-05-04,31.68,31.68,6.24,-2.63,255.82
2011-05-05,30.17,30.17,5.94,-2.5,243.59
2011-05-06,30.03,30.03,5.91,-2.49,242.46
2011-05-09,31.26,31.26,6.15,-2.6,252.41
2011-05-11,31.65,31.65,6.23,-2.63,255.53
2011-05-12,30.63,30.63,6.03,-2.54,247.29
2011-05-13,29.36,29.36,5.78,-2.44,237.06
2011-05-16,29.01,29.01,5.71,-2.41,234.21
2011-05-17,29.39,29.39,5.79,-2.44,237.34
2011-05-18,28.76,28.76,5.66,-2.39,232.22
2011-05-19,28.62,28.62,5.64,-2.38,231.09
2011-05-20,28.37,28.37,5.59,-2.36,229.1
2011-05-23,28.55,28.55,5.62,-2.37,230.52
2011-05-24,29.5,29.5,5.81,-2.45,238.19
2011-05-25,29.92,29.92,5.89,-2.48,241.6
2011-05-26,29.64,29.64,5.84,-2.46,239.33
2011-05-27,29.96,29.96,5.9,-2.49,241.89
2011-05-30,30.13,30.13,5.93,-2.5,243.31
2011-05-31,29.96,29.96,5.9,-2.49,241.89
2011-06-01,29.64,29.64,5.84,-2.46,239.33
2011-06-02,29.11,29.11,5.73,-2.42,235.07
2011-06-03,29.6,29.6,5.83,-2.46,239.05
2011-06-07,29.46,29.46,5.8,-2.45,237.91
2011-06-08,28.65,28.65,5.64,-2.38,231.37
2011-06-09,28.44,28.44,5.6,-2.36,229.67
2011-06-10,27.25,27.25,5.36,-2.26,220.0
2011-06-13,27.67,27.67,5.45,-2.3,223.41
2011-06-14,27.28,27.28,5.37,-2.27,220.29
2011-06-15,28.02,28.02,5.52,-2.33,226.26
2011-06-16,28.16,28.16,5.54,-2.34,227.39
2011-06-17,27.81,27.81,5.48,-2.31,224.55
