date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2005-12-20,-21.73,12.79,1.02,2.01,19.9
2005-12-21,-21.21,12.49,1.0,1.97,19.43
2005-12-22,-21.21,12.49,1.0,1.97,19.43
2005-12-23,-21.04,12.39,0.99,1.95,19.27
2005-12-28,-20.87,12.29,0.98,1.93,19.12
2005-12-29,-21.38,12.59,1.01,1.98,19.59
2005-12-30,-21.04,12.39,0.99,1.95,19.27
2006-01-03,-20.87,12.29,0.98,1.93,19.12
2006-01-04,-21.04,12.39,0.99,1.95,19.27
2006-01-05,-21.38,12.59,1.01,1.98,19.59
2006-01-06,-21.73,12.79,1.02,2.01,19.9
2006-01-09,-22.07,12.99,1.04,2.04,20.21
2006-01-10,-22.41,13.19,1.06,2.08,20.53
2006-01-11,-22.24,13.09,1.05,2.06,20.37
2006-01-12,-22.07,12.99,1.04,2.04,20.21
2006-01-13,-22.24,13.09,1.05,2.06,20.37
2006-01-16,-21.9,12.89,1.03,2.03,20.06
2006-01-17,-21.73,12.79,1.02,2.01,19.9
2006-01-18,-21.38,12.59,1.01,1.98,19.59
2006-01-19,-21.55,12.69,1.02,2.0,19.74
2006-01-20,-21.38,12.59,1.01,1.98,19.59
2006-01-23,-20.87,12.29,0.98,1.93,19.12
2006-01-24,-21.04,12.39,0.99,1.95,19.27
2006-01-25,-21.04,12.39,0.99,1.95,19.27
2006-01-26,-21.21,12.49,1.0,1.97,19.43
2006-01-27,-21.38,12.59,1.01,1.98,19.59
2006-02-01,-21.38,12.59,1.01,1.98,19.59
2006-02-02,-20.87,12.29,0.98,1.93,19.12
2006-02-03,-21.04,12.39,0.99,1.95,19.27
2006-02-06,-21.21,12.49,1.0,1.97,19.43
2006-02-07,-20.87,12.29,0.98,1.93,19.12
2006-02-08,-21.21,12.49,1.0,1.97,19.43
2006-02-09,-21.55,12.69,1.02,2.0,19.74
2006-02-10,-21.04,12.39,0.99,1.95,19.27
2006-02-13,-20.53,12.08,0.97,1.9,18.8
2006-02-14,-20.7,12.19,0.98,1.92,18.96
2006-02-15,-22.24,13.09,1.05,2.06,20.37
2006-02-16,-22.92,13.49,1.08,2.12,21.0
