date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2020-12-17,71.6,77.19,27.07,80.72,833.33
2020-12-18,69.63,75.06,26.32,78.49,810.34
2020-12-21,73.58,79.32,27.81,82.94,856.32
2020-12-22,77.13,83.15,29.16,86.95,897.7
2020-12-23,77.13,83.15,29.16,86.95,897.7
2020-12-24,74.17,79.96,28.04,83.61,863.22
2020-12-28,72.0,77.61,27.21,81.16,837.93
2020-12-29,74.86,80.7,28.3,84.39,871.26
2020-12-30,75.06,80.91,28.37,84.61,873.56
2020-12-31,75.35,81.23,28.48,84.95,877.01
2021-01-04,83.95,90.5,31.73,94.63,977.01
2021-01-05,87.3,94.12,33.0,98.42,1016.09
2021-01-06,88.98,95.93,33.64,100.31,1035.63
2021-01-07,88.0,94.86,33.26,99.2,1024.14
2021-01-08,88.98,95.93,33.64,100.31,1035.63
2021-01-11,88.91,95.84,33.61,100.22,1034.73
2021-01-12,90.62,97.69,34.25,102.15,1054.66
2021-01-13,93.13,100.4,35.2,104.99,1083.95
2021-01-14,91.42,98.56,34.56,103.06,1064.03
2021-01-15,88.6,95.52,33.49,99.88,1031.22
2021-01-18,88.1,94.97,33.3,99.32,1025.36
2021-01-19,88.6,95.52,33.49,99.88,1031.22
2021-01-20,88.7,95.63,33.53,100.0,1032.39
2021-01-21,88.3,95.19,33.38,99.54,1027.7
2021-01-22,86.29,93.02,32.62,97.27,1004.27
2021-01-25,85.18,91.83,32.2,96.02,991.38
2021-01-26,83.47,89.98,31.55,94.09,971.45
2021-01-27,80.55,86.83,30.45,90.8,937.47
2021-01-28,78.84,84.99,29.8,88.87,917.55
2021-01-29,79.54,85.75,30.07,89.67,925.75
2021-02-01,83.47,89.98,31.55,94.09,971.45
2021-02-02,82.86,89.33,31.32,93.41,964.42
2021-02-03,82.26,88.68,31.09,92.73,957.39
2021-02-04,81.15,87.48,30.68,91.48,944.5
2021-02-05,79.74,85.97,30.14,89.89,928.1
2021-02-08,78.03,84.12,29.5,87.97,908.18
2021-02-09,77.33,83.36,29.23,87.17,899.97
2021-02-10,77.63,83.69,29.34,87.51,903.49
2021-02-11,79.34,85.53,29.99,89.44,923.41
2021-02-16,81.56,87.92,30.83,91.94,949.19
2021-02-17,86.19,92.91,32.58,97.16,1003.09
2021-02-18,85.18,91.83,32.2,96.02,991.38
2021-02-19,83.87,90.42,31.7,94.55,976.14
2021-02-22,82.76,89.22,31.28,93.3,963.25
2021-02-23,81.05,87.38,30.64,91.37,943.33
2021-02-24,79.04,85.21,29.88,89.1,919.89
2021-02-25,81.66,88.03,30.87,92.05,950.36
2021-02-26,79.64,85.86,30.1,89.78,926.92
2021-03-01,80.95,87.27,30.6,91.26,942.16
2021-03-02,79.54,85.75,30.07,89.67,925.75
2021-03-03,79.44,85.64,30.03,89.55,924.58
2021-03-04,76.52,82.49,28.92,86.26,890.6
2021-03-05,72.7,78.37,27.48,81.95,846.07
2021-03-08,66.86,72.07,25.27,75.37,778.1
2021-03-09,66.55,71.75,25.16,75.03,774.59
2021-03-10,66.55,71.75,25.16,75.03,774.59
2021-03-11,69.98,75.44,26.45,78.89,814.43
2021-03-12,70.08,75.55,26.49,79.0,815.6
2021-03-15,71.29,76.85,26.95,80.36,829.66
2021-03-16,71.49,77.06,27.02,80.59,832.01
2021-03-17,71.59,77.17,27.06,80.7,833.18
2021-03-18,71.69,77.28,27.1,80.81,834.35
2021-03-19,70.18,75.65,26.53,79.11,816.77
2021-03-22,68.67,74.03,25.96,77.41,799.19
2021-03-23,66.86,72.07,25.27,75.37,778.1
2021-03-24,64.74,69.79,24.47,72.98,753.49
2021-03-25,63.73,68.71,24.09,71.85,741.77
2021-03-26,64.14,69.14,24.24,72.3,746.46
2021-03-29,56.38,56.38,6.32,71.51,738.26
2021-03-30,53.52,53.52,6.0,67.88,700.76
2021-03-31,49.76,49.76,5.58,63.11,651.54
2021-04-01,51.01,51.01,5.72,64.7,667.95
2021-04-07,48.77,48.77,5.47,61.86,638.65
2021-04-08,49.22,49.22,5.52,62.43,644.51
2021-04-09,50.65,50.65,5.68,64.24,663.26
2021-04-12,47.61,47.61,5.34,60.38,623.42
2021-04-13,46.98,46.98,5.27,59.59,615.22
2021-04-14,47.79,47.79,5.36,60.61,625.76
2021-04-15,47.61,47.61,5.34,60.38,623.42
2021-04-16,49.49,49.49,5.55,62.77,648.03
2021-04-19,49.67,49.67,5.57,62.99,650.37
2021-04-20,50.12,50.12,5.62,63.56,656.23
2021-04-21,49.13,49.13,5.51,62.31,643.34
2021-04-22,47.97,47.97,5.38,60.84,628.11
2021-04-23,48.68,48.68,5.46,61.75,637.48
2021-04-26,47.43,47.43,5.32,60.16,621.07
2021-04-27,48.24,48.24,5.41,61.18,631.62
2021-04-28,47.97,47.97,5.38,60.84,628.11
2021-04-29,48.42,48.42,5.43,61.41,633.96
2021-04-30,48.51,48.51,5.44,48.65,635.14
2021-05-03,47.88,47.88,5.37,48.03,626.93
2021-05-04,47.43,47.43,5.32,47.58,621.07
2021-05-05,46.98,46.98,5.27,47.13,615.22
2021-05-06,46.45,46.45,5.21,46.59,608.18
2021-05-07,44.12,44.12,4.95,44.25,577.72
2021-05-10,44.93,44.93,5.04,45.06,588.26
2021-05-11,43.81,43.81,4.91,43.94,573.62
2021-05-12,42.55,42.55,4.77,42.68,557.21
2021-05-13,42.51,42.51,4.77,42.64,556.62
2021-05-14,42.2,42.2,4.73,42.32,552.52
2021-05-17,43.14,43.14,4.84,43.27,564.83
2021-05-18,43.85,43.85,4.92,43.99,574.2
2021-05-20,44.52,44.52,4.99,44.66,582.99
2021-05-21,47.61,47.61,5.34,47.76,623.42
2021-05-24,47.25,47.25,5.3,47.4,618.73
2021-05-25,50.92,50.92,5.71,51.08,666.78
2021-05-26,50.21,50.21,5.63,50.36,657.4
2021-05-27,50.83,50.83,5.7,50.99,665.6
2021-05-28,49.49,49.49,5.55,49.64,648.03
2021-05-31,50.92,50.92,5.71,51.08,666.78
2021-06-01,50.65,50.65,5.68,50.81,663.26
2021-06-02,50.21,50.21,5.63,50.36,657.4
2021-06-03,48.15,48.15,5.4,48.29,630.45
2021-06-04,47.43,47.43,5.32,47.58,621.07
2021-06-07,46.98,46.98,5.27,47.13,615.22
2021-06-08,47.7,47.7,5.35,47.85,624.59
2021-06-09,50.03,50.03,5.61,50.18,655.06
2021-06-10,49.22,49.22,5.52,49.37,644.51
2021-06-11,48.95,48.95,5.49,49.1,641.0
2021-06-15,50.38,50.38,5.65,50.54,659.75
2021-06-16,51.46,51.46,5.77,51.62,673.81
2021-06-17,51.01,51.01,5.72,51.17,667.95
2021-06-18,51.1,51.1,5.73,51.26,669.12
2021-06-21,48.68,48.68,5.46,48.83,637.48
2021-06-22,48.42,48.42,5.43,48.56,633.96
2021-06-23,48.77,48.77,5.47,48.92,638.65
