date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2005-12-20,9.63,7.79,1.12,17.7,6.05
2005-12-21,9.79,7.92,1.14,18.0,6.15
2005-12-22,9.79,7.92,1.14,18.0,6.15
2005-12-23,9.79,7.92,1.14,18.0,6.15
2005-12-28,9.79,7.92,1.14,18.0,6.15
2005-12-29,9.9,8.01,1.15,18.2,6.22
2005-12-30,9.9,8.01,1.15,18.2,6.22
2006-01-03,10.12,8.19,1.18,18.59,6.36
2006-01-04,10.44,8.45,1.21,19.19,6.56
2006-01-05,10.12,8.19,1.18,18.59,6.36
2006-01-06,9.74,7.88,1.13,17.91,6.12
2006-01-09,9.85,7.97,1.14,18.11,6.19
2006-01-10,9.85,7.97,1.14,18.11,6.19
2006-01-11,9.85,7.97,1.14,18.11,6.19
2006-01-12,9.96,8.06,1.16,18.3,6.26
2006-01-13,10.39,8.41,1.21,19.1,6.53
2006-01-16,10.56,8.54,1.23,19.4,6.63
2006-01-17,10.45,8.45,1.21,19.2,6.56
2006-01-18,10.5,8.5,1.22,19.3,6.6
2006-01-19,10.96,8.87,1.27,20.14,6.89
2006-01-20,10.72,8.67,1.24,19.7,6.73
2006-01-23,10.61,8.58,1.23,19.5,6.66
2006-01-24,11.1,8.98,1.29,20.39,6.97
2006-01-25,11.78,9.53,1.37,21.64,7.4
2006-01-26,11.78,9.53,1.37,21.64,7.4
2006-01-27,11.64,9.42,1.35,21.39,7.31
2006-02-01,11.64,9.42,1.35,21.39,7.31
2006-02-02,11.5,9.31,1.34,21.14,7.23
2006-02-03,11.5,9.31,1.34,21.14,7.23
2006-02-06,11.78,9.53,1.37,21.64,7.4
2006-02-07,11.5,9.31,1.34,21.14,7.23
2006-02-08,11.1,8.98,1.29,20.39,6.97
2006-02-09,11.23,9.09,1.3,20.64,7.06
2006-02-10,11.23,9.09,1.3,20.64,7.06
2006-02-13,10.96,8.87,1.27,20.14,6.89
2006-02-14,10.96,8.87,1.27,20.14,6.89
2006-02-15,11.37,9.2,1.32,20.89,7.14
2006-02-16,11.1,8.98,1.29,20.39,6.97
2006-02-17,11.1,8.98,1.29,20.39,6.97
2006-02-20,10.96,8.87,1.27,20.14,6.89
2006-02-21,10.61,8.58,1.23,19.5,6.66
2006-02-22,10.67,8.63,1.24,19.6,6.7
2006-02-23,10.96,8.87,1.27,20.14,6.89
2006-02-24,10.67,8.63,1.24,19.6,6.7
2006-02-27,10.67,8.63,1.24,19.6,6.7
2006-02-28,10.5,8.5,1.22,19.3,6.6
2006-03-01,10.45,8.45,1.21,19.2,6.56
2006-03-02,10.34,8.36,1.2,19.0,6.49
2006-03-03,10.61,8.58,1.23,19.5,6.66
2006-03-06,10.61,8.58,1.23,19.5,6.66
2006-03-07,10.29,8.32,1.19,18.9,6.46
2006-03-08,10.18,8.23,1.18,18.7,6.39
