date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2016-03-09,13.26,21.01,3.03,4.43,45.54
2016-03-10,13.21,20.93,3.02,4.41,45.36
2016-03-11,13.36,21.18,3.05,4.46,45.9
2016-03-14,13.36,21.18,3.05,4.46,45.9
2016-03-15,13.42,21.26,3.06,4.48,46.08
2016-03-16,13.36,21.18,3.05,4.46,45.9
2016-03-17,13.42,21.26,3.06,4.48,46.08
2016-03-18,13.47,21.35,3.08,4.5,46.26
2016-03-21,13.42,21.26,3.06,4.48,46.08
2016-03-22,13.42,21.26,3.06,4.48,46.08
2016-03-23,13.47,21.35,3.08,4.5,46.26
2016-03-24,13.42,21.26,3.06,4.48,46.08
2016-03-29,13.31,21.1,3.04,4.44,45.72
2016-03-30,13.36,21.18,3.05,4.46,45.9
2016-03-31,14.21,14.21,2.93,4.63,47.62
2016-04-01,13.99,13.99,2.89,4.56,46.87
2016-04-05,13.93,13.93,2.88,4.54,46.69
2016-04-06,13.93,13.93,2.88,4.54,46.69
2016-04-07,13.93,13.93,2.88,4.54,46.69
2016-04-08,13.99,13.99,2.89,4.56,46.87
2016-04-11,13.99,13.99,2.89,4.56,46.87
2016-04-12,13.99,13.99,2.89,4.56,46.87
2016-04-13,13.93,13.93,2.88,4.54,46.69
2016-04-14,13.93,13.93,2.88,4.54,46.69
2016-04-15,13.99,13.99,2.89,4.56,46.87
2016-04-18,13.93,13.93,2.88,4.54,46.69
2016-04-19,13.99,13.99,2.89,4.56,46.87
2016-04-20,13.88,13.88,2.86,4.52,46.5
2016-04-21,14.16,14.16,2.92,4.61,47.43
2016-04-22,14.04,14.04,2.9,4.57,47.06
2016-04-25,13.99,13.99,2.89,4.56,46.87
2016-04-26,13.93,13.93,2.88,4.54,46.69
2016-04-27,13.99,13.99,2.89,4.56,46.87
2016-04-28,13.99,13.99,2.89,4.05,46.87
2016-04-29,13.93,13.93,2.88,4.03,46.69
2016-05-03,14.1,14.1,2.91,4.08,47.25
2016-05-04,14.04,14.04,2.9,4.06,47.06
2016-05-05,14.1,14.1,2.91,4.08,47.25
2016-05-06,13.99,13.99,2.89,4.05,46.87
2016-05-09,13.99,13.99,2.89,4.05,46.87
2016-05-10,14.04,14.04,2.9,4.06,47.06
2016-05-11,14.04,14.04,2.9,4.06,47.06
2016-05-12,14.04,14.04,2.9,4.06,47.06
2016-05-13,13.93,13.93,2.88,4.03,46.69
2016-05-16,13.99,13.99,2.89,4.05,46.87
2016-05-17,14.04,14.04,2.9,4.06,47.06
2016-05-18,14.1,14.1,2.91,4.08,47.25
2016-05-19,13.99,13.99,2.89,4.05,46.87
2016-05-20,13.88,13.88,2.86,4.02,46.5
2016-05-23,13.93,13.93,2.88,4.03,46.69
2016-05-24,13.93,13.93,2.88,4.03,46.69
2016-05-25,14.04,14.04,2.9,4.06,47.06
2016-05-26,13.99,13.99,2.89,4.05,46.87
2016-05-27,13.88,13.88,2.86,4.02,46.5
2016-05-30,13.82,13.82,2.85,4.0,46.31
2016-05-31,13.88,13.88,2.86,4.02,46.5
2016-06-01,13.93,13.93,2.88,4.03,46.69
2016-06-02,13.93,13.93,2.88,4.03,46.69
2016-06-03,13.88,13.88,2.86,4.02,46.5
2016-06-06,13.88,13.88,2.86,4.02,46.5
2016-06-07,13.93,13.93,2.88,4.03,46.69
2016-06-08,13.99,13.99,2.89,4.05,46.87
2016-06-10,14.04,14.04,2.9,4.06,47.06
2016-06-13,13.99,13.99,2.89,4.05,46.87
2016-06-14,13.99,13.99,2.89,4.05,46.87
2016-06-15,13.99,13.99,2.89,4.05,46.87
2016-06-16,13.99,13.99,2.89,4.05,46.87
2016-06-17,14.04,14.04,2.9,4.06,47.06
2016-06-20,14.1,14.1,2.91,4.08,47.25
2016-06-21,14.1,14.1,2.91,4.08,47.25
2016-06-22,13.99,13.99,2.89,4.05,46.87
2016-06-23,13.99,13.99,2.89,4.05,46.87
2016-06-24,13.99,13.99,2.89,4.05,46.87
2016-06-27,13.99,13.99,2.89,4.05,46.87
2016-06-28,13.99,13.99,2.89,4.05,46.87
2016-06-29,13.99,13.99,2.89,4.05,46.87
2016-06-30,13.93,13.93,2.88,4.03,46.69
2016-07-04,13.93,13.93,2.88,4.03,46.69
2016-07-05,13.93,13.93,2.88,4.03,46.69
2016-07-06,13.93,13.93,2.88,4.03,46.69
2016-07-07,13.93,13.93,2.88,4.03,46.69
2016-07-08,13.93,13.93,2.88,4.03,46.69
2016-07-11,13.99,13.99,2.89,4.05,46.87
2016-07-12,13.99,13.99,2.89,4.05,46.87
2016-07-13,13.99,13.99,2.89,4.05,46.87
2016-07-14,13.93,13.93,2.88,4.03,46.69
2016-07-15,13.99,13.99,2.89,4.05,46.87
2016-07-18,13.99,13.99,2.89,4.05,46.87
2016-07-19,14.04,14.04,2.9,4.06,47.06
2016-07-20,13.99,13.99,2.89,4.05,46.87
2016-07-21,13.99,13.99,2.89,4.05,46.87
2016-07-22,14.04,14.04,2.9,4.06,47.06
2016-07-25,13.93,13.93,2.88,4.03,46.69
2016-07-26,13.99,13.99,2.89,4.05,46.87
2016-07-27,13.99,13.99,2.89,4.05,46.87
2016-07-28,13.93,13.93,2.88,4.03,46.69
2016-07-29,13.99,13.99,2.89,4.05,46.87
2016-08-01,13.93,13.93,2.88,4.03,46.69
2016-08-03,13.93,13.93,2.88,4.03,46.69
2016-08-04,13.82,13.82,2.85,4.0,46.31
2016-08-05,13.93,13.93,2.88,4.03,46.69
2016-08-08,13.82,13.82,2.85,4.0,46.31
2016-08-09,14.04,14.04,2.9,4.06,47.06
2016-08-10,13.99,13.99,2.89,4.05,46.87
2016-08-11,14.04,14.04,2.9,4.06,47.06
2016-08-12,14.04,14.04,2.9,4.06,47.06
2016-08-15,14.04,14.04,2.9,4.06,47.06
2016-08-16,14.04,14.04,2.9,4.06,47.06
2016-08-17,13.99,13.99,2.89,4.05,46.87
2016-08-18,14.04,14.04,2.9,4.06,47.06
2016-08-19,13.99,13.99,2.89,4.05,46.87
2016-08-22,8.65,14.04,1.45,4.06,47.06
2016-08-23,8.69,14.1,1.45,4.08,47.25
2016-08-24,8.69,14.1,1.45,4.08,47.25
2016-08-25,8.69,14.1,1.45,4.08,47.25
2016-08-26,8.69,14.1,1.45,4.08,47.25
2016-08-29,8.65,14.04,1.45,4.06,47.06
2016-08-30,8.65,14.04,1.45,4.06,47.06
2016-08-31,8.62,13.99,1.44,4.05,46.87
2016-09-01,8.65,14.04,1.45,4.06,47.06
2016-09-02,8.65,14.04,1.45,4.06,47.06
2016-09-05,8.65,14.04,1.45,4.06,47.06
2016-09-06,8.62,13.99,1.44,4.05,46.87
2016-09-07,8.58,13.93,1.44,4.03,46.69
2016-09-08,8.62,13.99,1.44,4.05,46.87
2016-09-09,8.62,13.99,1.44,4.05,46.87
2016-09-12,8.58,13.93,1.44,4.03,46.69
2016-09-13,8.58,13.93,1.44,4.03,46.69
2016-09-14,8.58,13.93,1.44,4.03,46.69
2016-09-15,8.62,13.99,1.44,4.05,46.87
2016-09-19,8.62,13.99,1.44,4.05,46.87
2016-09-20,8.62,13.99,1.44,4.05,46.87
2016-09-21,8.62,13.99,1.44,4.05,46.87
2016-09-22,8.62,13.99,1.44,4.05,46.87
2016-09-23,8.65,14.04,1.45,4.06,47.06
2016-09-26,8.65,14.04,1.45,4.06,47.06
2016-09-27,8.65,14.04,1.45,4.06,47.06
2016-09-28,8.69,14.1,1.45,4.08,47.25
2016-09-29,8.86,14.38,1.48,4.16,48.18
2016-09-30,8.75,14.21,1.47,4.11,47.62
2016-10-03,8.86,14.38,1.48,4.16,48.18
2016-10-04,8.99,14.6,1.51,4.22,48.93
2016-10-05,9.2,14.94,1.54,4.32,50.05
2016-10-06,9.2,14.94,1.54,4.32,50.05
2016-10-07,9.23,14.99,1.55,4.34,50.24
2016-10-11,9.3,15.1,1.56,4.37,50.61
2016-10-12,10.3,16.72,1.72,4.84,56.03
2016-10-13,9.99,16.22,1.67,4.69,54.34
2016-10-14,10.09,16.38,1.69,4.74,54.9
2016-10-17,10.23,16.61,1.71,4.81,55.65
2016-10-18,10.44,16.94,1.75,4.9,56.77
2016-10-19,10.33,16.77,1.73,4.85,56.21
2016-10-20,10.64,17.28,1.78,5.0,57.89
2016-10-24,10.57,17.16,1.77,4.97,57.52
2016-10-25,10.78,17.5,1.8,5.06,58.64
2016-10-26,10.68,17.33,1.79,5.02,58.08
2016-10-27,10.68,17.33,1.79,5.02,58.08
2016-10-28,10.61,17.22,1.78,4.98,57.71
2016-10-31,10.71,17.39,1.79,5.03,58.27
2016-11-01,10.64,17.28,1.78,5.0,57.89
2016-11-02,10.61,17.22,1.78,4.98,57.71
2016-11-03,10.68,17.33,1.79,5.02,58.08
2016-11-04,10.57,17.16,1.77,4.97,57.52
2016-11-07,10.64,17.28,1.78,5.0,57.89
2016-11-08,10.61,17.22,1.78,4.98,57.71
2016-11-09,10.57,17.16,1.77,4.97,57.52
2016-11-10,10.57,17.16,1.77,4.97,57.52
2016-11-11,10.57,17.16,1.77,4.97,57.52
2016-11-14,10.92,17.72,1.83,5.13,59.39
2016-11-15,11.12,18.06,1.86,5.22,60.51
2016-11-16,11.29,18.33,1.89,5.31,61.44
2016-11-17,11.23,18.22,1.88,5.27,61.07
2016-11-18,11.43,18.56,1.91,5.37,62.19
2016-11-21,11.71,19.0,1.96,5.5,63.68
2016-11-22,11.91,19.34,1.99,5.6,64.8
2016-11-23,11.95,19.39,2.0,5.61,64.99
2016-11-24,11.95,19.39,2.0,5.61,64.99
2016-11-25,11.91,19.34,1.99,5.6,64.8
2016-11-28,12.02,19.51,2.01,5.64,65.36
2016-11-29,12.19,19.78,2.04,5.72,66.3
2016-11-30,11.6,18.84,1.94,5.45,63.12
2016-12-01,11.16,18.11,1.87,5.24,60.69
2016-12-02,11.33,18.39,1.9,5.32,61.63
2016-12-05,11.53,18.72,1.93,5.42,62.75
2016-12-06,11.64,18.89,1.95,5.47,63.31
2016-12-07,12.02,19.51,2.01,5.64,65.36
2016-12-08,11.91,19.34,1.99,5.6,64.8
2016-12-09,11.98,19.45,2.01,5.63,65.18
2016-12-12,11.91,19.34,1.99,5.6,64.8
2016-12-13,11.71,19.0,1.96,5.5,63.68
2016-12-14,11.64,18.89,1.95,5.47,63.31
2016-12-15,11.57,18.78,1.94,5.43,62.93
2016-12-16,11.53,18.72,1.93,5.42,62.75
2016-12-19,11.43,18.56,1.91,5.37,62.19
2016-12-20,11.5,18.67,1.93,5.4,62.56
2016-12-21,11.74,19.06,1.97,5.52,63.87
2016-12-22,11.64,18.89,1.95,5.47,63.31
2016-12-23,11.53,18.72,1.93,5.42,62.75
2016-12-28,11.53,18.72,1.93,5.42,62.75
2016-12-29,11.12,18.06,1.86,5.22,60.51
2016-12-30,11.71,19.0,1.96,5.5,63.68
2017-01-03,11.5,18.67,1.93,5.4,62.56
2017-01-04,11.57,18.78,1.94,5.43,62.93
2017-01-05,11.64,18.89,1.95,5.47,63.31
2017-01-06,11.5,18.67,1.93,5.4,62.56
2017-01-09,11.6,18.84,1.94,5.45,63.12
2017-01-10,11.5,18.67,1.93,5.4,62.56
2017-01-11,11.43,18.56,1.91,5.37,62.19
2017-01-12,11.47,18.61,1.92,5.39,62.37
2017-01-13,11.43,18.56,1.91,5.37,62.19
2017-01-16,11.4,18.5,1.91,5.35,62.0
2017-01-17,11.33,18.39,1.9,5.32,61.63
2017-01-18,11.43,18.56,1.91,5.37,62.19
2017-01-19,11.53,18.72,1.93,5.42,62.75
2017-01-20,11.29,18.33,1.89,5.31,61.44
2017-01-23,11.33,18.39,1.9,5.32,61.63
2017-01-24,11.43,18.56,1.91,5.37,62.19
2017-01-25,11.5,18.67,1.93,5.4,62.56
2017-01-26,11.53,18.72,1.93,5.42,62.75
2017-01-27,11.6,18.84,1.94,5.45,63.12
2017-02-01,11.4,18.5,1.91,5.35,62.0
2017-02-02,11.5,18.67,1.93,5.4,62.56
2017-02-03,11.57,18.78,1.94,5.43,62.93
2017-02-06,11.53,18.72,1.93,5.42,62.75
2017-02-07,11.53,18.72,1.93,5.42,62.75
2017-02-08,11.84,19.23,1.98,5.56,64.43
2017-02-09,11.71,19.0,1.96,5.5,63.68
2017-02-10,11.5,18.67,1.93,5.4,62.56
