date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2005-12-20,4.09,5.74,2.04,4.73,46.24
2005-12-21,4.06,5.7,2.02,4.69,45.92
2005-12-22,4.03,5.66,2.01,4.66,45.61
2005-12-23,4.03,5.66,2.01,4.66,45.61
2005-12-28,4.01,5.62,2.0,4.63,45.29
2005-12-29,4.06,5.7,2.02,4.69,45.92
2005-12-30,4.03,5.66,2.01,4.66,45.61
2006-01-03,4.15,5.82,2.07,4.79,46.87
2006-01-04,4.26,5.98,2.12,4.92,48.14
2006-01-05,4.26,5.98,2.12,4.92,48.14
2006-01-06,4.26,5.98,2.12,4.92,48.14
2006-01-09,4.34,6.09,2.16,5.02,49.09
2006-01-10,4.26,5.98,2.12,4.92,48.14
2006-01-11,4.06,5.7,2.02,4.69,45.92
2006-01-12,4.15,5.82,2.07,4.79,46.87
2006-01-13,4.09,5.74,2.04,4.73,46.24
2006-01-16,4.09,5.74,2.04,4.73,46.24
2006-01-17,4.06,5.7,2.02,4.69,45.92
2006-01-18,4.17,5.86,2.08,4.82,47.19
2006-01-19,4.23,5.94,2.11,4.89,47.82
2006-01-20,4.2,5.9,2.09,4.86,47.51
2006-01-23,4.2,5.9,2.09,4.86,47.51
2006-01-24,4.23,5.94,2.11,4.89,47.82
2006-01-25,4.31,6.06,2.15,4.99,48.77
2006-01-26,4.03,5.66,2.01,4.66,45.61
2006-01-27,4.03,5.66,2.01,4.66,45.61
2006-02-01,4.03,5.66,2.01,4.66,45.61
2006-02-02,4.09,5.74,2.04,4.73,46.24
2006-02-03,4.03,5.66,2.01,4.66,45.61
2006-02-06,3.92,5.51,1.95,4.53,44.34
2006-02-07,3.89,5.47,1.94,4.5,44.02
2006-02-08,3.89,5.47,1.94,4.5,44.02
2006-02-09,3.92,5.51,1.95,4.53,44.34
2006-02-10,3.98,5.58,1.98,4.6,44.97
2006-02-13,4.12,5.78,2.05,4.76,46.56
2006-02-14,4.15,5.82,2.07,4.79,46.87
2006-02-15,4.09,5.74,2.04,4.73,46.24
2006-02-16,4.2,5.9,2.09,4.86,47.51
2006-02-17,4.34,6.09,2.16,5.02,49.09
2006-02-20,4.34,6.09,2.16,5.02,49.09
2006-02-21,4.4,6.17,2.19,5.08,49.72
2006-02-22,4.48,6.29,2.23,5.18,50.67
2006-02-23,4.4,6.17,2.19,5.08,49.72
2006-02-24,4.37,6.13,2.18,5.05,49.41
2006-02-27,4.31,6.06,2.15,4.99,48.77
2006-02-28,4.31,6.06,2.15,4.99,48.77
2006-03-01,4.43,6.21,2.21,5.11,50.04
2006-03-02,4.37,6.13,2.18,5.05,49.41
2006-03-03,4.37,6.13,2.18,5.05,49.41
2006-03-06,4.45,6.25,2.22,5.15,50.36
2006-03-07,4.27,4.27,2.15,4.99,48.77
2006-03-08,4.13,4.13,2.08,4.82,47.19
2006-03-09,4.19,4.19,2.11,4.89,47.82
2006-03-10,4.22,4.22,2.12,4.92,48.14
2006-03-13,4.19,4.19,2.11,4.89,47.82
2006-03-14,4.19,4.19,2.11,4.89,47.82
2006-03-15,4.27,4.27,2.03,3.63,48.74
2006-03-16,4.33,4.33,2.06,3.67,49.38
2006-03-17,4.3,4.3,2.04,3.65,49.06
2006-03-20,4.3,4.3,2.04,3.65,49.06
2006-03-21,4.33,4.33,2.06,3.67,49.38
2006-03-22,4.3,4.3,2.04,3.65,49.06
2006-03-23,4.33,4.33,2.06,3.67,49.38
2006-03-24,4.35,4.35,2.07,3.7,49.7
2006-03-27,4.33,4.33,2.06,3.67,49.38
2006-03-28,4.33,4.33,2.06,3.67,49.38
2006-03-29,4.33,4.33,2.06,3.67,49.38
2006-03-30,4.35,4.35,2.07,3.7,49.7
2006-03-31,4.02,4.02,1.91,3.41,45.85
2006-04-03,3.9,3.9,1.86,3.32,44.57
2006-04-04,3.93,3.93,1.87,3.34,44.89
2006-04-06,3.93,3.93,1.87,3.34,44.89
2006-04-07,3.88,3.88,1.84,3.29,44.25
2006-04-10,3.96,3.96,1.88,3.36,45.21
2006-04-11,3.96,3.96,1.88,3.36,45.21
2006-04-12,3.96,3.96,1.88,3.36,45.21
2006-04-13,4.1,4.1,1.95,3.48,46.81
2006-04-18,4.1,4.1,1.95,3.48,46.81
2006-04-19,4.07,4.07,1.94,3.46,46.49
2006-04-20,4.04,4.04,1.92,3.43,46.17
2006-04-21,4.07,4.07,1.94,3.46,46.49
2006-04-24,3.96,3.96,1.88,3.36,45.21
2006-04-25,4.02,4.02,1.91,3.41,45.85
