date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2007-02-09,19.55,21.28,11.54,23.88,48.32
2007-02-12,20.09,21.86,11.86,24.53,49.63
2007-02-13,19.28,20.99,11.38,23.55,47.64
2007-02-14,19.01,20.69,11.22,23.22,46.98
2007-02-15,19.08,20.77,11.26,23.3,47.14
2007-02-16,19.01,20.69,11.22,23.22,46.98
2007-02-21,19.15,20.84,11.3,23.39,47.31
2007-02-22,18.88,20.55,11.14,23.06,46.65
2007-02-23,18.54,20.18,10.95,22.65,45.82
2007-02-26,19.62,21.35,11.58,23.96,48.47
2007-02-27,18.81,20.47,11.1,22.98,46.48
2007-02-28,17.8,19.38,10.51,21.74,43.99
2007-03-01,17.47,19.01,10.31,21.33,43.16
2007-03-02,16.12,17.55,9.52,19.69,39.84
2007-03-05,14.44,15.72,8.53,17.64,35.69
2007-03-06,15.45,16.82,9.12,18.87,38.18
2007-03-07,15.18,16.53,8.96,18.54,37.52
2007-03-08,15.45,16.82,9.12,18.87,38.18
2007-03-09,15.52,16.89,9.16,18.95,38.35
2007-03-12,15.45,16.82,9.12,18.87,38.18
2007-03-13,15.32,16.67,9.04,18.71,37.85
2007-03-14,14.78,16.09,8.72,18.05,36.52
2007-03-15,14.98,16.31,8.84,18.3,37.02
2007-03-16,14.51,15.79,8.57,17.72,35.86
2007-03-19,14.64,15.94,8.65,17.89,36.19
2007-03-20,14.51,15.79,8.57,17.72,35.86
2007-03-21,14.51,15.79,8.57,17.72,35.86
2007-03-22,14.64,15.94,8.65,17.89,36.19
2007-03-23,15.58,16.96,9.2,19.04,38.51
2007-03-26,15.79,17.18,9.32,19.28,39.01
2007-03-27,15.45,16.82,9.12,18.87,38.18
2007-03-28,15.18,16.53,8.96,18.54,37.52
2007-03-29,15.11,16.45,8.92,18.46,37.35
2007-03-30,15.05,16.38,8.88,18.38,37.18
2007-04-02,15.99,17.4,9.44,19.53,39.51
2007-04-03,16.39,17.84,9.68,20.02,40.5
2007-04-04,16.46,17.91,9.72,20.1,40.67
2007-04-10,16.06,17.48,9.48,19.61,39.67
2007-04-11,15.45,16.82,9.12,18.87,38.18
2007-04-12,15.25,16.6,9.0,18.63,37.68
2007-04-13,15.18,16.53,8.96,18.54,37.52
2007-04-16,14.98,16.31,8.84,18.3,37.02
2007-04-17,15.26,15.26,8.72,18.05,36.52
2007-04-18,14.84,14.84,8.49,17.56,35.52
2007-04-19,14.29,14.29,8.17,16.9,34.2
2007-04-20,14.84,14.84,8.49,17.56,35.52
2007-04-23,15.33,15.33,8.76,18.13,36.69
2007-04-24,15.19,15.19,8.68,17.97,36.35
2007-04-25,15.05,15.05,8.61,17.81,36.02
2007-04-26,15.05,15.05,8.61,17.81,36.02
2007-04-27,14.7,14.7,6.72,19.22,35.19
2007-04-30,14.56,14.56,6.65,19.04,34.86
2007-05-02,14.43,14.43,6.59,18.86,34.53
2007-05-03,14.22,14.22,6.5,18.58,34.03
2007-05-04,13.8,13.8,6.31,18.04,33.03
2007-05-07,14.43,14.43,6.59,18.86,34.53
2007-05-08,14.56,14.56,6.65,19.04,34.86
2007-05-09,14.7,14.7,6.72,19.22,35.19
2007-05-10,14.56,14.56,6.65,19.04,34.86
2007-05-11,14.63,14.63,6.69,19.13,35.03
2007-05-14,14.63,14.63,6.69,19.13,35.03
2007-05-15,14.36,14.36,6.56,18.76,34.36
2007-05-16,14.36,14.36,6.56,18.76,34.36
2007-05-17,14.7,14.7,6.72,19.22,35.19
2007-05-18,14.22,14.22,6.5,18.58,34.03
2007-05-21,14.22,14.22,6.5,18.58,34.03
2007-05-22,14.49,14.49,6.62,18.95,34.69
2007-05-23,15.05,15.05,6.88,19.67,36.02
2007-05-25,14.91,14.91,6.81,19.49,35.69
2007-05-28,14.77,14.77,6.75,19.31,35.36
2007-05-29,15.12,15.12,6.91,19.76,36.19
2007-05-30,14.56,14.56,6.65,19.04,34.86
2007-05-31,14.91,14.91,6.81,19.49,35.69
2007-06-01,14.7,14.7,6.72,19.22,35.19
2007-06-04,14.77,14.77,6.75,19.31,35.36
2007-06-05,14.56,14.56,6.65,19.04,34.86
2007-06-06,14.49,14.49,6.62,18.95,34.69
2007-06-07,14.49,14.49,6.62,18.95,34.69
2007-06-08,14.22,14.22,6.5,18.58,34.03
2007-06-11,14.22,14.22,6.5,18.58,34.03
2007-06-12,14.15,14.15,6.46,18.49,33.86
2007-06-13,14.01,14.01,6.4,18.31,33.53
2007-06-14,14.36,14.36,6.56,18.76,34.36
2007-06-15,14.08,14.08,6.43,18.4,33.7
2007-06-18,13.94,13.94,6.37,18.22,33.37
2007-06-20,13.87,13.87,6.34,18.13,33.2
2007-06-21,13.8,13.8,6.31,18.04,33.03
2007-06-22,13.94,13.94,6.37,18.22,33.37
2007-06-25,13.94,13.94,6.37,18.22,33.37
2007-06-26,13.87,13.87,6.34,18.13,33.2
2007-06-27,13.59,13.59,6.21,17.77,32.54
2007-06-28,13.59,13.59,6.21,17.77,32.54
2007-06-29,13.32,13.32,6.08,17.4,31.87
2007-07-03,13.18,13.18,6.02,17.22,31.54
2007-07-04,13.04,13.04,5.96,17.04,31.21
2007-07-05,13.18,13.18,6.02,17.22,31.54
2007-07-06,12.97,12.97,5.92,16.95,31.04
2007-07-09,10.4,10.4,4.75,13.6,24.9
2007-07-10,10.96,10.96,5.01,14.32,26.23
2007-07-11,10.96,10.96,5.01,14.32,26.23
2007-07-12,10.75,10.75,4.91,14.05,25.73
2007-07-13,10.61,10.61,4.85,13.87,25.4
2007-07-16,10.19,10.19,4.66,13.33,24.4
2007-07-17,10.61,10.61,4.85,13.87,25.4
2007-07-18,10.33,10.33,4.72,13.51,24.73
2007-07-19,10.33,10.33,4.72,13.51,24.73
2007-07-20,10.26,10.26,4.69,13.42,24.57
2007-07-23,9.85,9.85,4.5,12.87,23.57
2007-07-24,9.85,9.85,4.5,12.87,23.57
2007-07-25,9.64,9.64,4.4,12.6,23.07
2007-07-26,9.5,9.5,4.34,12.42,22.74
2007-07-27,9.02,9.02,4.12,11.78,21.58
2007-07-30,8.74,8.74,3.99,11.42,20.92
2007-07-31,9.36,9.36,4.28,12.24,22.41
2007-08-01,9.57,9.57,4.37,12.51,22.91
2007-08-02,9.22,9.22,4.21,12.06,22.08
2007-08-03,9.15,9.15,4.18,11.97,21.91
2007-08-06,8.74,8.74,3.99,11.42,20.92
2007-08-07,8.6,8.6,3.93,11.24,20.58
2007-08-08,8.53,8.53,3.9,11.15,20.42
2007-08-09,8.6,8.6,3.93,11.24,20.58
2007-08-10,8.11,8.11,3.71,10.61,19.42
2007-08-13,7.98,7.98,3.64,10.42,19.09
2007-08-14,7.98,7.98,3.64,10.42,19.09
2007-08-15,7.49,7.49,3.42,9.79,17.93
2007-08-16,6.45,6.45,2.95,8.43,15.44
2007-08-17,5.48,5.48,2.5,7.16,13.11
2007-08-20,5.83,5.83,2.66,7.61,13.94
2007-08-21,8.64,5.89,2.69,7.71,14.11
2007-08-22,8.34,5.69,2.6,7.43,13.61
2007-08-23,8.44,5.76,2.63,7.52,13.78
2007-08-24,8.95,6.1,2.79,7.98,14.61
2007-08-27,9.05,6.17,2.82,8.07,14.77
