date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2020-10-30,7.14,6.14,0.92,-2.7,172.0
2020-11-02,7.14,6.14,0.92,-2.7,172.0
2020-11-03,7.14,6.14,0.92,-2.7,172.0
2020-11-04,7.14,6.14,0.92,-2.7,172.0
2020-11-05,7.34,6.31,0.95,-2.78,176.8
2020-11-06,7.44,6.4,0.96,-2.82,179.2
2020-11-09,7.24,6.23,0.93,-2.74,174.4
2020-11-10,7.14,6.14,0.92,-2.7,172.0
2020-11-11,7.2,6.2,0.93,-2.73,173.6
2020-11-12,7.22,6.21,0.93,-2.74,174.0
2020-11-13,7.27,6.26,0.94,-2.75,175.2
2020-11-16,7.24,6.23,0.93,-2.74,174.4
2020-11-17,7.27,6.26,0.94,-2.75,175.2
2020-11-18,7.2,6.2,0.93,-2.73,173.6
2020-11-19,7.17,6.17,0.93,-2.72,172.8
2020-11-20,7.27,6.26,0.94,-2.75,175.2
2020-11-23,7.22,6.21,0.93,-2.74,174.0
2020-11-24,7.14,6.14,0.92,-2.7,172.0
2020-11-25,7.22,6.21,0.93,-2.74,173.94
2020-11-26,7.12,6.13,0.92,-2.7,171.52
2020-11-27,7.1,6.11,0.92,-2.69,171.11
2020-11-30,7.15,6.15,0.92,-2.71,172.33
2020-12-01,7.15,6.15,0.92,-2.71,172.33
2020-12-02,7.17,6.17,0.92,-2.72,172.73
2020-12-03,7.2,6.2,0.93,-2.73,173.54
2020-12-04,7.22,6.21,0.93,-2.74,173.94
2020-12-07,7.2,6.2,0.93,-2.73,173.54
2020-12-08,7.2,6.2,0.93,-2.73,173.54
2020-12-09,7.24,6.23,0.93,-2.74,174.35
2020-12-10,7.25,6.24,0.94,-2.75,174.75
2020-12-11,7.24,6.23,0.93,-2.74,174.35
2020-12-14,7.22,6.21,0.93,-2.74,173.94
2020-12-15,7.22,6.21,0.93,-2.74,173.94
2020-12-16,7.2,6.2,0.93,-2.73,173.54
2020-12-17,7.24,6.23,0.93,-2.74,174.35
2020-12-18,7.34,6.31,0.95,-2.78,176.78
2020-12-21,7.25,6.24,0.94,-2.75,174.75
2020-12-22,7.37,6.34,0.95,-2.79,177.59
2020-12-23,7.37,6.34,0.95,-2.79,177.59
2020-12-24,7.37,6.34,0.95,-2.79,177.59
2020-12-28,7.39,6.36,0.95,-2.8,177.99
2020-12-29,7.45,6.41,0.96,-2.82,179.61
2020-12-30,7.37,6.34,0.95,-2.79,177.59
2020-12-31,7.49,6.44,0.97,-2.84,180.42
2021-01-04,7.35,6.33,0.95,-2.79,177.18
2021-01-05,7.24,6.23,0.93,-2.74,174.35
2021-01-06,7.4,6.37,0.96,-2.81,178.39
2021-01-07,7.32,6.3,0.94,-2.77,176.37
2021-01-08,7.39,6.36,0.95,-2.8,177.99
2021-01-11,7.35,6.33,0.95,-2.79,177.18
2021-01-12,7.32,6.3,0.94,-2.77,176.37
2021-01-13,7.3,6.28,0.94,-2.77,175.97
2021-01-14,7.39,6.36,0.95,-2.8,177.99
2021-01-15,7.44,6.4,0.96,-2.82,179.2
2021-01-18,7.77,6.69,1.0,-2.94,187.29
2021-01-19,7.84,6.75,1.01,-2.97,188.91
2021-01-20,7.54,6.49,0.97,-2.86,181.63
2021-01-21,7.39,6.36,0.95,-2.8,177.99
2021-01-22,7.52,6.47,0.97,-2.85,181.23
2021-01-25,7.37,6.34,0.95,-2.79,177.59
2021-01-26,7.32,6.3,0.94,-2.77,176.37
2021-01-27,7.52,6.47,0.97,-2.85,181.23
2021-01-28,7.27,6.26,0.94,-2.75,175.16
2021-01-29,7.27,6.26,0.94,-2.75,175.16
2021-02-01,7.6,6.54,0.98,-2.88,183.25
2021-02-02,7.6,6.54,0.98,-2.88,183.25
2021-02-03,7.42,6.39,0.96,-2.81,178.8
2021-02-04,7.49,6.44,0.97,-2.84,180.42
2021-02-05,7.59,6.53,0.98,-2.88,182.84
2021-02-08,7.49,6.44,0.97,-2.84,180.42
2021-02-09,7.76,6.67,1.0,-2.94,186.89
2021-02-10,7.52,6.47,0.97,-2.85,181.23
2021-02-11,7.64,6.57,0.99,-2.89,184.06
2021-02-16,7.27,6.26,0.94,-2.75,175.16
2021-02-17,7.42,6.39,0.96,-2.81,178.8
2021-02-18,7.3,6.28,0.94,-2.77,175.97
2021-02-19,7.34,6.31,0.95,-2.78,176.78
2021-02-22,7.35,6.33,0.95,-2.79,177.18
2021-02-23,7.3,6.28,0.94,-2.77,175.97
2021-02-24,7.22,6.21,0.93,-2.74,173.94
2021-02-25,7.3,6.28,0.94,-2.77,175.97
2021-02-26,7.2,6.2,0.93,-2.73,173.54
2021-03-01,7.45,6.41,0.96,-2.82,179.61
2021-03-02,7.25,6.24,0.94,-2.75,174.75
2021-03-03,7.37,6.34,0.95,-2.79,177.59
2021-03-04,7.13,6.14,0.92,-2.7,171.92
2021-03-05,7.17,6.17,0.92,-2.72,172.73
2021-03-08,7.05,6.07,0.91,-2.67,169.9
2021-03-09,7.05,6.07,0.91,-2.67,169.9
2021-03-10,7.27,6.26,0.94,-2.75,175.16
2021-03-11,7.25,6.24,0.94,-2.75,174.75
