date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2007-07-04,124.02,124.02,19.75,-63.9,194.0
2007-07-05,124.34,124.34,19.8,-64.06,194.5
2007-07-06,122.91,122.91,19.57,-63.32,192.25
2007-07-09,127.51,127.51,20.3,-65.7,199.46
2007-07-10,126.35,126.35,20.12,-65.1,197.64
2007-07-11,128.01,128.01,20.38,-65.95,200.24
2007-07-12,134.81,134.81,21.46,-69.45,210.87
2007-07-13,142.77,142.77,22.73,-73.55,223.32
2007-07-16,142.6,142.6,22.71,-73.47,223.06
2007-07-17,143.1,143.1,22.78,-73.73,223.84
2007-07-18,140.95,140.95,22.44,-72.61,220.47
2007-07-19,139.29,139.29,22.18,-71.76,217.88
2007-07-20,148.08,148.08,23.58,-76.29,231.62
2007-07-23,161.34,161.34,25.69,-83.12,252.37
2007-07-24,165.65,165.65,26.38,-85.34,259.12
2007-07-25,166.15,166.15,26.45,-85.6,259.89
2007-07-26,166.81,166.81,26.56,-85.94,260.93
2007-07-27,160.18,160.18,25.5,-82.52,250.56
2007-07-30,165.32,165.32,26.32,-85.17,258.6
2007-07-31,179.08,179.08,28.51,-92.26,280.13
2007-08-01,182.4,182.4,29.04,-93.97,285.31
2007-08-02,179.42,179.42,28.57,-92.43,280.64
2007-08-03,177.43,177.43,28.25,-91.41,277.53
2007-08-06,166.15,166.15,26.45,-85.6,259.89
2007-08-07,162.34,162.34,25.85,-83.64,253.93
2007-08-08,169.47,169.47,26.98,-87.31,265.08
2007-08-09,168.14,168.14,26.77,-86.63,263.01
2007-08-10,160.18,160.18,25.5,-82.52,250.56
2007-08-13,162.17,162.17,25.82,-83.55,253.67
2007-08-14,162.83,162.83,25.93,-83.89,254.71
2007-08-15,155.54,155.54,24.77,-80.13,243.29
2007-08-16,135.81,135.81,21.62,-69.97,212.43
2007-08-17,128.51,128.51,20.46,-66.21,201.02
2007-08-20,142.11,142.11,22.63,-73.21,222.28
2007-08-21,146.75,146.75,23.37,-75.6,229.55
2007-08-22,146.92,146.92,23.39,-75.69,229.81
2007-08-23,160.02,160.02,25.48,-82.44,250.3
2007-08-24,160.84,160.84,25.61,-82.87,251.59
2007-08-27,168.8,168.8,26.88,-86.97,264.04
2007-08-28,166.15,166.15,26.45,-85.6,259.89
2007-08-29,159.19,159.19,25.35,-82.01,249.0
2007-08-30,157.86,157.86,25.13,-81.33,246.93
2007-08-31,161.01,161.01,25.64,-82.95,251.85
2007-09-03,166.15,166.15,26.45,-85.6,259.89
2007-09-04,166.15,166.15,26.45,-85.6,259.89
2007-09-05,164.66,164.66,26.22,-84.83,257.56
2007-09-06,167.48,167.48,26.67,-86.28,261.97
2007-09-07,165.82,165.82,26.4,-85.43,259.38
2007-09-10,175.44,175.44,27.93,-90.38,274.42
2007-09-11,184.06,184.06,29.31,-94.83,287.91
2007-09-12,196.66,196.66,31.31,-101.32,307.62
2007-09-13,197.32,197.32,31.42,-101.66,308.66
2007-09-14,196.33,196.33,31.26,-101.15,307.1
2007-09-17,194.34,194.34,30.94,-100.12,303.99
2007-09-18,190.03,190.03,30.26,-97.9,297.24
2007-09-19,198.65,198.65,31.63,-102.34,310.73
2007-09-20,202.63,202.63,32.26,-104.39,316.96
2007-09-21,211.58,211.58,33.69,-109.01,330.96
2007-09-24,196.6,224.85,35.8,-115.84,351.71
2007-09-25,220.96,252.71,40.24,-130.19,395.29
2007-09-27,216.03,247.07,33.62,-127.29,386.47
2007-09-28,206.75,236.46,32.18,-121.82,369.87
2007-10-02,222.7,254.7,34.66,-131.22,398.4
2007-10-03,214.29,245.08,33.35,-126.26,383.36
2007-10-04,208.78,238.78,32.49,-123.02,373.5
2007-10-05,214.29,245.08,33.35,-126.26,383.36
2007-10-08,209.65,239.77,32.63,-123.53,375.06
2007-10-09,209.65,239.77,32.63,-123.53,375.06
2007-10-10,210.52,240.77,32.76,-124.04,376.61
2007-10-11,208.2,238.12,32.4,-122.68,372.46
2007-10-12,202.4,231.48,31.5,-119.26,362.09
2007-10-15,197.18,225.51,30.69,-116.18,352.75
2007-10-16,195.44,223.52,30.42,-115.16,349.64
2007-10-17,188.48,215.56,29.33,-111.06,337.19
2007-10-18,188.19,215.23,29.29,-110.89,336.67
2007-10-22,181.81,207.94,28.3,-107.13,325.26
2007-10-23,188.48,215.56,29.33,-111.06,337.19
2007-10-24,197.18,225.51,30.69,-116.18,352.75
2007-10-25,202.98,232.15,31.59,-119.6,363.13
2007-10-26,207.33,237.12,32.27,-122.16,370.91
2007-10-29,208.78,238.78,32.49,-123.02,373.5
2007-10-30,209.65,239.77,32.63,-123.53,375.06
2007-10-31,211.68,242.1,32.94,-124.73,378.69
2007-11-01,214.87,245.74,33.44,-126.61,384.39
2007-11-02,207.33,237.12,32.27,-122.16,370.91
2007-11-05,202.11,231.15,31.46,-119.09,361.57
2007-11-06,208.2,238.12,32.4,-122.68,372.46
2007-11-07,211.39,241.76,32.9,-124.56,378.17
2007-11-08,220.38,252.04,34.3,-129.85,394.25
2007-11-09,220.09,251.71,34.25,-129.68,393.73
2007-11-12,202.69,231.81,31.55,-119.43,362.61
2007-11-13,198.63,227.17,30.91,-117.04,355.34
2007-11-14,203.85,233.14,31.73,-120.11,364.68
2007-11-15,208.78,238.78,32.49,-123.02,373.5
2007-11-16,205.01,234.47,31.91,-120.8,366.76
2007-11-19,198.63,227.17,30.91,-117.04,355.34
2007-11-20,188.19,215.23,29.29,-110.89,336.67
2007-11-21,173.7,198.65,27.03,-102.34,310.73
2007-11-22,161.23,184.39,25.09,-95.0,288.43
2007-11-23,166.74,190.69,25.95,-98.24,298.28
2007-11-26,170.51,195.0,26.54,-100.46,305.03
2007-11-27,169.64,194.01,26.4,-99.95,303.47
2007-11-28,169.64,194.01,26.4,-99.95,303.47
2007-11-29,181.23,207.27,28.21,-106.79,324.22
2007-11-30,187.9,214.9,29.24,-110.72,336.15
2007-12-03,196.6,224.85,30.6,-115.84,351.71
2007-12-04,194.57,222.53,30.28,-114.65,348.08
2007-12-05,196.89,225.18,30.64,-116.01,352.23
2007-12-06,196.89,225.18,30.64,-116.01,352.23
2007-12-07,198.05,226.51,30.82,-116.7,354.31
2007-12-10,186.74,213.57,29.06,-110.03,334.08
2007-12-11,186.45,213.24,29.02,-109.86,333.56
2007-12-12,175.43,200.64,27.3,-103.37,313.84
2007-12-13,165.58,189.37,25.77,-97.56,296.21
2007-12-14,160.65,183.73,25.0,-94.66,287.39
2007-12-17,162.68,186.05,25.32,-95.85,291.02
2007-12-18,160.36,183.4,24.96,-94.48,286.87
2007-12-19,164.13,187.71,25.54,-96.71,293.61
2007-12-20,163.26,186.71,25.41,-96.19,292.06
2007-12-21,170.22,194.67,26.49,-100.29,304.51
2007-12-24,169.35,193.68,26.36,-99.78,302.95
2007-12-27,166.45,190.36,25.9,-98.07,297.76
2007-12-28,166.45,190.36,25.9,-98.07,297.76
2007-12-31,166.74,190.69,25.95,-98.24,298.28
2008-01-02,162.97,186.38,25.36,-96.02,291.54
2008-01-03,159.78,182.73,24.87,-94.14,285.83
2008-01-04,151.08,172.78,23.51,-89.02,270.27
2008-01-07,141.8,162.17,22.07,-83.55,253.67
2008-01-08,140.64,160.84,21.89,-82.87,251.59
2008-01-09,140.06,160.18,21.8,-82.52,250.56
2008-01-10,140.93,161.18,21.93,-83.04,252.11
2008-01-11,137.45,157.2,21.39,-80.99,245.89
2008-01-14,131.79,150.73,20.51,-77.66,235.77
2008-01-15,121.06,138.46,18.84,-71.33,216.58
2008-01-16,115.99,132.66,18.05,-68.34,207.5
2008-01-17,110.48,126.35,17.19,-65.1,197.64
2008-01-18,110.05,125.86,17.13,-64.84,196.87
2008-01-21,104.39,119.39,16.25,-61.51,186.75
2008-01-22,95.69,109.44,14.89,-56.38,171.19
2008-01-23,104.83,119.89,16.31,-61.77,187.53
2008-01-24,109.47,125.19,17.04,-64.5,195.83
2008-01-25,122.95,140.61,19.14,-72.44,219.95
2008-01-28,115.7,132.32,18.01,-68.17,206.98
2008-01-29,113.96,130.33,17.74,-67.15,203.87
2008-01-30,107.29,122.71,16.7,-63.22,191.94
