date,市盈率(TTM),市盈率(静),市净率,市现率,总市值
2005-12-20,17.32,18.08,1.0,8.3,31.85
2005-12-21,17.12,17.88,0.99,8.2,31.49
2005-12-22,17.12,17.88,0.99,8.2,31.49
2005-12-23,17.51,18.28,1.01,8.39,32.2
2005-12-28,17.9,18.69,1.04,8.58,32.92
2005-12-29,18.29,19.1,1.06,8.76,33.64
2005-12-30,18.1,18.89,1.05,8.67,33.28
2006-01-03,18.29,19.1,1.06,8.76,33.64
2006-01-04,19.46,20.32,1.13,9.32,35.78
2006-01-05,19.85,20.72,1.15,9.51,36.5
2006-01-06,20.82,21.74,1.21,9.98,38.29
2006-01-09,21.99,22.96,1.27,10.54,40.43
2006-01-10,21.79,22.75,1.26,10.44,40.08
2006-01-11,20.62,21.54,1.19,9.88,37.93
2006-01-12,21.79,22.75,1.26,10.44,40.08
2006-01-13,21.6,22.55,1.25,10.35,39.72
2006-01-16,21.4,22.35,1.24,10.26,39.36
2006-01-17,22.18,23.16,1.28,10.63,40.79
2006-01-18,22.77,23.77,1.32,10.91,41.87
2006-01-19,23.35,24.38,1.35,11.19,42.94
2006-01-20,23.35,24.38,1.35,11.19,42.94
2006-01-23,22.38,23.36,1.3,10.72,41.15
2006-01-24,23.15,24.18,1.34,11.1,42.58
2006-01-25,23.15,24.18,1.34,11.1,42.58
2006-01-26,22.96,23.97,1.33,11.0,42.22
2006-01-27,23.15,24.18,1.34,11.1,42.58
2006-02-01,23.93,24.99,1.39,11.47,44.01
2006-02-02,22.96,23.97,1.33,11.0,42.22
2006-02-03,23.74,24.79,1.37,11.37,43.65
2006-02-06,24.52,25.6,1.42,11.75,45.09
2006-02-07,24.52,25.6,1.42,11.75,45.09
2006-02-08,23.54,24.58,1.36,11.28,43.3
2006-02-09,23.35,24.38,1.35,11.19,42.94
2006-02-10,23.15,24.18,1.34,11.1,42.58
2006-02-13,22.96,23.97,1.33,11.0,42.22
2006-02-14,23.35,24.38,1.35,11.19,42.94
2006-02-15,23.35,24.38,1.35,11.19,42.94
2006-02-16,23.15,24.18,1.34,11.1,42.58
2006-02-17,22.57,23.57,1.31,10.82,41.51
2006-02-20,22.38,23.36,1.3,10.72,41.15
2006-02-21,21.99,22.96,1.27,10.54,40.43
2006-02-22,22.77,23.77,1.32,10.91,41.87
2006-02-23,23.54,24.58,1.36,11.28,43.3
2006-02-24,22.96,23.97,1.33,11.0,42.22
2006-02-27,22.57,23.57,1.31,10.82,41.51
2006-02-28,22.57,23.57,1.31,10.82,41.51
2006-03-01,22.57,23.57,1.31,10.82,41.51
2006-03-02,23.74,24.79,1.37,11.37,43.65
2006-03-03,23.93,24.99,1.39,11.47,44.01
2006-03-06,24.32,25.4,1.41,11.65,44.73
2006-03-07,23.93,24.99,1.39,11.47,44.01
2006-03-08,23.35,24.38,1.35,11.19,42.94
2006-03-09,23.35,24.38,1.35,11.19,42.94
2006-03-10,23.35,24.38,1.35,11.19,42.94
2006-03-13,23.35,24.38,1.35,11.19,42.94
2006-03-14,23.15,24.18,1.34,11.1,42.58
2006-03-15,23.35,24.38,1.35,11.19,42.94
2006-03-16,23.93,24.99,1.39,11.47,44.01
2006-03-17,23.93,24.99,1.39,11.47,44.01
2006-03-20,23.74,24.79,1.37,11.37,43.65
2006-03-21,22.61,22.61,1.39,11.47,44.01
2006-03-22,22.06,22.06,1.35,11.19,42.94
2006-03-23,22.8,22.8,1.4,11.56,44.37
2006-03-24,22.98,22.98,1.41,11.65,44.73
2006-03-27,23.35,23.35,1.43,11.84,45.44
2006-03-28,23.71,23.71,1.45,12.03,46.16
2006-03-29,23.53,23.53,1.44,11.93,45.8
2006-03-30,23.71,23.71,1.45,12.03,46.16
2006-03-31,23.9,23.9,1.46,12.12,46.52
2006-04-03,24.45,24.45,1.5,12.4,47.59
2006-04-04,25.19,25.19,1.54,12.77,49.02
2006-04-06,25.0,25.0,1.53,12.68,48.66
2006-04-07,23.35,23.35,1.43,11.84,45.44
2006-04-10,22.43,22.43,1.37,11.37,43.65
2006-04-11,23.35,23.35,1.43,11.84,45.44
2006-04-12,23.53,23.53,1.44,11.93,45.8
2006-04-13,23.71,23.71,1.36,10.54,46.16
2006-04-18,25.55,25.55,1.47,11.36,49.74
2006-04-19,25.37,25.37,1.46,11.27,49.38
2006-04-20,25.19,25.19,1.45,11.19,49.02
2006-04-21,24.63,24.63,1.41,10.95,47.95
2006-04-24,23.35,23.35,1.34,10.38,45.44
2006-04-25,22.61,22.61,1.3,10.05,44.01
2006-04-26,22.8,22.8,1.31,10.13,44.37
2006-04-27,22.98,22.98,1.32,10.21,44.73
2006-04-28,21.88,21.88,1.26,9.72,42.58
2006-05-02,22.43,22.43,1.29,9.97,43.65
2006-05-03,23.71,23.71,1.36,10.54,46.16
2006-05-04,23.53,23.53,1.35,10.46,45.8
2006-05-08,24.63,24.63,1.41,10.95,47.95
2006-05-09,23.9,23.9,1.37,10.62,46.52
2006-05-10,24.27,24.27,1.39,10.78,47.23
2006-05-11,23.9,23.9,1.37,10.62,46.52
2006-05-12,23.9,23.9,1.37,10.62,46.52
2006-05-15,23.35,23.35,1.34,10.38,45.44
2006-05-16,22.8,22.8,1.31,10.13,44.37
2006-05-17,23.35,23.35,1.34,10.38,45.44
2006-05-18,22.06,22.06,1.27,9.8,42.94
2006-05-19,22.43,22.43,1.29,9.97,43.65
2006-05-22,22.06,22.06,1.27,9.8,42.94
2006-05-23,22.06,22.06,1.27,9.8,42.94
2006-05-24,21.88,21.88,1.26,9.72,42.58
2006-05-25,21.14,21.14,1.21,9.4,41.15
2006-05-26,21.32,21.32,1.22,9.48,41.51
2006-05-29,21.69,21.69,1.25,9.64,42.22
2006-05-30,21.14,21.14,1.21,9.4,41.15
2006-06-01,21.14,21.14,1.21,9.4,41.15
2006-06-02,22.24,22.24,1.28,9.89,43.3
2006-06-05,21.88,21.88,1.26,9.72,42.58
2006-06-06,21.69,21.69,1.25,9.64,42.22
2006-06-07,20.96,20.96,1.2,9.31,40.79
2006-06-08,20.22,20.22,1.16,8.99,39.36
2006-06-09,19.3,19.3,1.11,8.58,37.57
2006-06-12,18.93,18.93,1.09,8.42,36.86
2006-06-13,17.1,17.1,0.98,7.6,33.28
2006-06-14,18.57,18.57,1.07,8.25,36.14
2006-06-15,19.12,19.12,1.1,8.5,37.21
2006-06-16,20.77,20.77,1.19,9.23,40.43
2006-06-19,20.04,20.04,1.15,8.91,39.0
2006-06-20,19.12,19.12,1.1,8.5,37.21
2006-06-21,19.12,19.12,1.1,8.5,37.21
2006-06-22,19.3,19.3,1.11,8.58,37.57
2006-06-23,19.85,19.85,1.14,8.82,38.65
2006-06-26,19.85,19.85,1.14,8.82,38.65
2006-06-27,20.41,20.41,1.17,9.07,39.72
2006-06-28,20.41,20.41,1.17,9.07,39.72
2006-06-29,20.96,20.96,1.2,9.31,40.79
2006-06-30,21.69,21.69,1.25,9.64,42.22
2006-07-03,21.32,21.32,1.22,9.48,41.51
2006-07-04,21.69,21.69,1.25,9.64,42.22
2006-07-05,21.51,21.51,1.23,9.56,41.87
2006-07-06,21.88,21.88,1.26,9.72,42.58
2006-07-07,21.88,21.88,1.26,9.72,42.58
2006-07-10,21.88,21.88,1.26,9.72,42.58
2006-07-11,21.88,21.88,1.26,9.72,42.58
2006-07-12,21.69,21.69,1.25,9.64,42.22
2006-07-13,21.69,21.69,1.25,9.64,42.22
2006-07-14,21.14,21.14,1.21,9.4,41.15
2006-07-17,20.77,20.77,1.19,9.23,40.43
2006-07-18,20.41,20.41,1.17,9.07,39.72
2006-07-19,20.77,20.77,1.19,9.23,40.43
