2023-04-29 Saturday 14:40:05 root:INFO:HKGGT, have total 561 stocks.
2023-04-29 Saturday 15:35:55 root:INFO:ggt.py:22：HKGGT, created new csv for 01528, contains 1930 rows.
2023-04-29 Saturday 15:35:57 root:INFO:ggt.py:22：HKGGT, created new csv for 01458, contains 1591 rows.
2023-04-29 Saturday 15:35:59 root:INFO:ggt.py:22：HKGGT, created new csv for 01908, contains 2199 rows.
2023-04-29 Saturday 15:36:00 root:INFO:ggt.py:22：HKGGT, created new csv for 01812, contains 3660 rows.
2023-04-29 Saturday 15:36:03 root:INFO:ggt.py:22：HKGGT, created new csv for 01109, contains 4272 rows.
2023-04-29 Saturday 15:36:04 root:INFO:ggt.py:22：HKGGT, created new csv for 02238, contains 3117 rows.
2023-04-29 Saturday 15:36:06 root:INFO:ggt.py:22：HKGGT, created new csv for 09996, contains 728 rows.
2023-04-29 Saturday 15:36:08 root:INFO:ggt.py:22：HKGGT, created new csv for 00806, contains 3798 rows.
2023-04-29 Saturday 15:36:10 root:INFO:ggt.py:22：HKGGT, created new csv for 02669, contains 1850 rows.
2023-04-29 Saturday 15:36:12 root:INFO:ggt.py:22：HKGGT, created new csv for 01382, contains 3925 rows.
2023-04-29 Saturday 15:36:13 root:INFO:ggt.py:22：HKGGT, created new csv for 01890, contains 1047 rows.
2023-04-29 Saturday 15:36:15 root:INFO:ggt.py:22：HKGGT, created new csv for 03998, contains 3827 rows.
2023-04-29 Saturday 15:36:17 root:INFO:ggt.py:22：HKGGT, created new csv for 00001, contains 4272 rows.
2023-04-29 Saturday 15:36:19 root:INFO:ggt.py:22：HKGGT, created new csv for 00656, contains 3888 rows.
2023-04-29 Saturday 15:36:21 root:INFO:ggt.py:22：HKGGT, created new csv for 02020, contains 3892 rows.
2023-04-29 Saturday 15:36:22 root:INFO:ggt.py:22：HKGGT, created new csv for 01691, contains 826 rows.
2023-04-29 Saturday 15:36:23 root:INFO:ggt.py:22：HKGGT, created new csv for 09956, contains 359 rows.
2023-04-29 Saturday 15:36:26 root:INFO:ggt.py:22：HKGGT, created new csv for 01052, contains 4272 rows.
2023-04-29 Saturday 15:36:28 root:INFO:ggt.py:22：HKGGT, created new csv for 01208, contains 4272 rows.
2023-04-29 Saturday 15:36:33 root:INFO:ggt.py:22：HKGGT, created new csv for 00363, contains 4272 rows.
2023-04-29 Saturday 15:36:35 root:INFO:ggt.py:22：HKGGT, created new csv for 00011, contains 4272 rows.
2023-04-29 Saturday 15:36:37 root:INFO:ggt.py:22：HKGGT, created new csv for 01368, contains 3670 rows.
2023-04-29 Saturday 15:36:38 root:INFO:ggt.py:22：HKGGT, created new csv for 06088, contains 1428 rows.
2023-04-29 Saturday 15:36:39 root:INFO:ggt.py:22：HKGGT, created new csv for 06993, contains 581 rows.
2023-04-29 Saturday 15:36:41 root:INFO:ggt.py:22：HKGGT, created new csv for 00016, contains 4272 rows.
2023-04-29 Saturday 15:36:42 root:INFO:ggt.py:22：HKGGT, created new csv for 01530, contains 1941 rows.
2023-04-29 Saturday 15:36:44 root:INFO:ggt.py:22：HKGGT, created new csv for 03898, contains 4023 rows.
2023-04-29 Saturday 15:36:45 root:INFO:ggt.py:22：HKGGT, created new csv for 09987, contains 646 rows.
2023-04-29 Saturday 15:36:46 root:INFO:ggt.py:22：HKGGT, created new csv for 01209, contains 586 rows.
2023-04-29 Saturday 15:36:48 root:INFO:ggt.py:22：HKGGT, created new csv for 06808, contains 2892 rows.
2023-04-29 Saturday 15:36:49 root:INFO:ggt.py:22：HKGGT, created new csv for 00314, contains 81 rows.
2023-04-29 Saturday 15:36:50 root:INFO:ggt.py:22：HKGGT, created new csv for 02588, contains 1701 rows.
2023-04-29 Saturday 15:36:52 root:INFO:ggt.py:22：HKGGT, created new csv for 00004, contains 4272 rows.
2023-04-29 Saturday 15:36:53 root:INFO:ggt.py:22：HKGGT, created new csv for 01797, contains 1006 rows.
2023-04-29 Saturday 15:36:55 root:INFO:ggt.py:22：HKGGT, created new csv for 00548, contains 4272 rows.
2023-04-29 Saturday 15:36:57 root:INFO:ggt.py:22：HKGGT, created new csv for 06127, contains 533 rows.
2023-04-29 Saturday 15:36:58 root:INFO:ggt.py:22：HKGGT, created new csv for 09993, contains 615 rows.
2023-04-29 Saturday 15:37:00 root:INFO:ggt.py:22：HKGGT, created new csv for 01821, contains 859 rows.
2023-04-29 Saturday 15:37:02 root:INFO:ggt.py:22：HKGGT, created new csv for 03331, contains 3892 rows.
2023-04-29 Saturday 15:37:03 root:INFO:ggt.py:22：HKGGT, created new csv for 09858, contains 458 rows.
2023-04-29 Saturday 15:37:04 root:INFO:ggt.py:22：HKGGT, created new csv for 09633, contains 648 rows.
2023-04-29 Saturday 15:37:05 root:INFO:ggt.py:22：HKGGT, created new csv for 01234, contains 3346 rows.
2023-04-29 Saturday 15:37:07 root:INFO:ggt.py:22：HKGGT, created new csv for 02313, contains 4272 rows.
2023-04-29 Saturday 15:37:08 root:INFO:ggt.py:22：HKGGT, created new csv for 01686, contains 1297 rows.
2023-04-29 Saturday 15:37:09 root:INFO:ggt.py:22：HKGGT, created new csv for 06078, contains 698 rows.
2023-04-29 Saturday 15:37:11 root:INFO:ggt.py:22：HKGGT, created new csv for 00002, contains 4272 rows.
2023-04-29 Saturday 15:37:13 root:INFO:ggt.py:22：HKGGT, created new csv for 00168, contains 4272 rows.
2023-04-29 Saturday 15:37:15 root:INFO:ggt.py:22：HKGGT, created new csv for 02388, contains 4272 rows.
2023-04-29 Saturday 15:37:20 root:INFO:ggt.py:22：HKGGT, created new csv for 00019, contains 4272 rows.
2023-04-29 Saturday 15:37:22 root:INFO:ggt.py:22：HKGGT, created new csv for 06818, contains 2300 rows.
2023-04-29 Saturday 15:37:24 root:INFO:ggt.py:22：HKGGT, created new csv for 03968, contains 4084 rows.
2023-04-29 Saturday 15:37:26 root:INFO:ggt.py:22：HKGGT, created new csv for 06886, contains 1949 rows.
2023-04-29 Saturday 15:37:27 root:INFO:ggt.py:22：HKGGT, created new csv for 00386, contains 4272 rows.
2023-04-29 Saturday 15:37:28 root:INFO:ggt.py:22：HKGGT, created new csv for 06989, contains 622 rows.
2023-04-29 Saturday 15:37:29 root:INFO:ggt.py:22：HKGGT, created new csv for 09989, contains 692 rows.
2023-04-29 Saturday 15:37:31 root:INFO:ggt.py:22：HKGGT, created new csv for 00083, contains 4272 rows.
2023-04-29 Saturday 15:37:33 root:INFO:ggt.py:22：HKGGT, created new csv for 00639, contains 4272 rows.
2023-04-29 Saturday 15:37:35 root:INFO:ggt.py:22：HKGGT, created new csv for 00992, contains 4272 rows.
2023-04-29 Saturday 15:37:36 root:INFO:ggt.py:22：HKGGT, created new csv for 09983, contains 728 rows.
2023-04-29 Saturday 15:37:38 root:INFO:ggt.py:22：HKGGT, created new csv for 02343, contains 4272 rows.
2023-04-29 Saturday 15:37:39 root:INFO:ggt.py:22：HKGGT, created new csv for 00780, contains 1088 rows.
2023-04-29 Saturday 15:37:41 root:INFO:ggt.py:22：HKGGT, created new csv for 01038, contains 4272 rows.
2023-04-29 Saturday 15:37:42 root:INFO:ggt.py:22：HKGGT, created new csv for 06160, contains 1164 rows.
2023-04-29 Saturday 15:37:44 root:INFO:ggt.py:22：HKGGT, created new csv for 03633, contains 2657 rows.
2023-04-29 Saturday 15:37:46 root:INFO:ggt.py:22：HKGGT, created new csv for 03918, contains 4066 rows.
2023-04-29 Saturday 15:37:48 root:INFO:ggt.py:22：HKGGT, created new csv for 02899, contains 4272 rows.
2023-04-29 Saturday 15:37:53 root:INFO:ggt.py:22：HKGGT, created new csv for 00941, contains 4272 rows.
2023-04-29 Saturday 15:37:55 root:INFO:ggt.py:22：HKGGT, created new csv for 00322, contains 4272 rows.
2023-04-29 Saturday 15:37:57 root:INFO:ggt.py:22：HKGGT, created new csv for 00336, contains 4272 rows.
2023-04-29 Saturday 15:37:59 root:INFO:ggt.py:22：HKGGT, created new csv for 01071, contains 4272 rows.
2023-04-29 Saturday 15:38:01 root:INFO:ggt.py:22：HKGGT, created new csv for 01378, contains 2974 rows.
2023-04-29 Saturday 15:38:02 root:INFO:ggt.py:22：HKGGT, created new csv for 03320, contains 1601 rows.
2023-04-29 Saturday 15:38:04 root:INFO:ggt.py:22：HKGGT, created new csv for 00440, contains 4272 rows.
2023-04-29 Saturday 15:38:06 root:INFO:ggt.py:22：HKGGT, created new csv for 01548, contains 1803 rows.
2023-04-29 Saturday 15:38:07 root:INFO:ggt.py:22：HKGGT, created new csv for 02162, contains 445 rows.
2023-04-29 Saturday 15:38:09 root:INFO:ggt.py:22：HKGGT, created new csv for 00998, contains 3939 rows.
2023-04-29 Saturday 15:38:10 root:INFO:ggt.py:22：HKGGT, created new csv for 02192, contains 440 rows.
2023-04-29 Saturday 15:38:12 root:INFO:ggt.py:22：HKGGT, created new csv for 00288, contains 2150 rows.
2023-04-29 Saturday 15:38:13 root:INFO:ggt.py:22：HKGGT, created new csv for 09922, contains 809 rows.
2023-04-29 Saturday 15:38:15 root:INFO:ggt.py:22：HKGGT, created new csv for 00425, contains 4272 rows.
2023-04-29 Saturday 15:38:16 root:INFO:ggt.py:22：HKGGT, created new csv for 02600, contains 4272 rows.
2023-04-29 Saturday 15:38:18 root:INFO:ggt.py:22：HKGGT, created new csv for 02333, contains 4272 rows.
2023-04-29 Saturday 15:38:21 root:INFO:ggt.py:22：HKGGT, created new csv for 01385, contains 2319 rows.
2023-04-29 Saturday 15:38:23 root:INFO:ggt.py:22：HKGGT, created new csv for 00023, contains 4272 rows.
2023-04-29 Saturday 15:38:25 root:INFO:ggt.py:22：HKGGT, created new csv for 00636, contains 2301 rows.
2023-04-29 Saturday 15:38:25 root:INFO:ggt.py:22：HKGGT, created new csv for 09869, contains 399 rows.
2023-04-29 Saturday 15:38:27 root:INFO:ggt.py:22：HKGGT, created new csv for 00754, contains 4272 rows.
2023-04-29 Saturday 15:38:28 root:INFO:ggt.py:22：HKGGT, created new csv for 01475, contains 1324 rows.
2023-04-29 Saturday 15:38:30 root:INFO:ggt.py:22：HKGGT, created new csv for 00220, contains 3781 rows.
2023-04-29 Saturday 15:38:31 root:INFO:ggt.py:22：HKGGT, created new csv for 06969, contains 690 rows.
2023-04-29 Saturday 15:38:33 root:INFO:ggt.py:22：HKGGT, created new csv for 01113, contains 1947 rows.
2023-04-29 Saturday 15:38:34 root:INFO:ggt.py:22：HKGGT, created new csv for 01833, contains 1229 rows.
2023-04-29 Saturday 15:38:35 root:INFO:ggt.py:22：HKGGT, created new csv for 06618, contains 587 rows.
2023-04-29 Saturday 15:38:36 root:INFO:ggt.py:22：HKGGT, created new csv for 06968, contains 687 rows.
2023-04-29 Saturday 15:38:37 root:INFO:ggt.py:22：HKGGT, created new csv for 06929, contains 81 rows.
2023-04-29 Saturday 15:38:38 root:INFO:ggt.py:22：HKGGT, created new csv for 06169, contains 1519 rows.
2023-04-29 Saturday 15:38:39 root:INFO:ggt.py:22：HKGGT, created new csv for 06069, contains 865 rows.
2023-04-29 Saturday 15:38:40 root:INFO:ggt.py:22：HKGGT, created new csv for 03913, contains 614 rows.
2023-04-29 Saturday 15:38:41 root:INFO:ggt.py:22：HKGGT, created new csv for 03877, contains 955 rows.
2023-04-29 Saturday 15:38:43 root:INFO:ggt.py:22：HKGGT, created new csv for 03800, contains 3805 rows.
2023-04-29 Saturday 15:38:44 root:INFO:ggt.py:22：HKGGT, created new csv for 02880, contains 4186 rows.
2023-04-29 Saturday 15:38:46 root:INFO:ggt.py:22：HKGGT, created new csv for 02858, contains 1341 rows.
2023-04-29 Saturday 15:38:47 root:INFO:ggt.py:22：HKGGT, created new csv for 02799, contains 1845 rows.
2023-04-29 Saturday 15:38:49 root:INFO:ggt.py:22：HKGGT, created new csv for 02777, contains 4272 rows.
2023-04-29 Saturday 15:38:50 root:INFO:ggt.py:22：HKGGT, created new csv for 02772, contains 935 rows.
2023-04-29 Saturday 15:38:52 root:INFO:ggt.py:22：HKGGT, created new csv for 02768, contains 1758 rows.
2023-04-29 Saturday 15:38:53 root:INFO:ggt.py:22：HKGGT, created new csv for 02689, contains 4223 rows.
2023-04-29 Saturday 15:38:54 root:INFO:ggt.py:22：HKGGT, created new csv for 02407, contains 90 rows.
2023-04-29 Saturday 15:38:56 root:INFO:ggt.py:22：HKGGT, created new csv for 02362, contains 4272 rows.
2023-04-29 Saturday 15:38:57 root:INFO:ggt.py:22：HKGGT, created new csv for 02285, contains 325 rows.
2023-04-29 Saturday 15:38:59 root:INFO:ggt.py:22：HKGGT, created new csv for 02218, contains 3046 rows.
2023-04-29 Saturday 15:38:59 root:INFO:ggt.py:22：HKGGT, created new csv for 02157, contains 289 rows.
2023-04-29 Saturday 15:39:01 root:INFO:ggt.py:22：HKGGT, created new csv for 02019, contains 1028 rows.
2023-04-29 Saturday 15:39:02 root:INFO:ggt.py:22：HKGGT, created new csv for 01995, contains 1073 rows.
2023-04-29 Saturday 15:39:03 root:INFO:ggt.py:22：HKGGT, created new csv for 01988, contains 3304 rows.
2023-04-29 Saturday 15:39:05 root:INFO:ggt.py:22：HKGGT, created new csv for 01958, contains 2055 rows.
2023-04-29 Saturday 15:39:06 root:INFO:ggt.py:22：HKGGT, created new csv for 01911, contains 1129 rows.
2023-04-29 Saturday 15:39:08 root:INFO:ggt.py:22：HKGGT, created new csv for 01858, contains 2002 rows.
2023-04-29 Saturday 15:39:09 root:INFO:ggt.py:22：HKGGT, created new csv for 01810, contains 1186 rows.
2023-04-29 Saturday 15:39:10 root:INFO:ggt.py:22：HKGGT, created new csv for 01788, contains 3154 rows.
2023-04-29 Saturday 15:39:12 root:INFO:ggt.py:22：HKGGT, created new csv for 01668, contains 3343 rows.
2023-04-29 Saturday 15:39:13 root:INFO:ggt.py:22：HKGGT, created new csv for 01635, contains 1575 rows.
2023-04-29 Saturday 15:39:14 root:INFO:ggt.py:22：HKGGT, created new csv for 01622, contains 2274 rows.
2023-04-29 Saturday 15:39:15 root:INFO:ggt.py:22：HKGGT, created new csv for 01516, contains 600 rows.
2023-04-29 Saturday 15:39:17 root:INFO:ggt.py:22：HKGGT, created new csv for 01398, contains 4060 rows.
2023-04-29 Saturday 15:39:18 root:INFO:ggt.py:22：HKGGT, created new csv for 01288, contains 3148 rows.
2023-04-29 Saturday 15:39:20 root:INFO:ggt.py:22：HKGGT, created new csv for 01211, contains 4272 rows.
2023-04-29 Saturday 15:39:22 root:INFO:ggt.py:22：HKGGT, created new csv for 00960, contains 3309 rows.
2023-04-29 Saturday 15:39:23 root:INFO:ggt.py:22：HKGGT, created new csv for 00939, contains 4272 rows.
2023-04-29 Saturday 15:39:25 root:INFO:ggt.py:22：HKGGT, created new csv for 00884, contains 2563 rows.
2023-04-29 Saturday 15:39:26 root:INFO:ggt.py:22：HKGGT, created new csv for 00788, contains 1164 rows.
2023-04-29 Saturday 15:39:28 root:INFO:ggt.py:22：HKGGT, created new csv for 00775, contains 3635 rows.
2023-04-29 Saturday 15:39:30 root:INFO:ggt.py:22：HKGGT, created new csv for 00683, contains 4272 rows.
2023-04-29 Saturday 15:39:32 root:INFO:ggt.py:22：HKGGT, created new csv for 00665, contains 4272 rows.
2023-04-29 Saturday 15:39:33 root:INFO:ggt.py:22：HKGGT, created new csv for 00650, contains 4272 rows.
2023-04-29 Saturday 15:39:35 root:INFO:ggt.py:22：HKGGT, created new csv for 00581, contains 4272 rows.
2023-04-29 Saturday 15:39:37 root:INFO:ggt.py:22：HKGGT, created new csv for 00568, contains 4018 rows.
2023-04-29 Saturday 15:39:39 root:INFO:ggt.py:22：HKGGT, created new csv for 00535, contains 4272 rows.
2023-04-29 Saturday 15:39:41 root:INFO:ggt.py:22：HKGGT, created new csv for 00493, contains 4272 rows.
2023-04-29 Saturday 15:39:43 root:INFO:ggt.py:22：HKGGT, created new csv for 00460, contains 3076 rows.
2023-04-29 Saturday 15:39:44 root:INFO:ggt.py:22：HKGGT, created new csv for 00347, contains 4272 rows.
2023-04-29 Saturday 15:39:46 root:INFO:ggt.py:22：HKGGT, created new csv for 00268, contains 4272 rows.
2023-04-29 Saturday 15:39:48 root:INFO:ggt.py:22：HKGGT, created new csv for 00095, contains 4272 rows.
2023-04-29 Saturday 15:39:50 root:INFO:ggt.py:22：HKGGT, created new csv for 00014, contains 4272 rows.
2023-04-29 Saturday 15:39:51 root:INFO:ggt.py:22：HKGGT, created new csv for 00008, contains 4272 rows.
2023-04-29 Saturday 15:39:52 root:INFO:ggt.py:22：HKGGT, created new csv for 01024, contains 546 rows.
2023-04-29 Saturday 15:39:54 root:INFO:ggt.py:22：HKGGT, created new csv for 00968, contains 2306 rows.
2023-04-29 Saturday 15:39:55 root:INFO:ggt.py:22：HKGGT, created new csv for 09877, contains 135 rows.
2023-04-29 Saturday 15:39:56 root:INFO:ggt.py:22：HKGGT, created new csv for 06185, contains 1006 rows.
2023-04-29 Saturday 15:39:58 root:INFO:ggt.py:22：HKGGT, created new csv for 00101, contains 4272 rows.
2023-04-29 Saturday 15:40:00 root:INFO:ggt.py:22：HKGGT, created new csv for 02128, contains 3164 rows.
2023-04-29 Saturday 15:40:01 root:INFO:ggt.py:22：HKGGT, created new csv for 02172, contains 194 rows.
2023-04-29 Saturday 15:40:02 root:INFO:ggt.py:22：HKGGT, created new csv for 03319, contains 1283 rows.
2023-04-29 Saturday 15:40:04 root:INFO:ggt.py:22：HKGGT, created new csv for 00144, contains 4272 rows.
2023-04-29 Saturday 15:40:06 root:INFO:ggt.py:22：HKGGT, created new csv for 00700, contains 4272 rows.
2023-04-29 Saturday 15:40:08 root:INFO:ggt.py:22：HKGGT, created new csv for 00005, contains 4272 rows.
2023-04-29 Saturday 15:40:09 root:INFO:ggt.py:22：HKGGT, created new csv for 00241, contains 4272 rows.
2023-04-29 Saturday 15:40:11 root:INFO:ggt.py:22：HKGGT, created new csv for 06100, contains 1191 rows.
2023-04-29 Saturday 15:40:13 root:INFO:ggt.py:22：HKGGT, created new csv for 00151, contains 3716 rows.
2023-04-29 Saturday 15:40:13 root:INFO:ggt.py:22：HKGGT, created new csv for 09985, contains 87 rows.
2023-04-29 Saturday 15:40:16 root:INFO:ggt.py:22：HKGGT, created new csv for 00902, contains 4272 rows.
2023-04-29 Saturday 15:40:17 root:INFO:ggt.py:22：HKGGT, created new csv for 06060, contains 1374 rows.
2023-04-29 Saturday 15:40:18 root:INFO:ggt.py:22：HKGGT, created new csv for 00013, contains 450 rows.
2023-04-29 Saturday 15:40:20 root:INFO:ggt.py:22：HKGGT, created new csv for 03993, contains 3940 rows.
2023-04-29 Saturday 15:40:22 root:INFO:ggt.py:22：HKGGT, created new csv for 02196, contains 2581 rows.
2023-04-29 Saturday 15:40:23 root:INFO:ggt.py:22：HKGGT, created new csv for 00570, contains 4272 rows.
2023-04-29 Saturday 15:40:25 root:INFO:ggt.py:22：HKGGT, created new csv for 02099, contains 3052 rows.
2023-04-29 Saturday 15:40:26 root:INFO:ggt.py:22：HKGGT, created new csv for 00667, contains 958 rows.
2023-04-29 Saturday 15:40:27 root:INFO:ggt.py:22：HKGGT, created new csv for 02331, contains 4272 rows.
2023-04-29 Saturday 15:40:29 root:INFO:ggt.py:22：HKGGT, created new csv for 00003, contains 4272 rows.
2023-04-29 Saturday 15:40:31 root:INFO:ggt.py:22：HKGGT, created new csv for 01299, contains 3075 rows.
2023-04-29 Saturday 15:40:32 root:INFO:ggt.py:22：HKGGT, created new csv for 00659, contains 4272 rows.
2023-04-29 Saturday 15:40:34 root:INFO:ggt.py:22：HKGGT, created new csv for 00553, contains 4272 rows.
2023-04-29 Saturday 15:40:35 root:INFO:ggt.py:22：HKGGT, created new csv for 03606, contains 1988 rows.
2023-04-29 Saturday 15:40:38 root:INFO:ggt.py:22：HKGGT, created new csv for 03988, contains 4165 rows.
2023-04-29 Saturday 15:40:40 root:INFO:ggt.py:22：HKGGT, created new csv for 01818, contains 4031 rows.
2023-04-29 Saturday 15:40:42 root:INFO:ggt.py:22：HKGGT, created new csv for 02380, contains 4272 rows.
2023-04-29 Saturday 15:40:43 root:INFO:ggt.py:22：HKGGT, created new csv for 00934, contains 4272 rows.
2023-04-29 Saturday 15:40:45 root:INFO:ggt.py:22：HKGGT, created new csv for 02016, contains 1744 rows.
2023-04-29 Saturday 15:40:46 root:INFO:ggt.py:22：HKGGT, created new csv for 01055, contains 4272 rows.
2023-04-29 Saturday 15:40:48 root:INFO:ggt.py:22：HKGGT, created new csv for 00916, contains 3294 rows.
2023-04-29 Saturday 15:40:49 root:INFO:ggt.py:22：HKGGT, created new csv for 06186, contains 851 rows.
2023-04-29 Saturday 15:40:50 root:INFO:ggt.py:22：HKGGT, created new csv for 02273, contains 338 rows.
2023-04-29 Saturday 15:40:51 root:INFO:ggt.py:22：HKGGT, created new csv for 01951, contains 949 rows.
2023-04-29 Saturday 15:40:52 root:INFO:ggt.py:22：HKGGT, created new csv for 03328, contains 4272 rows.
2023-04-29 Saturday 15:40:54 root:INFO:ggt.py:22：HKGGT, created new csv for 00293, contains 4272 rows.
2023-04-29 Saturday 15:40:55 root:INFO:ggt.py:22：HKGGT, created new csv for 01811, contains 2110 rows.
2023-04-29 Saturday 15:40:56 root:INFO:ggt.py:22：HKGGT, created new csv for 03692, contains 956 rows.
2023-04-29 Saturday 15:40:57 root:INFO:ggt.py:22：HKGGT, created new csv for 06855, contains 863 rows.
2023-04-29 Saturday 15:40:59 root:INFO:ggt.py:22：HKGGT, created new csv for 01112, contains 3040 rows.
2023-04-29 Saturday 15:40:59 root:INFO:ggt.py:22：HKGGT, created new csv for 03868, contains 968 rows.
2023-04-29 Saturday 15:41:01 root:INFO:ggt.py:22：HKGGT, created new csv for 02888, contains 4272 rows.
2023-04-29 Saturday 15:41:02 root:INFO:ggt.py:22：HKGGT, created new csv for 02171, contains 458 rows.
2023-04-29 Saturday 15:41:03 root:INFO:ggt.py:22：HKGGT, created new csv for 06098, contains 1199 rows.
2023-04-29 Saturday 15:41:05 root:INFO:ggt.py:22：HKGGT, created new csv for 02007, contains 3944 rows.
2023-04-29 Saturday 15:41:06 root:INFO:ggt.py:22：HKGGT, created new csv for 02402, contains 70 rows.
2023-04-29 Saturday 15:41:07 root:INFO:ggt.py:22：HKGGT, created new csv for 06055, contains 958 rows.
2023-04-29 Saturday 15:41:09 root:INFO:ggt.py:22：HKGGT, created new csv for 00551, contains 4272 rows.
2023-04-29 Saturday 15:41:11 root:INFO:ggt.py:22：HKGGT, created new csv for 00303, contains 4272 rows.
2023-04-29 Saturday 15:41:12 root:INFO:ggt.py:22：HKGGT, created new csv for 01919, contains 4272 rows.
2023-04-29 Saturday 15:41:14 root:INFO:ggt.py:22：HKGGT, created new csv for 01313, contains 3340 rows.
2023-04-29 Saturday 15:41:15 root:INFO:ggt.py:22：HKGGT, created new csv for 01789, contains 1317 rows.
2023-04-29 Saturday 15:41:16 root:INFO:ggt.py:22：HKGGT, created new csv for 06660, contains 137 rows.
2023-04-29 Saturday 15:41:17 root:INFO:ggt.py:22：HKGGT, created new csv for 00743, contains 3680 rows.
2023-04-29 Saturday 15:41:18 root:INFO:ggt.py:22：HKGGT, created new csv for 02359, contains 1075 rows.
2023-04-29 Saturday 15:41:19 root:INFO:ggt.py:22：HKGGT, created new csv for 09926, contains 741 rows.
2023-04-29 Saturday 15:41:21 root:INFO:ggt.py:22：HKGGT, created new csv for 00512, contains 4272 rows.
2023-04-29 Saturday 15:41:23 root:INFO:ggt.py:22：HKGGT, created new csv for 00384, contains 4272 rows.
2023-04-29 Saturday 15:41:25 root:INFO:ggt.py:22：HKGGT, created new csv for 00323, contains 4272 rows.
2023-04-29 Saturday 15:41:25 root:INFO:ggt.py:22：HKGGT, created new csv for 02145, contains 82 rows.
2023-04-29 Saturday 15:41:27 root:INFO:ggt.py:22：HKGGT, created new csv for 00855, contains 4272 rows.
2023-04-29 Saturday 15:41:28 root:INFO:ggt.py:22：HKGGT, created new csv for 03990, contains 1119 rows.
2023-04-29 Saturday 15:41:30 root:INFO:ggt.py:22：HKGGT, created new csv for 00670, contains 4272 rows.
2023-04-29 Saturday 15:41:32 root:INFO:ggt.py:22：HKGGT, created new csv for 00604, contains 4272 rows.
2023-04-29 Saturday 15:41:34 root:INFO:ggt.py:22：HKGGT, created new csv for 02678, contains 4272 rows.
2023-04-29 Saturday 15:41:35 root:INFO:ggt.py:22：HKGGT, created new csv for 00688, contains 4272 rows.
2023-04-29 Saturday 15:41:36 root:INFO:ggt.py:22：HKGGT, created new csv for 06110, contains 875 rows.
2023-04-29 Saturday 15:41:37 root:INFO:ggt.py:22：HKGGT, created new csv for 02257, contains 325 rows.
2023-04-29 Saturday 15:41:40 root:INFO:ggt.py:22：HKGGT, created new csv for 00388, contains 4272 rows.
2023-04-29 Saturday 15:41:41 root:INFO:ggt.py:22：HKGGT, created new csv for 03690, contains 1133 rows.
2023-04-29 Saturday 15:41:42 root:INFO:ggt.py:22：HKGGT, created new csv for 00973, contains 3195 rows.
2023-04-29 Saturday 15:41:44 root:INFO:ggt.py:22：HKGGT, created new csv for 00410, contains 3830 rows.
2023-04-29 Saturday 15:41:46 root:INFO:ggt.py:22：HKGGT, created new csv for 02356, contains 4272 rows.
2023-04-29 Saturday 15:41:47 root:INFO:ggt.py:22：HKGGT, created new csv for 00590, contains 4272 rows.
2023-04-29 Saturday 15:41:48 root:INFO:ggt.py:22：HKGGT, created new csv for 09696, contains 196 rows.
2023-04-29 Saturday 15:41:50 root:INFO:ggt.py:22：HKGGT, created new csv for 01083, contains 4272 rows.
2023-04-29 Saturday 15:41:52 root:INFO:ggt.py:22：HKGGT, created new csv for 00467, contains 4272 rows.
2023-04-29 Saturday 15:41:53 root:INFO:ggt.py:22：HKGGT, created new csv for 02096, contains 617 rows.
2023-04-29 Saturday 15:41:55 root:INFO:ggt.py:22：HKGGT, created new csv for 01138, contains 4272 rows.
2023-04-29 Saturday 15:41:56 root:INFO:ggt.py:22：HKGGT, created new csv for 00087, contains 4272 rows.
2023-04-29 Saturday 15:41:59 root:INFO:ggt.py:22：HKGGT, created new csv for 00175, contains 4272 rows.
2023-04-29 Saturday 15:42:01 root:INFO:ggt.py:22：HKGGT, created new csv for 01883, contains 3954 rows.
2023-04-29 Saturday 15:42:02 root:INFO:ggt.py:22：HKGGT, created new csv for 01952, contains 627 rows.
2023-04-29 Saturday 15:42:03 root:INFO:ggt.py:22：HKGGT, created new csv for 02009, contains 3387 rows.
2023-04-29 Saturday 15:42:04 root:INFO:ggt.py:22：HKGGT, created new csv for 02279, contains 337 rows.
2023-04-29 Saturday 15:42:06 root:INFO:ggt.py:22：HKGGT, created new csv for 00189, contains 3786 rows.
2023-04-29 Saturday 15:42:07 root:INFO:ggt.py:22：HKGGT, created new csv for 00732, contains 4272 rows.
2023-04-29 Saturday 15:42:09 root:INFO:ggt.py:22：HKGGT, created new csv for 00345, contains 4272 rows.
2023-04-29 Saturday 15:42:11 root:INFO:ggt.py:22：HKGGT, created new csv for 02186, contains 2169 rows.
2023-04-29 Saturday 15:42:12 root:INFO:ggt.py:22：HKGGT, created new csv for 01066, contains 3169 rows.
2023-04-29 Saturday 15:42:14 root:INFO:ggt.py:22：HKGGT, created new csv for 01310, contains 2001 rows.
2023-04-29 Saturday 15:42:15 root:INFO:ggt.py:22：HKGGT, created new csv for 09995, contains 608 rows.
2023-04-29 Saturday 15:42:16 root:INFO:ggt.py:22：HKGGT, created new csv for 01347, contains 2102 rows.
2023-04-29 Saturday 15:42:18 root:INFO:ggt.py:22：HKGGT, created new csv for 02005, contains 4271 rows.
2023-04-29 Saturday 15:42:19 root:INFO:ggt.py:22：HKGGT, created new csv for 06988, contains 637 rows.
